n_hidden,learning_rate,reg_lambda,l1_lambda,dropout_rate,momentum,activation,optimizer,lr_decay,batch_size,weight_init,init_range,patience,val_loss,val_accuracy,trial_number
"[5, 5]",0.025,0.007,0.033,0.12,0.5,elu,sgd,0.0,32,range,"(-0.1, 0.1)",20,nan,nan,6
"[8, 4]",0.043000000000000003,0.008,0.022,0.04,0.9,elu,sgd,0.0,32,orthogonal,"(-0.1, 0.1)",10,nan,nan,7
[6],0.019000000000000003,0.002,0.01,0.1,0.9,tanh,adam,0.2,32,gaussian,"(-0.5, 0.5)",10,1.4720184492547221,2.9329575154260517,8
"[5, 5]",0.009000000000000001,0.004,0.039,0.16,0.0,elu,sgd,0.2,16,xavier,"(-0.7, 0.7)",30,8.741885717729447,17.456230020013713,9
"[5, 5]",0.037000000000000005,0.0,0.001,0.02,0.0,elu,adam,0.2,16,orthogonal,"(-0.5, 0.5)",30,0.5797253149459883,1.158238881372196,10
[5],0.031,0.008,0.018000000000000002,0.08,0.5,tanh,adam,0.1,32,gaussian,"(-0.7, 0.7)",10,0.6431748311108011,1.2546926015468367,11
[6],0.029,0.006,0.03,0.14,0.0,relu,sgd,0.1,32,range,"(-0.5, 0.5)",20,5.245730544513142,10.460487942049019,12
[6],0.049,0.005,0.032,0.16,0.0,relu,sgd,0.1,16,he,"(-0.5, 0.5)",10,nan,nan,13
[6],0.007,0.0,0.018000000000000002,0.12,0.9,leaky_relu,sgd,0.0,32,orthogonal,"(-0.7, 0.7)",20,nan,nan,14
[6],0.049,0.002,0.031,0.16,0.5,leaky_relu,adam,0.1,16,gaussian,"(-0.5, 0.5)",30,0.9175755575423657,1.7553387557082791,15
"[8, 4]",0.015,0.003,0.037,0.1,0.0,sigmoid,adam,0.1,32,he,"(-0.7, 0.7)",10,6.037269273678223,11.99826448972859,16
[5],0.027000000000000003,0.002,0.016,0.1,0.5,relu,sgd,0.1,16,orthogonal,"(-0.7, 0.7)",10,nan,nan,17
"[5, 5]",0.035,0.004,0.004,0.12,0.9,leaky_relu,adam,0.2,16,xavier,"(-0.1, 0.1)",20,1.0099449714174649,2.000162794110572,18
"[5, 5]",0.021,0.008,0.023,0.04,0.0,elu,adam,0.2,16,gaussian,"(-0.1, 0.1)",10,2.8698044855693996,5.712606704123283,19
"[5, 5]",0.031,0.008,0.029,0.04,0.9,elu,sgd,0.1,32,xavier,"(-0.5, 0.5)",30,nan,nan,20
"[5, 5]",0.037000000000000005,0.005,0.032,0.16,0.9,leaky_relu,adam,0.1,16,he,"(-0.5, 0.5)",30,1.248149749651985,2.4108307971882352,21
[5],0.027000000000000003,0.009000000000000001,0.019,0.0,0.9,leaky_relu,adam,0.2,16,range,"(-0.1, 0.1)",30,0.2823548200451838,0.5490105379784397,22
"[8, 4]",0.011,0.008,0.04,0.18,0.5,tanh,sgd,0.0,16,xavier,"(-0.1, 0.1)",20,0.9594487951065322,1.8499308931453795,23
"[5, 5]",0.027000000000000003,0.002,0.026000000000000002,0.06,0.5,elu,adam,0.2,16,range,"(-0.1, 0.1)",30,0.885787080659879,1.7390062485542201,24
[6],0.035,0.005,0.042,0.14,0.9,leaky_relu,adam,0.0,32,orthogonal,"(-0.5, 0.5)",30,1.1331713405010657,2.19971715546359,25
"[5, 5]",0.043000000000000003,0.004,0.039,0.14,0.0,tanh,adam,0.2,32,xavier,"(-0.5, 0.5)",20,0.7333901753943894,1.425071000037458,26
[6],0.045,0.007,0.02,0.14,0.5,elu,adam,0.1,16,orthogonal,"(-0.7, 0.7)",30,0.9878922004567213,1.9315744166312179,27
"[8, 4]",0.025,0.005,0.049,0.04,0.5,sigmoid,adam,0.2,16,he,"(-0.5, 0.5)",30,2.120152081376038,4.117513110871335,28
"[5, 5]",0.047,0.007,0.013000000000000001,0.06,0.9,relu,adam,0.0,16,orthogonal,"(-0.7, 0.7)",30,1.7875242419414195,3.5188005913894895,29
[6],0.015,0.0,0.042,0.16,0.0,tanh,sgd,0.0,32,he,"(-0.7, 0.7)",20,0.828780726961372,1.6204551091963693,30
[5],0.043000000000000003,0.002,0.0,0.16,0.0,leaky_relu,adam,0.1,16,he,"(-0.5, 0.5)",20,0.6522445702141568,1.2986608816781857,31
[5],0.049,0.001,0.041,0.18,0.0,elu,sgd,0.0,32,xavier,"(-0.1, 0.1)",20,nan,nan,32
"[8, 4]",0.011,0.004,0.002,0.0,0.5,elu,sgd,0.1,32,glorot,"(-0.7, 0.7)",30,7.614119187147388,15.2210434885496,33
"[8, 4]",0.009000000000000001,0.008,0.029,0.08,0.0,sigmoid,adam,0.0,32,range,"(-0.5, 0.5)",30,3.535853208564184,6.981376001007831,34
[6],0.001,0.005,0.018000000000000002,0.18,0.9,tanh,sgd,0.2,32,glorot,"(-0.7, 0.7)",20,1.3712146652767196,2.722333178894898,35
[5],0.025,0.001,0.011,0.04,0.5,relu,sgd,0.0,32,glorot,"(-0.1, 0.1)",20,97.5907545275651,194.61489677014308,36
"[5, 5]",0.021,0.004,0.037,0.18,0.0,relu,adam,0.2,16,gaussian,"(-0.7, 0.7)",10,4.06713704533757,8.068540215980132,37
"[8, 4]",0.019000000000000003,0.002,0.025,0.16,0.9,relu,sgd,0.2,32,he,"(-0.7, 0.7)",10,50.971828730973506,33.96002349892964,38
[6],0.009000000000000001,0.007,0.009000000000000001,0.14,0.9,elu,adam,0.1,32,orthogonal,"(-0.7, 0.7)",10,0.5738284785221871,1.1397543420012277,39
[6],0.043000000000000003,0.009000000000000001,0.005,0.16,0.5,elu,adam,0.0,16,gaussian,"(-0.7, 0.7)",30,3.206673899585517,6.323548673097085,40
[6],0.037000000000000005,0.008,0.009000000000000001,0.04,0.5,elu,adam,0.0,16,range,"(-0.7, 0.7)",20,0.6817106867716681,1.3328096051577287,41
[5],0.033,0.007,0.003,0.14,0.0,elu,adam,0.1,16,orthogonal,"(-0.5, 0.5)",30,0.5360862937142575,1.0579912245518925,42
"[5, 5]",0.047,0.0,0.025,0.08,0.0,tanh,sgd,0.0,32,he,"(-0.7, 0.7)",10,1.1584787048836362,2.275486753773243,43
[5],0.005,0.007,0.002,0.08,0.5,tanh,sgd,0.2,32,he,"(-0.5, 0.5)",20,1.497199232991374,2.985545235073216,44
"[8, 4]",0.025,0.001,0.043000000000000003,0.16,0.0,relu,sgd,0.0,32,orthogonal,"(-0.1, 0.1)",30,28.87366254528452,33.60626032690367,45
[6],0.001,0.0,0.019,0.14,0.9,elu,adam,0.2,32,xavier,"(-0.1, 0.1)",20,11.305797497588419,22.603621228141844,46
"[5, 5]",0.009000000000000001,0.004,0.012,0.02,0.0,leaky_relu,sgd,0.0,16,gaussian,"(-0.1, 0.1)",30,0.6053803192640401,1.1890721361267522,47
[5],0.029,0.009000000000000001,0.043000000000000003,0.0,0.0,sigmoid,adam,0.1,16,orthogonal,"(-0.1, 0.1)",10,0.7463950512193944,1.4089580835957518,48
[6],0.033,0.004,0.014,0.18,0.5,elu,adam,0.0,32,xavier,"(-0.7, 0.7)",30,4.1480348590242295,8.268371507991368,49
[6],0.027000000000000003,0.004,0.017,0.0,0.9,elu,sgd,0.2,32,orthogonal,"(-0.5, 0.5)",10,nan,nan,50
"[5, 5]",0.041,0.006,0.033,0.1,0.9,leaky_relu,adam,0.0,32,glorot,"(-0.1, 0.1)",30,0.9357714707804415,1.7425978957684864,1
"[8, 4]",0.015,0.003,0.019,0.04,0.5,sigmoid,adam,0.1,16,glorot,"(-0.1, 0.1)",20,2.899278940852116,5.746378511985923,2
[6],0.021,0.001,0.028,0.1,0.0,elu,sgd,0.0,32,glorot,"(-0.7, 0.7)",30,14.329169677222076,28.635318609158602,3
[5],0.005,0.003,0.048,0.18,0.9,elu,sgd,0.1,16,he,"(-0.5, 0.5)",10,13.973519970026263,27.79104205707168,4
[6],0.013000000000000001,0.001,0.047,0.14,0.0,elu,sgd,0.1,16,orthogonal,"(-0.5, 0.5)",20,4.510531974012298,8.988039549115781,5
"[8, 4]",0.029,0.008,0.041,0.1,0.5,relu,adam,0.2,32,glorot,"(-0.1, 0.1)",30,0.5065374082735602,0.9474143944965122,6
"[8, 4]",0.049,0.005,0.013000000000000001,0.1,0.5,leaky_relu,sgd,0.2,16,range,"(-0.1, 0.1)",10,nan,nan,7
"[5, 5]",0.035,0.009000000000000001,0.037,0.12,0.5,tanh,sgd,0.1,16,glorot,"(-0.7, 0.7)",10,1.3595984313918728,2.6012471940411697,8
"[8, 4]",0.035,0.005,0.016,0.14,0.9,leaky_relu,adam,0.0,32,xavier,"(-0.1, 0.1)",30,0.5886269281913329,1.103594537592283,9
"[8, 4]",0.011,0.008,0.041,0.0,0.9,sigmoid,sgd,0.2,16,gaussian,"(-0.5, 0.5)",10,1.7329081586855355,3.3087273451842725,10
[6],0.005,0.002,0.0,0.06,0.9,leaky_relu,adam,0.0,32,range,"(-0.5, 0.5)",10,0.36560032620146005,0.7302096163460654,11
[5],0.035,0.008,0.026000000000000002,0.0,0.0,elu,adam,0.2,32,gaussian,"(-0.7, 0.7)",30,0.40146302590401084,0.7706560059893227,12
"[8, 4]",0.011,0.001,0.006,0.16,0.0,tanh,sgd,0.2,32,he,"(-0.5, 0.5)",20,2.452156355457984,4.896055123347818,13
[5],0.023,0.006,0.029,0.18,0.0,tanh,adam,0.2,16,range,"(-0.7, 0.7)",10,1.0374195101481645,2.051811715712594,14
[5],0.025,0.006,0.024,0.16,0.5,sigmoid,sgd,0.2,16,gaussian,"(-0.5, 0.5)",20,1.4391949355335427,2.825527181230179,15
"[5, 5]",0.037000000000000005,0.001,0.033,0.0,0.0,tanh,adam,0.1,16,gaussian,"(-0.7, 0.7)",20,0.526322146945067,1.0067647278015737,16
[5],0.011,0.005,0.001,0.06,0.9,tanh,adam,0.0,32,xavier,"(-0.7, 0.7)",10,0.7764649562715474,1.5465060105295274,17
"[8, 4]",0.043000000000000003,0.008,0.021,0.12,0.9,tanh,sgd,0.2,32,gaussian,"(-0.1, 0.1)",20,2.000901365711094,3.6567435599895193,18
[6],0.005,0.005,0.038,0.18,0.9,leaky_relu,adam,0.0,32,glorot,"(-0.5, 0.5)",10,0.6196007340307487,1.2091711771977638,19
"[5, 5]",0.035,0.006,0.027,0.04,0.9,elu,adam,0.0,32,xavier,"(-0.7, 0.7)",10,1.4606507210590183,2.8843776256735483,20
[5],0.017,0.002,0.024,0.04,0.9,leaky_relu,adam,0.1,16,gaussian,"(-0.1, 0.1)",20,0.45033053695585196,0.8861073846694522,21
"[8, 4]",0.023,0.004,0.006,0.04,0.0,tanh,adam,0.1,32,gaussian,"(-0.1, 0.1)",10,1.2213315162593934,2.4319700361291643,22
"[5, 5]",0.035,0.001,0.038,0.18,0.5,leaky_relu,sgd,0.1,32,glorot,"(-0.1, 0.1)",30,nan,nan,23
[6],0.037000000000000005,0.008,0.01,0.12,0.0,tanh,adam,0.1,32,glorot,"(-0.1, 0.1)",10,0.7186011403458612,1.4202595206851478,24
[6],0.027000000000000003,0.004,0.026000000000000002,0.08,0.5,sigmoid,adam,0.1,16,range,"(-0.7, 0.7)",20,0.9230320679280192,1.798035809844713,25
[6],0.029,0.001,0.008,0.08,0.0,leaky_relu,adam,0.2,32,he,"(-0.5, 0.5)",20,0.4990865089898869,0.9903586687212419,26
"[8, 4]",0.041,0.009000000000000001,0.008,0.08,0.5,elu,sgd,0.1,32,xavier,"(-0.5, 0.5)",20,35.256624127409864,35.401724041586476,27
"[5, 5]",0.047,0.007,0.036000000000000004,0.06,0.5,leaky_relu,adam,0.1,32,gaussian,"(-0.7, 0.7)",10,0.6106317396859409,1.1226246279156613,28
[6],0.043000000000000003,0.008,0.001,0.14,0.9,tanh,adam,0.1,16,glorot,"(-0.7, 0.7)",20,0.5962823896148475,1.1809502981526132,29
[6],0.041,0.004,0.015,0.08,0.9,tanh,adam,0.1,16,glorot,"(-0.7, 0.7)",20,0.4673602482511738,0.9158821665824399,30
"[8, 4]",0.035,0.008,0.044,0.12,0.9,sigmoid,adam,0.2,16,gaussian,"(-0.1, 0.1)",30,2.9041848097017424,5.682272202203071,31
"[5, 5]",0.011,0.009000000000000001,0.002,0.18,0.9,leaky_relu,adam,0.1,16,gaussian,"(-0.1, 0.1)",20,0.9735829309322309,1.9197615938740937,32
[6],0.033,0.008,0.035,0.18,0.9,elu,sgd,0.1,32,glorot,"(-0.5, 0.5)",30,nan,nan,33
[6],0.023,0.0,0.03,0.02,0.5,leaky_relu,sgd,0.0,16,he,"(-0.5, 0.5)",20,nan,nan,34
"[8, 4]",0.013000000000000001,0.008,0.03,0.1,0.5,sigmoid,adam,0.2,32,he,"(-0.1, 0.1)",20,9.206261481387276,18.34975260598136,35
[5],0.045,0.001,0.001,0.1,0.9,sigmoid,sgd,0.2,16,orthogonal,"(-0.1, 0.1)",30,4.5193738502200915,8.989530453748438,36
[6],0.021,0.008,0.027,0.14,0.0,leaky_relu,sgd,0.0,32,glorot,"(-0.1, 0.1)",30,16.233854762881275,32.421608642078496,37
[6],0.029,0.009000000000000001,0.027,0.12,0.0,tanh,sgd,0.1,16,orthogonal,"(-0.1, 0.1)",30,0.7691754364816649,1.503033488754999,38
[6],0.023,0.005,0.012,0.14,0.0,relu,adam,0.2,32,orthogonal,"(-0.5, 0.5)",30,0.5244853159499403,1.0375662471942,39
"[8, 4]",0.037000000000000005,0.001,0.022,0.1,0.5,elu,sgd,0.2,32,orthogonal,"(-0.7, 0.7)",10,17.70115846925609,35.27631632769933,40
[6],0.021,0.001,0.015,0.08,0.0,tanh,adam,0.2,16,orthogonal,"(-0.5, 0.5)",20,0.7510593427390573,1.4897157749939314,41
[6],0.037000000000000005,0.006,0.027,0.04,0.5,elu,sgd,0.2,16,glorot,"(-0.5, 0.5)",10,nan,nan,42
[6],0.021,0.007,0.039,0.0,0.5,sigmoid,adam,0.0,16,glorot,"(-0.7, 0.7)",30,0.3624084494891092,0.6256251100328073,43
"[8, 4]",0.027000000000000003,0.007,0.026000000000000002,0.14,0.5,tanh,sgd,0.2,16,xavier,"(-0.5, 0.5)",10,1.1216948558182478,2.1981636869909895,44
"[5, 5]",0.015,0.008,0.018000000000000002,0.04,0.5,elu,adam,0.2,16,orthogonal,"(-0.1, 0.1)",20,0.5165366983668902,1.0089127269758411,45
"[5, 5]",0.035,0.0,0.048,0.14,0.9,tanh,adam,0.0,16,he,"(-0.1, 0.1)",20,1.1788454114391063,2.281930364135094,46
"[5, 5]",0.023,0.001,0.028,0.02,0.0,tanh,adam,0.2,32,xavier,"(-0.7, 0.7)",10,1.4318087155333006,2.8379416698810433,47
[6],0.013000000000000001,0.0,0.036000000000000004,0.1,0.9,relu,sgd,0.1,32,he,"(-0.7, 0.7)",20,nan,nan,48
[5],0.009000000000000001,0.006,0.003,0.08,0.9,tanh,sgd,0.0,16,range,"(-0.5, 0.5)",10,1.9265525149022136,3.7972800718168007,49
"[8, 4]",0.031,0.002,0.036000000000000004,0.08,0.9,leaky_relu,adam,0.1,16,range,"(-0.1, 0.1)",20,0.902490875959525,1.7233148301318457,50
[5],0.0001,0.004,0.015,0.06,0.0,sigmoid,sgd,0.2,32,gaussian,"(-0.1, 0.1)",10,23.977182585140934,47.9517301294688,1
[6],0.0036,0.008,0.038,0.0,0.9,tanh,adam,0.0,32,orthogonal,"(-0.5, 0.5)",10,1.4362611593329455,2.839947097075429,2
[6],0.006600000000000001,0.005,0.017,0.04,0.0,relu,sgd,0.0,32,gaussian,"(-0.5, 0.5)",20,0.6941342585515702,1.3658348078590055,3
"[5, 5]",0.0006000000000000001,0.007,0.034,0.02,0.5,sigmoid,adam,0.2,32,orthogonal,"(-0.1, 0.1)",30,24.09278694169918,48.16585589518724,4
[5],0.0006000000000000001,0.003,0.049,0.08,0.0,tanh,sgd,0.1,32,glorot,"(-0.5, 0.5)",10,20.088267271572054,40.15082322701535,5
"[5, 5]",0.0056,0.003,0.042,0.08,0.9,sigmoid,sgd,0.2,16,xavier,"(-0.5, 0.5)",20,3.1090563861358413,6.143300870548663,6
"[5, 5]",0.0086,0.003,0.043000000000000003,0.1,0.0,tanh,sgd,0.1,32,he,"(-0.1, 0.1)",10,3.0071123590286253,5.973690496240145,7
"[5, 5]",0.0031,0.007,0.025,0.14,0.0,relu,sgd,0.0,32,range,"(-0.5, 0.5)",30,4.184080793732491,8.351492443667563,8
"[8, 4]",0.0056,0.003,0.008,0.16,0.5,sigmoid,sgd,0.0,16,range,"(-0.1, 0.1)",30,3.588333742742381,7.157598656823246,9
"[8, 4]",0.0096,0.001,0.024,0.12,0.9,leaky_relu,adam,0.2,16,range,"(-0.1, 0.1)",30,0.6290989273343864,1.2343547231209906,10
"[5, 5]",0.0051,0.001,0.018000000000000002,0.12,0.0,leaky_relu,sgd,0.2,32,orthogonal,"(-0.1, 0.1)",30,3.501039135533365,6.991532282443526,11
[5],0.004600000000000001,0.008,0.038,0.06,0.0,relu,sgd,0.2,16,orthogonal,"(-0.5, 0.5)",20,1.0997473838288043,2.1815196475304908,12
[5],0.0016,0.005,0.019,0.06,0.0,tanh,sgd,0.0,32,gaussian,"(-0.1, 0.1)",10,6.648822996545003,13.290967209844327,13
"[8, 4]",0.0086,0.002,0.016,0.16,0.9,leaky_relu,sgd,0.2,16,range,"(-0.5, 0.5)",20,1.665874798565929,3.3139154867127565,14
"[5, 5]",0.0071,0.008,0.028,0.02,0.0,tanh,sgd,0.1,16,orthogonal,"(-0.1, 0.1)",30,1.161993564734293,2.292035048377039,15
[6],0.0001,0.001,0.045,0.0,0.0,sigmoid,sgd,0.1,16,orthogonal,"(-0.1, 0.1)",20,22.263270679103247,44.50582927615729,16
"[8, 4]",0.0031,0.008,0.008,0.18,0.9,leaky_relu,sgd,0.1,32,xavier,"(-0.1, 0.1)",10,2.737192322563787,5.465483539263622,17
"[8, 4]",0.0056,0.006,0.026000000000000002,0.14,0.9,sigmoid,sgd,0.0,32,range,"(-0.5, 0.5)",10,2.4853266346807077,4.892235971826588,18
[6],0.0031,0.003,0.034,0.14,0.0,leaky_relu,sgd,0.1,32,xavier,"(-0.1, 0.1)",20,2.75566132578656,5.496073541406911,19
[5],0.0006000000000000001,0.008,0.0,0.02,0.0,tanh,adam,0.1,32,xavier,"(-0.5, 0.5)",10,19.1258616167719,38.25055869019516,20
[6],0.0061,0.0,0.024,0.08,0.5,relu,adam,0.2,32,xavier,"(-0.1, 0.1)",20,1.0973455983883462,2.18147454755921,21
[6],0.0006000000000000001,0.009000000000000001,0.047,0.16,0.0,relu,sgd,0.0,32,orthogonal,"(-0.1, 0.1)",10,3.348385789004655,6.672249021194218,22
[5],0.0026,0.001,0.038,0.02,0.9,tanh,adam,0.0,16,orthogonal,"(-0.1, 0.1)",30,1.1571039624734925,2.2907623731427758,23
[5],0.006600000000000001,0.009000000000000001,0.036000000000000004,0.16,0.5,relu,sgd,0.2,32,xavier,"(-0.5, 0.5)",20,2.739495612769754,5.4635358360260575,24
[6],0.004600000000000001,0.007,0.02,0.02,0.0,leaky_relu,sgd,0.0,16,orthogonal,"(-0.5, 0.5)",10,0.3746708824381462,0.7361099495729733,25
"[5, 5]",0.0011,0.003,0.023,0.08,0.0,leaky_relu,adam,0.2,16,range,"(-0.5, 0.5)",30,4.472597886717185,8.931051732247598,26
[5],0.0021,0.004,0.007,0.02,0.9,elu,sgd,0.1,32,orthogonal,"(-0.1, 0.1)",30,0.42095477825650324,0.8373050301880434,27
"[5, 5]",0.0031,0.004,0.032,0.14,0.5,sigmoid,sgd,0.2,32,he,"(-0.1, 0.1)",10,15.405245906558257,30.783467835157712,28
"[5, 5]",0.0021,0.004,0.01,0.14,0.9,leaky_relu,sgd,0.0,16,range,"(-0.1, 0.1)",30,2.7665658901121812,5.5287991839739785,29
[5],0.0056,0.009000000000000001,0.035,0.04,0.5,tanh,sgd,0.1,32,gaussian,"(-0.5, 0.5)",10,1.6213386549069662,3.195309021178552,30
[6],0.0016,0.005,0.049,0.16,0.5,elu,sgd,0.0,16,xavier,"(-0.5, 0.5)",10,1.9176276633211378,3.810443813822421,31
[6],0.0051,0.006,0.042,0.06,0.5,tanh,sgd,0.1,16,glorot,"(-0.1, 0.1)",10,0.7763323922508626,1.5110547154040281,32
"[8, 4]",0.0056,0.004,0.014,0.06,0.0,tanh,adam,0.1,32,gaussian,"(-0.5, 0.5)",20,7.6989093648990945,15.373523589847494,33
"[8, 4]",0.0086,0.005,0.001,0.02,0.5,tanh,adam,0.0,16,orthogonal,"(-0.5, 0.5)",20,0.4608380699738792,0.9115747057187366,34
"[5, 5]",0.006600000000000001,0.009000000000000001,0.032,0.02,0.5,elu,sgd,0.1,16,range,"(-0.5, 0.5)",10,0.6481624988610836,1.2726314156455816,35
[6],0.0056,0.006,0.004,0.1,0.9,relu,sgd,0.2,32,orthogonal,"(-0.5, 0.5)",30,0.8425548112765374,1.6795320959707294,36
"[8, 4]",0.0051,0.006,0.044,0.08,0.9,tanh,sgd,0.1,32,range,"(-0.1, 0.1)",30,0.7969869151980781,1.5500697169058262,37
"[5, 5]",0.0061,0.008,0.0,0.08,0.5,tanh,adam,0.2,32,glorot,"(-0.5, 0.5)",20,5.2273243123014925,10.44955501198986,38
[6],0.0081,0.007,0.047,0.04,0.9,sigmoid,adam,0.2,32,gaussian,"(-0.1, 0.1)",30,11.992102119278439,23.9602877810276,39
"[5, 5]",0.0036,0.003,0.009000000000000001,0.0,0.0,tanh,adam,0.2,16,glorot,"(-0.5, 0.5)",30,4.702013366059075,9.394538605869183,40
[6],0.0061,0.007,0.025,0.06,0.0,sigmoid,sgd,0.1,16,xavier,"(-0.5, 0.5)",10,4.384546227626693,8.74314045492055,41
[6],0.0016,0.007,0.008,0.14,0.9,elu,adam,0.1,32,orthogonal,"(-0.5, 0.5)",10,4.114074048836857,8.22284416925042,42
"[8, 4]",0.0071,0.004,0.048,0.06,0.9,relu,adam,0.2,16,he,"(-0.5, 0.5)",10,0.4122021899962442,0.7703735332397781,43
"[5, 5]",0.0036,0.004,0.021,0.1,0.9,sigmoid,sgd,0.0,16,glorot,"(-0.1, 0.1)",30,1.0712214277934318,2.081742140505522,44
[6],0.0011,0.006,0.026000000000000002,0.1,0.9,leaky_relu,adam,0.0,16,glorot,"(-0.5, 0.5)",30,0.42594893491011127,0.833247540599857,45
[5],0.0091,0.006,0.03,0.0,0.5,relu,adam,0.1,16,glorot,"(-0.1, 0.1)",20,0.31290526123623863,0.6084138196708044,46
"[8, 4]",0.0076,0.0,0.024,0.1,0.9,leaky_relu,sgd,0.1,16,orthogonal,"(-0.1, 0.1)",20,1.0574232155450853,2.0917121036602278,47
[5],0.0011,0.006,0.008,0.14,0.0,sigmoid,adam,0.1,32,xavier,"(-0.5, 0.5)",20,18.17718013111445,36.350597848562806,48
"[5, 5]",0.0061,0.004,0.048,0.12,0.5,sigmoid,adam,0.0,16,he,"(-0.1, 0.1)",30,3.4015156203339663,6.692126032797836,49
[5],0.0006000000000000001,0.0,0.015,0.06,0.0,elu,sgd,0.0,16,glorot,"(-0.1, 0.1)",30,2.454129487213772,4.90041168299587,50
[6],0.0071,0.004,0.049,0.1,0.0,elu,sgd,0.0,32,gaussian,"(-0.1, 0.1)",20,0.9614173463061223,1.9034348114561945,1
"[8, 4]",0.0061,0.003,0.004,0.18,0.9,tanh,sgd,0.2,32,range,"(-0.1, 0.1)",30,1.402707623929461,2.798459551491607,2
[5],0.0056,0.008,0.027,0.1,0.0,elu,adam,0.0,32,glorot,"(-0.1, 0.1)",20,0.46457474505557356,0.9055928591031235,3
"[5, 5]",0.0071,0.002,0.027,0.04,0.9,elu,adam,0.2,32,glorot,"(-0.5, 0.5)",30,0.45608233475688204,0.8925367384429702,4
"[5, 5]",0.0051,0.003,0.005,0.08,0.5,tanh,adam,0.2,32,he,"(-0.1, 0.1)",20,11.222945187829971,22.440313805096544,5
"[5, 5]",0.0026,0.007,0.013000000000000001,0.1,0.5,relu,adam,0.2,32,orthogonal,"(-0.1, 0.1)",30,18.9771446179757,37.944811638816866,6
[6],0.0011,0.003,0.046,0.12,0.5,elu,sgd,0.2,32,range,"(-0.5, 0.5)",20,7.383098553568766,14.742926802734448,7
[5],0.0011,0.004,0.014,0.12,0.9,tanh,adam,0.2,32,glorot,"(-0.5, 0.5)",20,24.4251701121737,48.84252336647036,8
"[5, 5]",0.0056,0.007,0.017,0.08,0.5,tanh,sgd,0.2,16,he,"(-0.1, 0.1)",30,2.6192445001342315,5.215481960520004,9
[6],0.0031,0.003,0.047,0.14,0.5,elu,adam,0.0,16,he,"(-0.1, 0.1)",20,0.4858917532891521,0.932634596836104,10
[6],0.004600000000000001,0.0,0.045,0.16,0.0,relu,sgd,0.0,32,range,"(-0.1, 0.1)",30,1.6316156516914695,3.2527219389820723,11
"[8, 4]",0.0016,0.0,0.036000000000000004,0.08,0.5,leaky_relu,adam,0.1,16,gaussian,"(-0.5, 0.5)",20,18.970313551643798,37.89347933252203,12
[5],0.0011,0.006,0.031,0.02,0.9,sigmoid,sgd,0.0,32,gaussian,"(-0.1, 0.1)",10,2.041882838046702,4.049918203655018,13
"[8, 4]",0.0096,0.009000000000000001,0.039,0.06,0.9,leaky_relu,adam,0.1,32,orthogonal,"(-0.5, 0.5)",20,0.5694011908687161,1.0866635548042938,14
[5],0.0096,0.001,0.048,0.06,0.9,tanh,adam,0.2,16,xavier,"(-0.1, 0.1)",10,1.9756951447940034,3.9228396573097295,15
[5],0.0026,0.0,0.026000000000000002,0.14,0.9,elu,adam,0.1,16,xavier,"(-0.5, 0.5)",30,1.1875632803779326,2.365280327053626,16
"[5, 5]",0.0071,0.001,0.043000000000000003,0.06,0.5,elu,sgd,0.1,16,orthogonal,"(-0.1, 0.1)",30,0.7880374509543258,1.544505944516827,17
[6],0.0041,0.002,0.004,0.0,0.0,relu,adam,0.1,16,glorot,"(-0.5, 0.5)",30,0.23698718835548785,0.4704479017521274,18
"[8, 4]",0.0041,0.008,0.034,0.14,0.5,sigmoid,sgd,0.1,32,orthogonal,"(-0.5, 0.5)",10,12.756843262385354,25.475277827110894,19
[5],0.0036,0.009000000000000001,0.037,0.0,0.9,relu,sgd,0.0,32,orthogonal,"(-0.5, 0.5)",20,0.23249540349214382,0.440418686687271,20
[6],0.0091,0.006,0.04,0.14,0.0,leaky_relu,adam,0.1,32,he,"(-0.1, 0.1)",10,0.4551730062613141,0.8764886161607384,21
"[5, 5]",0.006600000000000001,0.007,0.018000000000000002,0.12,0.9,sigmoid,adam,0.0,32,he,"(-0.5, 0.5)",10,3.816599844584354,7.577384135276946,22
"[8, 4]",0.0081,0.0,0.042,0.16,0.5,leaky_relu,sgd,0.0,32,orthogonal,"(-0.5, 0.5)",30,1.6051668163139754,3.1741489241770995,23
"[8, 4]",0.0006000000000000001,0.003,0.017,0.16,0.0,relu,adam,0.2,32,gaussian,"(-0.1, 0.1)",30,28.939498069564948,57.87641547053393,24
[6],0.0026,0.004,0.035,0.0,0.9,leaky_relu,sgd,0.0,16,glorot,"(-0.1, 0.1)",30,0.2857697031792885,0.5478964756271449,25
[6],0.0076,0.004,0.032,0.08,0.5,leaky_relu,adam,0.0,32,orthogonal,"(-0.1, 0.1)",20,0.25245705172547694,0.47919047776292395,26
[6],0.0096,0.008,0.047,0.04,0.0,relu,adam,0.1,32,gaussian,"(-0.5, 0.5)",30,0.36475514942054627,0.6884453889116208,27
"[5, 5]",0.0091,0.009000000000000001,0.042,0.14,0.0,leaky_relu,adam,0.1,32,orthogonal,"(-0.5, 0.5)",20,0.808769513822135,1.5753613639179858,28
"[5, 5]",0.0031,0.003,0.036000000000000004,0.12,0.0,leaky_relu,sgd,0.1,32,range,"(-0.5, 0.5)",20,2.445796474598318,4.871234919233377,29
