n_hidden,learning_rate,reg_lambda,l1_lambda,dropout_rate,momentum,activation,optimizer,lr_decay,batch_size,weight_init,init_range,patience,val_loss,val_accuracy,trial_number
"[100, 70]",0.00026826957952797245,0.001,1e-05,0.2,0.7,leaky_relu,rprop_prev_grad,0.001,8,range,"(-0.05, 0.05)",150,21.14203626462538,9.434224774073314,5
"[150, 100, 50]",0.00019306977288832496,1e-05,1e-05,0.2,0.9,sigmoid,sgd,0.0,8,range,"(-0.05, 0.05)",150,15.491462316311647,8.542862097778398,6
"[80, 60]",0.0007196856730011522,0.0005,0.0,0.3,0.9,leaky_relu,adamw,0.0001,16,orthogonal,"(-0.05, 0.05)",100,0.3389308226082082,1.2763087640156752,7
"[60, 60]",0.0001,1e-05,0.001,0.3,0.8,elu,adam,0.0001,128,he,"(-0.05, 0.05)",150,1.5547242773008076,2.728877064467825,8
"[100, 70]",0.0005179474679231213,0.01,0.0001,0.2,0.9,sigmoid,adamw,0.0,64,xavier,"(-0.05, 0.05)",100,2.4598984379398363,2.990477562664529,9
"[80, 60]",0.00019306977288832496,0.0,0.0,0.2,0.8,elu,adam,0.0,32,range,"(-0.05, 0.05)",50,0.47083813872224806,1.5342925704909431,10
"[50, 50, 50]",0.00019306977288832496,0.01,1e-05,0.3,0.8,leaky_relu,quickprop,0.0,8,orthogonal,"(-0.05, 0.05)",50,18.126581397076528,8.87812063368115,11
"[80, 60]",0.0005179474679231213,0.0,0.0,0.2,0.8,elu,adamw,0.001,8,xavier,"(-0.05, 0.05)",50,0.2358166179011289,1.0307999319947618,12
"[100, 70]",0.0005179474679231213,0.002,0.001,0.2,0.7,elu,sgd,0.001,128,he,"(-0.05, 0.05)",150,1.2287883906435861,2.4380319782295077,13
"[100, 70]",0.00013894954943731373,0.01,1e-05,0.3,0.9,leaky_relu,rprop_prev_grad,0.001,128,xavier,"(-0.05, 0.05)",50,48.97936874157522,13.995738390931338,14
"[120, 80]",0.0005179474679231213,0.002,0.0005,0.2,0.7,relu,rprop_prev_grad,0.001,64,range,"(-0.05, 0.05)",50,26.10069611702814,10.454308844900947,15
"[60, 60]",0.00019306977288832496,0.001,0.0005,0.3,0.9,elu,adam,0.001,128,he,"(-0.05, 0.05)",150,1.1552086645247654,2.2733499404851676,16
"[100, 70]",0.00019306977288832496,0.01,1e-05,0.2,0.9,leaky_relu,rprop_prev_grad,0.001,128,orthogonal,"(-0.05, 0.05)",100,31.127974134506232,11.396151443908895,17
"[50, 50, 50]",0.0001,0.0001,0.0005,0.0,0.8,leaky_relu,sgd,0.001,64,glorot,"(-0.05, 0.05)",150,2.1738367856120706,3.0410133938143944,18
"[60, 60]",0.001,1e-05,1e-05,0.3,0.7,relu,sgd,0.001,8,he,"(-0.05, 0.05)",100,0.5747708454816535,1.7006961536233232,19
"[100, 70]",0.0007196856730011522,1e-05,0.001,0.1,0.8,elu,sgd,0.001,16,range,"(-0.05, 0.05)",150,0.5055266028239106,1.5847593323487033,20
"[100, 70]",0.001,0.0005,0.001,0.2,0.7,elu,rprop_prev_grad,0.0001,128,glorot,"(-0.05, 0.05)",150,21.232797638331007,9.677224516257082,21
"[120, 80]",0.00026826957952797245,1e-05,0.0005,0.2,0.7,leaky_relu,adamw,0.001,16,orthogonal,"(-0.05, 0.05)",100,0.20154807996272894,0.9387250602589732,22
"[100, 70]",0.0003727593720314938,0.0001,0.0,0.3,0.8,leaky_relu,adam,0.0001,8,glorot,"(-0.05, 0.05)",100,0.38317743083858485,1.292766017102853,23
"[120, 80]",0.0003727593720314938,0.001,0.001,0.1,0.7,leaky_relu,rprop_prev_grad,0.001,32,he,"(-0.05, 0.05)",150,27.156473469259108,11.235578045624363,24
"[200, 200]",0.00026826957952797245,1e-05,0.0,0.1,0.9,relu,sgd,0.0,64,glorot,"(-0.05, 0.05)",50,0.37062116732021133,1.3489357593772582,25
"[200, 200]",0.00019306977288832496,0.0,1e-05,0.1,0.8,elu,quickprop,0.001,16,glorot,"(-0.05, 0.05)",100,19.078834237969655,8.944847998623304,26
"[200, 200]",0.0001,0.002,0.0,0.1,0.9,sigmoid,adam,0.0001,16,xavier,"(-0.05, 0.05)",100,0.6546302371617254,1.7283843581428386,27
"[80, 60]",0.0003727593720314938,0.0,0.0,0.2,0.9,sigmoid,adamw,0.0001,64,range,"(-0.05, 0.05)",50,9.812754479267417,6.74443379236465,28
"[50, 50, 50]",0.001,0.0001,0.0001,0.0,0.8,relu,quickprop,0.001,32,he,"(-0.05, 0.05)",150,14.315979134621783,7.93237447103699,29
"[100, 70]",0.0003727593720314938,0.0005,0.0001,0.1,0.9,elu,quickprop,0.001,32,xavier,"(-0.05, 0.05)",150,35.92199684825687,11.865092128947342,30
"[60, 60]",0.00019306977288832496,1e-05,0.001,0.2,0.7,sigmoid,adamw,0.0001,16,orthogonal,"(-0.05, 0.05)",100,3.92961806220214,3.969844472369756,31
"[100, 70]",0.0001,0.0001,0.0005,0.1,0.7,sigmoid,quickprop,0.0001,16,orthogonal,"(-0.05, 0.05)",150,28.62335698759837,10.967952780604287,32
"[60, 60]",0.0003727593720314938,0.0001,1e-05,0.1,0.7,relu,quickprop,0.0,64,range,"(-0.05, 0.05)",100,27.034459649045786,10.632545812789068,33
"[200, 200]",0.001,0.002,1e-05,0.1,0.7,sigmoid,rprop_prev_grad,0.0001,128,glorot,"(-0.05, 0.05)",150,26.921183230391392,10.620128384293675,34
"[60, 60]",0.0001,0.002,1e-05,0.1,0.9,relu,adam,0.0001,128,orthogonal,"(-0.05, 0.05)",150,11.781405726184893,7.3285088848198505,35
"[80, 60]",0.001,0.0,1e-05,0.3,0.7,elu,adam,0.001,64,orthogonal,"(-0.05, 0.05)",150,0.3853868816615783,1.3274084732102132,36
"[120, 80]",0.0003727593720314938,0.001,0.0,0.3,0.8,sigmoid,adam,0.001,8,xavier,"(-0.05, 0.05)",100,0.5268609764567174,1.5839404342629282,37
"[200, 200]",0.00013894954943731373,0.0005,0.0,0.0,0.8,sigmoid,adamw,0.0001,16,he,"(-0.05, 0.05)",100,0.3168517813022177,1.1887339741007332,38
"[120, 80]",0.001,0.002,0.001,0.3,0.7,relu,adamw,0.0,16,range,"(-0.05, 0.05)",150,0.6371035202255793,1.6593154032063604,39
"[80, 60]",0.00026826957952797245,0.002,0.0,0.0,0.8,elu,rprop_prev_grad,0.0001,128,orthogonal,"(-0.05, 0.05)",50,28.406883958913976,10.917124520001877,40
"[120, 80]",0.0005179474679231213,1e-05,0.0005,0.1,0.9,sigmoid,sgd,0.001,64,range,"(-0.05, 0.05)",50,3.029499090689686,3.311102331829168,41
"[80, 60]",0.00013894954943731373,0.0,1e-05,0.0,0.8,sigmoid,adam,0.001,8,orthogonal,"(-0.05, 0.05)",50,1.290238749120005,2.3064439617622803,42
"[150, 100, 50]",0.00026826957952797245,0.002,0.0,0.1,0.9,leaky_relu,adam,0.001,128,glorot,"(-0.05, 0.05)",50,0.25308032084802784,1.037024809468747,43
"[100, 70]",0.00019306977288832496,0.001,1e-05,0.1,0.8,leaky_relu,adamw,0.0,128,range,"(-0.05, 0.05)",150,2.176265978372514,3.17582606405864,44
"[200, 200]",0.0007196856730011522,0.0005,0.001,0.0,0.8,elu,rprop_prev_grad,0.0001,64,orthogonal,"(-0.05, 0.05)",100,22.275127134104082,9.623266048690825,45
"[120, 80]",0.00019306977288832496,0.002,1e-05,0.3,0.7,relu,adamw,0.001,16,orthogonal,"(-0.05, 0.05)",150,0.26142855564869966,1.1113196770507912,46
"[120, 80]",0.0007196856730011522,0.0005,1e-05,0.1,0.8,relu,adamw,0.0,32,xavier,"(-0.05, 0.05)",100,0.19632921508201087,0.8874821056196909,47
"[60, 60]",0.00026826957952797245,0.0,0.0005,0.3,0.9,sigmoid,sgd,0.0,128,range,"(-0.05, 0.05)",100,15.668718202602358,8.587987619084855,48
"[80, 60]",0.0005179474679231213,0.0001,0.0,0.1,0.7,sigmoid,quickprop,0.0,128,he,"(-0.05, 0.05)",50,29.84023319095712,11.326247324408573,49
"[150, 100, 50]",0.0005179474679231213,0.002,0.0005,0.3,0.8,leaky_relu,adamw,0.0001,32,range,"(-0.05, 0.05)",100,0.5793777061850133,1.677733577828886,50
"[60, 60]",0.001,0.002,0.0005,0.1,0.8,leaky_relu,quickprop,0.0,128,he,"(-0.05, 0.05)",50,53.44083965273043,14.540629322251412,51
"[100, 70]",0.0007196856730011522,0.0001,0.0001,0.1,0.8,relu,quickprop,0.001,16,orthogonal,"(-0.05, 0.05)",100,18.239446521254244,8.877895560158752,52
"[50, 50, 50]",0.001,0.001,0.001,0.3,0.7,leaky_relu,adam,0.0,128,orthogonal,"(-0.05, 0.05)",150,0.6321799794248287,1.7214565604587968,53
"[200, 200]",0.0001,0.0005,0.0,0.0,0.9,sigmoid,sgd,0.0001,16,he,"(-0.05, 0.05)",150,1.0338311287639625,2.165884641168255,54
"[80, 60]",0.0001,1e-05,1e-05,0.3,0.8,sigmoid,rprop_prev_grad,0.001,128,orthogonal,"(-0.05, 0.05)",50,27.24963015815992,10.724951635523627,55
"[60, 60]",0.0007196856730011522,0.0,0.0,0.2,0.9,leaky_relu,sgd,0.001,64,he,"(-0.05, 0.05)",50,0.8812328026175089,2.067740816725609,56
"[150, 100, 50]",0.00019306977288832496,1e-05,0.0001,0.2,0.8,leaky_relu,quickprop,0.0,32,orthogonal,"(-0.05, 0.05)",150,25.4633126646381,10.340181301730532,57
"[80, 60]",0.00026826957952797245,0.0001,0.0,0.0,0.7,elu,quickprop,0.0001,128,orthogonal,"(-0.05, 0.05)",150,28.405458958913975,10.917124520001877,58
"[60, 60]",0.00019306977288832496,0.0,0.001,0.3,0.9,leaky_relu,rprop_prev_grad,0.0,128,xavier,"(-0.05, 0.05)",50,41.09495202374905,13.115854495393203,59
"[50, 50, 50]",0.001,0.0001,0.0,0.0,0.9,leaky_relu,rprop_prev_grad,0.001,8,he,"(-0.05, 0.05)",50,5.104612052836158,4.642388830230508,60
"[80, 60]",0.00019306977288832496,0.002,0.001,0.0,0.8,relu,rprop_prev_grad,0.0,128,orthogonal,"(-0.05, 0.05)",100,28.859490595689863,11.005656244718086,61
"[50, 50, 50]",0.00019306977288832496,0.002,0.0,0.2,0.7,sigmoid,quickprop,0.0,8,glorot,"(-0.05, 0.05)",100,21.72210189539642,9.547891353564452,62
"[60, 60]",0.0003727593720314938,0.002,0.001,0.3,0.7,leaky_relu,rprop_prev_grad,0.0001,64,he,"(-0.05, 0.05)",50,59.41240579664842,15.391894465029587,63
"[50, 50, 50]",0.0003727593720314938,0.002,0.0001,0.0,0.7,leaky_relu,adam,0.0001,16,orthogonal,"(-0.05, 0.05)",100,0.20137355164780443,0.8782624535085781,64
"[60, 60]",0.00013894954943731373,0.0,0.0005,0.3,0.8,leaky_relu,sgd,0.0,8,he,"(-0.05, 0.05)",100,1.1721375910855725,2.433978406551922,65
"[150, 100, 50]",0.0007196856730011522,0.0,0.0,0.0,0.8,sigmoid,rprop_prev_grad,0.001,32,orthogonal,"(-0.05, 0.05)",100,21.98751233141257,9.596936651278243,66
"[120, 80]",0.0007196856730011522,0.002,0.0,0.1,0.9,relu,quickprop,0.0,16,glorot,"(-0.05, 0.05)",100,13.562925195098906,7.7159538914478984,67
"[120, 80]",0.00019306977288832496,0.0,0.0001,0.3,0.8,elu,adamw,0.0001,8,glorot,"(-0.05, 0.05)",50,0.2467356799291889,1.0198606825461234,68
"[200, 200]",0.001,0.0005,1e-05,0.1,0.8,sigmoid,adam,0.0001,8,orthogonal,"(-0.05, 0.05)",150,0.17381818318378792,0.7938442107178919,69
"[120, 80]",0.0005179474679231213,0.01,0.0005,0.3,0.9,relu,adamw,0.0001,128,he,"(-0.05, 0.05)",100,0.3946323658536763,1.2660611102759807,70
"[80, 60]",0.0007196856730011522,0.0001,0.0005,0.3,0.9,relu,adamw,0.0001,32,orthogonal,"(-0.05, 0.05)",50,0.2591551700114902,1.1083558592364051,71
"[150, 100, 50]",0.00026826957952797245,0.0005,1e-05,0.1,0.9,sigmoid,quickprop,0.001,16,orthogonal,"(-0.05, 0.05)",150,23.599665601758666,9.94717633330741,72
"[60, 60]",0.0007196856730011522,0.001,0.001,0.1,0.9,leaky_relu,adam,0.0001,16,orthogonal,"(-0.05, 0.05)",50,0.19844991601846038,0.89221301780202,73
"[120, 80]",0.001,0.0005,0.001,0.3,0.9,sigmoid,adamw,0.001,128,range,"(-0.05, 0.05)",50,2.0367302377691012,3.042814882725497,74
"[50, 50, 50]",0.00026826957952797245,0.001,0.0005,0.1,0.9,sigmoid,rprop_prev_grad,0.001,64,glorot,"(-0.05, 0.05)",50,26.850022423533527,10.60200192520621,75
"[60, 60]",0.00013894954943731373,0.0001,0.0001,0.1,0.8,leaky_relu,quickprop,0.0001,128,range,"(-0.05, 0.05)",100,29.517327979278672,11.109478621593501,76
"[60, 60]",0.001,0.0,0.0005,0.3,0.7,sigmoid,adam,0.0001,32,glorot,"(-0.05, 0.05)",50,0.579239948062828,1.6417064744022036,77
"[150, 100, 50]",0.001,0.0001,0.001,0.0,0.8,elu,adamw,0.0,32,xavier,"(-0.05, 0.05)",50,0.16769789702168053,0.7435615293001276,78
"[50, 50, 50]",0.0005179474679231213,0.001,0.0,0.1,0.9,relu,rprop_prev_grad,0.0,128,he,"(-0.05, 0.05)",150,40.784473042675664,12.996741139422248,79
"[120, 80]",0.001,1e-05,0.001,0.1,0.7,elu,quickprop,0.0,128,he,"(-0.05, 0.05)",150,28.67330364715085,11.565508695288429,80
"[120, 80]",0.0007196856730011522,0.0,0.0001,0.1,0.8,sigmoid,rprop_prev_grad,0.0,128,he,"(-0.05, 0.05)",100,27.01394689875023,10.693531639748723,81
"[80, 60]",0.001,0.0,0.0005,0.3,0.9,leaky_relu,rprop_prev_grad,0.0001,128,orthogonal,"(-0.05, 0.05)",100,24.74318529046043,10.173156074468075,82
"[100, 70]",0.001,0.0005,0.0001,0.2,0.9,sigmoid,adam,0.0001,8,he,"(-0.05, 0.05)",50,0.23747908142663324,0.9841735733403536,83
"[80, 60]",0.0005179474679231213,0.001,0.0001,0.3,0.8,relu,rprop_prev_grad,0.0001,64,he,"(-0.05, 0.05)",150,32.29382753435307,11.617658701705741,84
"[150, 100, 50]",0.00019306977288832496,0.0005,0.0001,0.3,0.8,relu,adam,0.0001,64,range,"(-0.05, 0.05)",100,0.5187423473464575,1.607563232822528,85
"[60, 60]",0.001,1e-05,0.0001,0.3,0.9,elu,quickprop,0.001,64,orthogonal,"(-0.05, 0.05)",100,22.83477175932627,9.75236113011226,86
"[80, 60]",0.00013894954943731373,0.0005,0.0,0.1,0.8,sigmoid,adamw,0.0,128,glorot,"(-0.05, 0.05)",100,16.939747570677717,8.433446922202025,87
"[150, 100, 50]",0.001,0.0005,1e-05,0.0,0.9,sigmoid,adamw,0.001,32,range,"(-0.05, 0.05)",150,0.5948920458573392,1.6992796335061777,88
"[120, 80]",0.00026826957952797245,0.01,0.0,0.1,0.8,sigmoid,quickprop,0.0001,32,xavier,"(-0.05, 0.05)",50,26.103158354122908,10.479013340810912,89
"[50, 50, 50]",0.00026826957952797245,1e-05,1e-05,0.2,0.9,elu,adam,0.001,16,he,"(-0.05, 0.05)",50,0.5480964910723997,1.61862840980306,90
"[150, 100, 50]",0.0005179474679231213,0.0005,0.0005,0.1,0.8,leaky_relu,adamw,0.001,32,range,"(-0.05, 0.05)",50,0.5125672260114122,1.55334158370845,91
"[50, 50, 50]",0.0007196856730011522,0.0,0.0005,0.1,0.9,relu,adam,0.0,32,he,"(-0.05, 0.05)",100,0.6783781164129397,1.7239537174319706,92
"[80, 60]",0.0003727593720314938,0.001,0.001,0.3,0.8,sigmoid,sgd,0.0001,128,glorot,"(-0.05, 0.05)",100,13.95451344559512,8.016255344546781,93
"[120, 80]",0.0005179474679231213,0.0005,0.0,0.0,0.9,elu,adamw,0.0,128,orthogonal,"(-0.05, 0.05)",100,0.17885072445575473,0.8258186531488951,94
"[50, 50, 50]",0.00026826957952797245,0.01,0.0005,0.2,0.8,leaky_relu,rprop_prev_grad,0.001,16,range,"(-0.05, 0.05)",100,24.196345940929046,10.074314174216662,95
"[200, 200]",0.0001,0.0,0.0,0.3,0.7,sigmoid,adam,0.0001,64,xavier,"(-0.05, 0.05)",50,3.5920043934214694,3.6333304762717797,96
"[200, 200]",0.00019306977288832496,0.001,0.0005,0.1,0.8,sigmoid,adamw,0.0001,8,glorot,"(-0.05, 0.05)",50,0.4017173607952679,1.331987789875749,97
"[120, 80]",0.0003727593720314938,0.001,0.0001,0.3,0.9,sigmoid,sgd,0.0,16,orthogonal,"(-0.05, 0.05)",50,0.8343015440183663,2.03213795633082,98
"[150, 100, 50]",0.00026826957952797245,0.0005,0.001,0.0,0.7,leaky_relu,sgd,0.0001,16,orthogonal,"(-0.05, 0.05)",50,0.48134414854391927,1.5243123077596041,99
"[120, 80]",0.00013894954943731373,0.001,0.0,0.0,0.8,leaky_relu,adamw,0.0,64,he,"(-0.05, 0.05)",50,0.17982615630788334,0.850150195737282,100
"[150, 100, 50]",0.0001,0.0005,0.0001,0.3,0.8,relu,adam,0.0001,128,orthogonal,"(-0.05, 0.05)",50,0.5038922732821229,1.6101918453389563,101
"[60, 60]",0.00019306977288832496,0.002,0.0,0.3,0.8,elu,adamw,0.0,16,glorot,"(-0.05, 0.05)",50,0.40235779917316167,1.4011976462912747,102
"[150, 100, 50]",0.0003727593720314938,0.002,0.0,0.2,0.7,relu,quickprop,0.0001,8,he,"(-0.05, 0.05)",100,6.004290990529063,5.286329179269626,103
"[60, 60]",0.00026826957952797245,0.01,1e-05,0.0,0.9,sigmoid,adamw,0.0001,16,orthogonal,"(-0.05, 0.05)",100,1.4958791818233095,2.4036752009225646,104
"[150, 100, 50]",0.00019306977288832496,0.002,0.001,0.0,0.7,sigmoid,sgd,0.0001,16,xavier,"(-0.05, 0.05)",100,13.736582179682639,8.014590793487544,105
"[150, 100, 50]",0.0003727593720314938,0.001,1e-05,0.3,0.8,elu,sgd,0.001,128,range,"(-0.05, 0.05)",100,9.775886058138436,6.859688150054764,106
"[60, 60]",0.0003727593720314938,0.0,1e-05,0.1,0.7,leaky_relu,quickprop,0.001,8,glorot,"(-0.05, 0.05)",150,16.981191083320176,8.51962384357173,107
"[50, 50, 50]",0.00026826957952797245,0.0,0.0001,0.0,0.8,sigmoid,quickprop,0.001,128,xavier,"(-0.05, 0.05)",150,30.889123288991374,11.38189736002828,108
"[200, 200]",0.00019306977288832496,0.0,0.0,0.1,0.9,sigmoid,adam,0.0001,32,range,"(-0.05, 0.05)",50,0.7144027123730812,1.8772157928681261,109
"[100, 70]",0.00019306977288832496,0.001,0.0005,0.0,0.7,leaky_relu,quickprop,0.0001,128,xavier,"(-0.05, 0.05)",150,47.95565593361037,13.838189300300108,110
"[150, 100, 50]",0.00013894954943731373,0.01,0.001,0.2,0.7,elu,rprop_prev_grad,0.0,32,he,"(-0.05, 0.05)",50,11.789244107433552,7.593629156550155,111
"[150, 100, 50]",0.00013894954943731373,1e-05,1e-05,0.0,0.7,sigmoid,adam,0.0,64,glorot,"(-0.05, 0.05)",50,13.490815570895657,7.2551900845427095,112
"[80, 60]",0.0001,0.0005,0.001,0.1,0.8,relu,quickprop,0.001,32,glorot,"(-0.05, 0.05)",150,24.632110042185328,10.221303201030484,113
"[100, 70]",0.00013894954943731373,0.0005,0.0,0.1,0.7,sigmoid,quickprop,0.0,64,glorot,"(-0.05, 0.05)",100,27.698015676068746,10.811229843329832,114
"[60, 60]",0.001,0.0,0.0005,0.1,0.8,leaky_relu,rprop_prev_grad,0.0,64,glorot,"(-0.05, 0.05)",50,22.595831286294235,9.625007058763446,115
"[200, 200]",0.00026826957952797245,1e-05,0.0,0.3,0.7,relu,rprop_prev_grad,0.0001,8,glorot,"(-0.05, 0.05)",150,13.644632269264653,7.67752919139973,116
"[120, 80]",0.0003727593720314938,0.0,0.0001,0.1,0.8,elu,sgd,0.0,32,xavier,"(-0.05, 0.05)",50,0.38696326281944665,1.3949571362102207,117
"[50, 50, 50]",0.0007196856730011522,0.001,0.0005,0.3,0.9,sigmoid,rprop_prev_grad,0.0,128,he,"(-0.05, 0.05)",50,29.1723146321057,11.057182359060741,118
"[150, 100, 50]",0.0001,0.01,0.0001,0.1,0.8,leaky_relu,adamw,0.0001,32,glorot,"(-0.05, 0.05)",100,0.2947515093094678,1.0974309053216746,119
"[80, 60]",0.00013894954943731373,1e-05,0.0001,0.0,0.7,sigmoid,adam,0.0001,64,glorot,"(-0.05, 0.05)",50,12.492871950202312,7.190210151960575,120
"[150, 100, 50]",0.0005179474679231213,0.002,0.0001,0.3,0.8,elu,adamw,0.0,8,he,"(-0.05, 0.05)",150,0.8395464483351361,1.9827265945470547,121
"[200, 200]",0.0001,1e-05,0.0005,0.1,0.7,relu,adamw,0.0001,128,xavier,"(-0.05, 0.05)",100,0.23339268904962915,0.9814512751927006,122
"[50, 50, 50]",0.00019306977288832496,0.0,0.001,0.3,0.9,relu,sgd,0.0001,8,he,"(-0.05, 0.05)",50,1.650975427591571,2.936533008102474,123
"[60, 60]",0.00026826957952797245,1e-05,0.0001,0.3,0.8,sigmoid,rprop_prev_grad,0.001,32,xavier,"(-0.05, 0.05)",50,27.95251892424487,10.835328017342581,124
"[80, 60]",0.001,0.002,0.0001,0.0,0.8,sigmoid,sgd,0.0001,8,he,"(-0.05, 0.05)",150,0.33086943497528354,1.2117079343274892,125
"[120, 80]",0.001,0.0,0.001,0.3,0.7,leaky_relu,adam,0.0,32,glorot,"(-0.05, 0.05)",50,0.2177214912811104,0.9646517123319462,126
"[60, 60]",0.00026826957952797245,0.001,0.0005,0.3,0.8,elu,sgd,0.0,32,orthogonal,"(-0.05, 0.05)",100,1.6225284894612142,2.6916575906327354,127
"[80, 60]",0.00026826957952797245,0.001,1e-05,0.0,0.8,leaky_relu,quickprop,0.001,64,glorot,"(-0.05, 0.05)",100,23.292460777380153,9.957502188345737,128
"[100, 70]",0.00019306977288832496,0.0,0.0005,0.1,0.7,leaky_relu,sgd,0.0001,128,glorot,"(-0.05, 0.05)",50,5.7234914814283915,5.460599992910948,129
"[60, 60]",0.00026826957952797245,0.001,0.0001,0.2,0.9,sigmoid,adam,0.001,64,glorot,"(-0.05, 0.05)",50,11.295187305742786,6.579187534590473,130
"[80, 60]",0.0005179474679231213,0.002,0.0005,0.0,0.9,leaky_relu,rprop_prev_grad,0.001,16,range,"(-0.05, 0.05)",100,21.112670739994293,9.42750975908262,131
"[150, 100, 50]",0.0003727593720314938,1e-05,0.001,0.0,0.7,sigmoid,adam,0.001,16,xavier,"(-0.05, 0.05)",50,0.611920870026294,1.6426754599621458,132
"[100, 70]",0.00026826957952797245,0.002,0.0001,0.2,0.9,relu,adamw,0.0,8,he,"(-0.05, 0.05)",50,0.23021747070352616,0.9960585099617504,133
"[50, 50, 50]",0.0005179474679231213,0.0,0.0005,0.3,0.9,sigmoid,adamw,0.0001,32,he,"(-0.05, 0.05)",150,1.2035054733842365,2.183957617766511,134
"[120, 80]",0.001,0.001,0.0005,0.1,0.9,leaky_relu,adam,0.001,128,he,"(-0.05, 0.05)",100,0.20443841121351589,0.8852955226155609,135
"[200, 200]",0.0003727593720314938,1e-05,0.0001,0.0,0.9,elu,rprop_prev_grad,0.0,16,range,"(-0.05, 0.05)",150,22.105453690245916,9.62526075847248,136
"[80, 60]",0.00013894954943731373,0.01,0.0001,0.2,0.9,sigmoid,adam,0.0001,32,he,"(-0.05, 0.05)",150,8.905878096742562,5.689711925712309,137
"[200, 200]",0.0005179474679231213,0.01,0.0,0.2,0.7,relu,sgd,0.0001,32,xavier,"(-0.05, 0.05)",50,0.42430898518989485,1.373653476902884,138
"[120, 80]",0.001,0.001,0.001,0.1,0.8,elu,quickprop,0.0001,128,orthogonal,"(-0.05, 0.05)",100,21.55848459422208,9.632008023094903,139
"[50, 50, 50]",0.00026826957952797245,1e-05,0.001,0.0,0.7,leaky_relu,sgd,0.0001,32,xavier,"(-0.05, 0.05)",100,0.5168420737017924,1.5718177424511515,140
"[80, 60]",0.0007196856730011522,1e-05,0.0,0.0,0.8,elu,sgd,0.0001,16,range,"(-0.05, 0.05)",50,0.4445284354930866,1.489675223289664,141
"[60, 60]",0.00013894954943731373,0.0001,0.0001,0.1,0.8,leaky_relu,adamw,0.0001,16,xavier,"(-0.05, 0.05)",100,0.2493469292126351,1.0690253294988297,142
"[150, 100, 50]",0.001,1e-05,0.0,0.2,0.7,elu,sgd,0.0001,128,orthogonal,"(-0.05, 0.05)",50,1.7483882271647475,2.6945823603972037,143
"[60, 60]",0.00026826957952797245,1e-05,0.0005,0.0,0.8,sigmoid,adamw,0.0001,64,orthogonal,"(-0.05, 0.05)",50,11.581501557963296,6.811325820020922,144
"[200, 200]",0.0007196856730011522,1e-05,0.0005,0.3,0.8,relu,quickprop,0.0,32,orthogonal,"(-0.05, 0.05)",100,19.361346571019393,9.004872616909813,145
"[80, 60]",0.0003727593720314938,0.0005,0.0,0.1,0.9,sigmoid,sgd,0.001,32,range,"(-0.05, 0.05)",150,2.6067080638630857,3.107990804614914,146
"[80, 60]",0.0001,0.002,0.001,0.3,0.9,elu,rprop_prev_grad,0.0,64,glorot,"(-0.05, 0.05)",100,25.834230591348,10.45456815439778,147
"[50, 50, 50]",0.0001,0.0005,1e-05,0.1,0.7,elu,adam,0.0,16,he,"(-0.05, 0.05)",50,0.32248715788675014,1.2525488404247291,148
"[120, 80]",0.00013894954943731373,0.001,0.001,0.1,0.9,relu,rprop_prev_grad,0.0001,32,xavier,"(-0.05, 0.05)",100,28.128632042951743,11.20712954061006,149
"[150, 100, 50]",0.0007196856730011522,0.0005,0.0005,0.2,0.9,elu,sgd,0.001,128,range,"(-0.05, 0.05)",50,1.945093919276638,2.827834387721812,150
"[120, 80]",0.00019306977288832496,1e-05,1e-05,0.0,0.7,sigmoid,adamw,0.001,32,orthogonal,"(-0.05, 0.05)",100,3.8982655205570134,3.675482618540514,1
"[200, 200]",0.001,0.0005,1e-05,0.3,0.7,relu,adamw,0.0001,16,range,"(-0.05, 0.05)",50,0.3368862030760344,1.2741024854984548,2
"[120, 80]",0.0005179474679231213,0.001,0.0001,0.0,0.9,elu,adamw,0.0001,8,glorot,"(-0.05, 0.05)",100,0.12260736028157744,0.6819801933570201,3
"[100, 70]",0.001,0.002,0.0,0.1,0.7,leaky_relu,quickprop,0.0001,32,orthogonal,"(-0.05, 0.05)",50,21.276976476267414,10.083630823246136,4
"[120, 80]",0.00026826957952797245,0.002,0.001,0.3,0.9,leaky_relu,sgd,0.001,16,xavier,"(-0.05, 0.05)",150,1.1326183357507624,2.380001751538924,5
"[150, 100, 50]",0.0007196856730011522,1e-05,1e-05,0.0,0.7,relu,adam,0.0,16,xavier,"(-0.05, 0.05)",50,0.11918850377529455,0.6651846613173152,6
"[100, 70]",0.00026826957952797245,0.0001,0.0005,0.3,0.9,elu,sgd,0.001,8,he,"(-0.05, 0.05)",100,0.9324206928435376,2.183589944342282,7
"[150, 100, 50]",0.001,1e-05,0.001,0.2,0.8,relu,adamw,0.001,8,glorot,"(-0.05, 0.05)",100,0.5010026947287378,1.513126100542008,8
"[60, 60]",0.00019306977288832496,0.002,1e-05,0.1,0.7,relu,adam,0.0001,64,range,"(-0.05, 0.05)",150,0.4767811165855338,1.5380835033382168,9
"[60, 60]",0.001,1e-05,0.0001,0.0,0.7,leaky_relu,rprop_prev_grad,0.0001,32,orthogonal,"(-0.05, 0.05)",100,20.704282763388946,9.931965816434445,10
"[120, 80]",0.0003727593720314938,1e-05,0.001,0.2,0.9,elu,rprop_prev_grad,0.0,8,range,"(-0.05, 0.05)",150,21.188995527017475,10.072624629021943,11
