n_hidden,learning_rate,reg_lambda,l1_lambda,dropout_rate,momentum,activation,optimizer,lr_decay,batch_size,weight_init,init_range,patience,val_loss,val_accuracy
[3],0.1,0.005,0.002,0.1,0.8,relu,sgd,0.0,32,he,"(-0.5, 0.5)",20,0.3199398460932315,0.88
[3],0.1,0.005,0.002,0.1,0.8,relu,sgd,0.01,32,xavier,"(-0.5, 0.5)",20,0.4893101566509378,0.72
[3],0.1,0.005,0.002,0.1,0.8,relu,sgd,0.01,32,he,"(-0.5, 0.5)",20,0.49062582047629816,0.8
[3],0.1,0.005,0.002,0.1,0.8,relu,adam,0.0,32,xavier,"(-0.5, 0.5)",20,0.33247203215644394,0.92
[3],0.1,0.005,0.002,0.1,0.8,relu,adam,0.0,32,he,"(-0.5, 0.5)",20,0.3203178220022622,0.88
[3],0.1,0.005,0.002,0.1,0.8,relu,adam,0.01,32,xavier,"(-0.5, 0.5)",20,0.3560666188610141,0.76
[3],0.1,0.005,0.002,0.1,0.8,relu,adam,0.01,32,he,"(-0.5, 0.5)",20,0.32475742504454524,0.8
[3],0.1,0.005,0.002,0.1,0.9,tanh,sgd,0.0,32,xavier,"(-0.5, 0.5)",20,0.297423037127127,0.92
[3],0.1,0.005,0.002,0.1,0.9,tanh,sgd,0.0,32,he,"(-0.5, 0.5)",20,0.4153002138775541,0.8
[3],0.1,0.005,0.002,0.1,0.9,tanh,sgd,0.01,32,xavier,"(-0.5, 0.5)",20,0.2728939075682425,0.88
[3],0.1,0.005,0.002,0.1,0.9,tanh,sgd,0.01,32,he,"(-0.5, 0.5)",20,0.3778819697518044,0.84
[3],0.1,0.005,0.002,0.1,0.9,tanh,adam,0.0,32,xavier,"(-0.5, 0.5)",20,0.47145476592078267,0.84
[3],0.1,0.005,0.002,0.1,0.9,tanh,adam,0.0,32,he,"(-0.5, 0.5)",20,0.2834515206198504,0.88
[3],0.1,0.005,0.002,0.1,0.9,tanh,adam,0.01,32,xavier,"(-0.5, 0.5)",20,0.4834334880055651,0.8
[3],0.1,0.005,0.002,0.1,0.9,tanh,adam,0.01,32,he,"(-0.5, 0.5)",20,0.2311609296873747,0.92
[3],0.1,0.005,0.002,0.1,0.9,relu,sgd,0.0,32,xavier,"(-0.5, 0.5)",20,0.2954128807604577,0.92
[3],0.1,0.005,0.002,0.1,0.9,relu,sgd,0.0,32,he,"(-0.5, 0.5)",20,0.279225670450572,0.88
[3],0.1,0.005,0.002,0.1,0.9,relu,sgd,0.01,32,xavier,"(-0.5, 0.5)",20,0.17317398478818752,1.0
[3],0.1,0.005,0.002,0.1,0.9,relu,sgd,0.01,32,he,"(-0.5, 0.5)",20,0.5913836181838301,0.6
[3],0.1,0.005,0.002,0.1,0.9,relu,adam,0.0,32,xavier,"(-0.5, 0.5)",20,0.3815083377354146,0.88
[3],0.1,0.005,0.002,0.1,0.9,relu,adam,0.0,32,he,"(-0.5, 0.5)",20,0.49905618268918917,0.8
[3],0.1,0.005,0.002,0.1,0.9,relu,adam,0.01,32,xavier,"(-0.5, 0.5)",20,0.21112277579475883,1.0
[3],0.1,0.005,0.002,0.1,0.9,relu,adam,0.01,32,he,"(-0.5, 0.5)",20,0.15359282762721846,0.92
[3],0.1,0.005,0.002,0.2,0.8,tanh,sgd,0.0,32,xavier,"(-0.5, 0.5)",20,0.472130961371519,0.8
[3],0.1,0.005,0.002,0.2,0.8,tanh,sgd,0.0,32,he,"(-0.5, 0.5)",20,0.32422888615099327,0.84
[3],0.1,0.005,0.002,0.2,0.8,tanh,sgd,0.01,32,xavier,"(-0.5, 0.5)",20,0.48644927543255145,0.8
[3],0.1,0.005,0.002,0.2,0.8,tanh,sgd,0.01,32,he,"(-0.5, 0.5)",20,0.43961858641240187,0.76
[3],0.1,0.005,0.002,0.2,0.8,tanh,adam,0.0,32,xavier,"(-0.5, 0.5)",20,0.16305684925922026,0.92
[3],0.1,0.005,0.002,0.2,0.8,tanh,adam,0.0,32,he,"(-0.5, 0.5)",20,0.10502636974511952,1.0
[3],0.1,0.005,0.002,0.2,0.8,tanh,adam,0.01,32,xavier,"(-0.5, 0.5)",20,0.41457060866068385,0.88
[3],0.1,0.005,0.002,0.2,0.8,tanh,adam,0.01,32,he,"(-0.5, 0.5)",20,0.15347137197339156,1.0
[3],0.1,0.005,0.002,0.2,0.8,relu,sgd,0.0,32,xavier,"(-0.5, 0.5)",20,0.7830407393568471,0.6
[3],0.1,0.005,0.002,0.2,0.8,relu,sgd,0.0,32,he,"(-0.5, 0.5)",20,0.46583700281918283,0.8
[3],0.1,0.005,0.002,0.2,0.8,relu,sgd,0.01,32,xavier,"(-0.5, 0.5)",20,0.5519044308307408,0.76
[3],0.1,0.005,0.002,0.2,0.8,relu,sgd,0.01,32,he,"(-0.5, 0.5)",20,0.2882791554338329,0.96
[3],0.1,0.005,0.002,0.2,0.8,relu,adam,0.0,32,xavier,"(-0.5, 0.5)",20,0.40354497874635026,0.76
[3],0.1,0.005,0.002,0.2,0.8,relu,adam,0.0,32,he,"(-0.5, 0.5)",20,0.25658021538686804,0.92
[3],0.1,0.005,0.002,0.2,0.8,relu,adam,0.01,32,xavier,"(-0.5, 0.5)",20,0.2847991699580619,0.88
[3],0.1,0.005,0.002,0.2,0.8,relu,adam,0.01,32,he,"(-0.5, 0.5)",20,0.4395690963599121,0.76
[3],0.1,0.005,0.002,0.2,0.9,tanh,sgd,0.0,32,xavier,"(-0.5, 0.5)",20,0.18975760033663214,0.96
[3],0.1,0.005,0.002,0.2,0.9,tanh,sgd,0.0,32,he,"(-0.5, 0.5)",20,0.2728260708580242,0.92
[3],0.1,0.005,0.002,0.2,0.9,tanh,sgd,0.01,32,xavier,"(-0.5, 0.5)",20,0.2197180377233447,0.88
[3],0.1,0.005,0.002,0.2,0.9,tanh,sgd,0.01,32,he,"(-0.5, 0.5)",20,0.40989274584228047,0.76
[3],0.1,0.005,0.002,0.2,0.9,tanh,adam,0.0,32,xavier,"(-0.5, 0.5)",20,0.4354136098147793,0.88
[3],0.1,0.005,0.002,0.2,0.9,tanh,adam,0.0,32,he,"(-0.5, 0.5)",20,0.23229204653632987,0.92
[3],0.1,0.005,0.002,0.2,0.9,tanh,adam,0.01,32,xavier,"(-0.5, 0.5)",20,0.45692542972335354,0.88
[3],0.1,0.005,0.002,0.2,0.9,tanh,adam,0.01,32,he,"(-0.5, 0.5)",20,0.24012317100371364,0.92
[3],0.1,0.005,0.002,0.2,0.9,relu,sgd,0.0,32,xavier,"(-0.5, 0.5)",20,0.5414966249694086,0.72
[3],0.1,0.005,0.002,0.2,0.9,relu,sgd,0.0,32,he,"(-0.5, 0.5)",20,0.4473498909709112,0.8
[3],0.1,0.005,0.002,0.2,0.9,relu,sgd,0.01,32,xavier,"(-0.5, 0.5)",20,0.37456208437026384,0.88
[3],0.1,0.005,0.002,0.2,0.9,relu,sgd,0.01,32,he,"(-0.5, 0.5)",20,0.4603626822710756,0.8
[3],0.1,0.005,0.002,0.2,0.9,relu,adam,0.0,32,xavier,"(-0.5, 0.5)",20,0.4075687099183974,0.84
[3],0.1,0.005,0.002,0.2,0.9,relu,adam,0.0,32,he,"(-0.5, 0.5)",20,0.39012424770902016,0.88
[3],0.1,0.005,0.002,0.2,0.9,relu,adam,0.01,32,xavier,"(-0.5, 0.5)",20,0.39149734359935917,0.84
[3],0.1,0.005,0.002,0.2,0.9,relu,adam,0.01,32,he,"(-0.5, 0.5)",20,0.38949938852294985,0.92
[3],0.1,0.01,0.0,0.0,0.8,tanh,sgd,0.0,32,xavier,"(-0.5, 0.5)",20,0.348646706369683,0.8
[3],0.1,0.01,0.0,0.0,0.8,tanh,sgd,0.0,32,he,"(-0.5, 0.5)",20,0.4139001696632654,0.8
[3],0.1,0.01,0.0,0.0,0.8,tanh,sgd,0.01,32,xavier,"(-0.5, 0.5)",20,0.48250791366533236,0.88
[3],0.1,0.01,0.0,0.0,0.8,tanh,sgd,0.01,32,he,"(-0.5, 0.5)",20,0.196537415524964,0.96
[3],0.1,0.01,0.0,0.0,0.8,tanh,adam,0.0,32,xavier,"(-0.5, 0.5)",20,0.2288644237066037,0.92
[3],0.1,0.01,0.0,0.0,0.8,tanh,adam,0.0,32,he,"(-0.5, 0.5)",20,0.33158281588319444,0.88
[3],0.1,0.01,0.0,0.0,0.8,tanh,adam,0.01,32,xavier,"(-0.5, 0.5)",20,0.13978059621156938,0.96
[3],0.1,0.01,0.0,0.0,0.8,tanh,adam,0.01,32,he,"(-0.5, 0.5)",20,0.21986141432795964,0.92
[3],0.1,0.01,0.0,0.0,0.8,relu,sgd,0.0,32,xavier,"(-0.5, 0.5)",20,0.4625258772055074,0.84
[3],0.1,0.01,0.0,0.0,0.8,relu,sgd,0.0,32,he,"(-0.5, 0.5)",20,0.14103507355703976,0.92
[3],0.1,0.01,0.0,0.0,0.8,relu,sgd,0.01,32,xavier,"(-0.5, 0.5)",20,0.1739885461242979,1.0
[3],0.1,0.01,0.0,0.0,0.8,relu,sgd,0.01,32,he,"(-0.5, 0.5)",20,0.39182900020221945,0.84
[3],0.1,0.01,0.0,0.0,0.8,relu,adam,0.0,32,xavier,"(-0.5, 0.5)",20,0.31756183558864304,0.72
[3],0.1,0.01,0.0,0.0,0.8,relu,adam,0.0,32,he,"(-0.5, 0.5)",20,0.22474880058524588,0.8
[3],0.1,0.01,0.0,0.0,0.8,relu,adam,0.01,32,xavier,"(-0.5, 0.5)",20,0.23564341029315,0.8
[3],0.1,0.01,0.0,0.0,0.8,relu,adam,0.01,32,he,"(-0.5, 0.5)",20,0.19618255782897837,0.92
[3],0.1,0.01,0.0,0.0,0.9,tanh,sgd,0.0,32,xavier,"(-0.5, 0.5)",20,0.3253110745504613,0.84
[3],0.1,0.01,0.0,0.0,0.9,tanh,sgd,0.0,32,he,"(-0.5, 0.5)",20,0.24705056748810403,0.92
[3],0.1,0.01,0.0,0.0,0.9,tanh,sgd,0.01,32,xavier,"(-0.5, 0.5)",20,0.18527860803047425,0.96
[3],0.1,0.01,0.0,0.0,0.9,tanh,sgd,0.01,32,he,"(-0.5, 0.5)",20,0.21563569427447063,0.84
[3],0.1,0.01,0.0,0.0,0.9,tanh,adam,0.0,32,xavier,"(-0.5, 0.5)",20,0.2476811736684948,0.92
[3],0.1,0.01,0.0,0.0,0.9,tanh,adam,0.0,32,he,"(-0.5, 0.5)",20,0.07820790976446695,1.0
[3],0.1,0.01,0.0,0.0,0.9,tanh,adam,0.01,32,xavier,"(-0.5, 0.5)",20,0.2047133803522569,0.88
[3],0.1,0.01,0.0,0.0,0.9,tanh,adam,0.01,32,he,"(-0.5, 0.5)",20,0.42808191816153834,0.88
[3],0.1,0.01,0.0,0.0,0.9,relu,sgd,0.0,32,xavier,"(-0.5, 0.5)",20,0.07529509530601142,1.0
[3],0.1,0.01,0.0,0.0,0.9,relu,sgd,0.0,32,he,"(-0.5, 0.5)",20,0.3074408590091612,0.92
[3],0.1,0.01,0.0,0.0,0.9,relu,sgd,0.01,32,xavier,"(-0.5, 0.5)",20,0.05207502600583849,1.0
[3],0.1,0.01,0.0,0.0,0.9,relu,sgd,0.01,32,he,"(-0.5, 0.5)",20,0.4417006168654988,0.76
[3],0.1,0.01,0.0,0.0,0.9,relu,adam,0.0,32,xavier,"(-0.5, 0.5)",20,0.49468954276306815,0.68
[3],0.1,0.01,0.0,0.0,0.9,relu,adam,0.0,32,he,"(-0.5, 0.5)",20,0.2146341028554606,0.92
[3],0.1,0.01,0.0,0.0,0.9,relu,adam,0.01,32,xavier,"(-0.5, 0.5)",20,0.20157184373112008,0.96
[3],0.1,0.01,0.0,0.0,0.9,relu,adam,0.01,32,he,"(-0.5, 0.5)",20,0.3419800994425071,0.8
[3],0.1,0.01,0.0,0.1,0.8,tanh,sgd,0.0,32,xavier,"(-0.5, 0.5)",20,0.27055395125343495,0.96
[3],0.1,0.01,0.0,0.1,0.8,tanh,sgd,0.0,32,he,"(-0.5, 0.5)",20,0.29362678749967486,0.84
[3],0.1,0.01,0.0,0.1,0.8,tanh,sgd,0.01,32,xavier,"(-0.5, 0.5)",20,0.38523660856445313,0.84
[3],0.1,0.01,0.0,0.1,0.8,tanh,sgd,0.01,32,he,"(-0.5, 0.5)",20,0.4268725851222911,0.84
[3],0.1,0.01,0.0,0.1,0.8,tanh,adam,0.0,32,xavier,"(-0.5, 0.5)",20,0.22932819565327642,0.88
[3],0.1,0.01,0.0,0.1,0.8,tanh,adam,0.0,32,he,"(-0.5, 0.5)",20,0.30895702273624304,0.92
[3],0.1,0.01,0.0,0.1,0.8,tanh,adam,0.01,32,xavier,"(-0.5, 0.5)",20,0.30368558615842456,0.88
[3],0.1,0.01,0.0,0.1,0.8,tanh,adam,0.01,32,he,"(-0.5, 0.5)",20,0.08799180171089879,1.0
[3],0.1,0.01,0.0,0.1,0.8,relu,sgd,0.0,32,xavier,"(-0.5, 0.5)",20,0.14003002558849664,0.96
[3],0.1,0.01,0.0,0.1,0.8,relu,sgd,0.0,32,he,"(-0.5, 0.5)",20,0.5297193198285862,0.84
[3],0.1,0.01,0.0,0.1,0.8,relu,sgd,0.01,32,xavier,"(-0.5, 0.5)",20,0.43180564838611846,0.76
[3],0.1,0.01,0.0,0.1,0.8,relu,sgd,0.01,32,he,"(-0.5, 0.5)",20,0.46860541180738724,0.8
[3],0.1,0.01,0.0,0.1,0.8,relu,adam,0.0,32,xavier,"(-0.5, 0.5)",20,0.17044753837937748,0.96
[3],0.1,0.01,0.0,0.1,0.8,relu,adam,0.0,32,he,"(-0.5, 0.5)",20,0.33524591356662176,0.92
[3],0.1,0.01,0.0,0.1,0.8,relu,adam,0.01,32,xavier,"(-0.5, 0.5)",20,0.4599014856488495,0.88
[3],0.1,0.01,0.0,0.1,0.8,relu,adam,0.01,32,he,"(-0.5, 0.5)",20,0.2132913893213069,0.92
[3],0.1,0.01,0.0,0.1,0.9,tanh,sgd,0.0,32,xavier,"(-0.5, 0.5)",20,0.24652852264046993,0.92
[3],0.1,0.01,0.0,0.1,0.9,tanh,sgd,0.0,32,he,"(-0.5, 0.5)",20,0.2569549760660501,0.96
[3],0.1,0.01,0.0,0.1,0.9,tanh,sgd,0.01,32,xavier,"(-0.5, 0.5)",20,0.2812784690611544,0.92
[3],0.1,0.01,0.0,0.1,0.9,tanh,sgd,0.01,32,he,"(-0.5, 0.5)",20,0.2817505560061011,0.84
[3],0.1,0.01,0.0,0.1,0.9,tanh,adam,0.0,32,xavier,"(-0.5, 0.5)",20,0.07562797458766018,1.0
[3],0.1,0.01,0.0,0.1,0.9,tanh,adam,0.0,32,he,"(-0.5, 0.5)",20,0.08192332717256252,1.0
[3],0.1,0.01,0.0,0.1,0.9,tanh,adam,0.01,32,xavier,"(-0.5, 0.5)",20,0.3415472949851697,0.84
[3],0.1,0.01,0.0,0.1,0.9,tanh,adam,0.01,32,he,"(-0.5, 0.5)",20,0.21626308736895028,0.88
[3],0.1,0.01,0.0,0.1,0.9,relu,sgd,0.0,32,xavier,"(-0.5, 0.5)",20,0.28282176537013826,0.96
[3],0.1,0.01,0.0,0.1,0.9,relu,sgd,0.0,32,he,"(-0.5, 0.5)",20,0.41269898300707597,0.88
[3],0.1,0.01,0.0,0.1,0.9,relu,sgd,0.01,32,xavier,"(-0.5, 0.5)",20,0.37524444531839135,0.92
[3],0.1,0.01,0.0,0.1,0.9,relu,sgd,0.01,32,he,"(-0.5, 0.5)",20,0.3769911833484161,0.8
[3],0.1,0.01,0.0,0.1,0.9,relu,adam,0.0,32,xavier,"(-0.5, 0.5)",20,0.4038407991850266,0.84
[3],0.1,0.01,0.0,0.1,0.9,relu,adam,0.0,32,he,"(-0.5, 0.5)",20,0.5888540901092667,0.64
[3],0.1,0.01,0.0,0.1,0.9,relu,adam,0.01,32,xavier,"(-0.5, 0.5)",20,0.16563409878192004,0.96
[3],0.1,0.01,0.0,0.1,0.9,relu,adam,0.01,32,he,"(-0.5, 0.5)",20,0.16082415635263264,1.0
[3],0.1,0.01,0.0,0.2,0.8,tanh,sgd,0.0,32,xavier,"(-0.5, 0.5)",20,0.29840042151119084,0.88
[3],0.1,0.01,0.0,0.2,0.8,tanh,sgd,0.0,32,he,"(-0.5, 0.5)",20,0.48527059067873296,0.76
[3],0.1,0.01,0.0,0.2,0.8,tanh,sgd,0.01,32,xavier,"(-0.5, 0.5)",20,0.3578703346424297,0.8
[3],0.1,0.01,0.0,0.2,0.8,tanh,sgd,0.01,32,he,"(-0.5, 0.5)",20,0.3528289171652035,0.88
[3],0.1,0.01,0.0,0.2,0.8,tanh,adam,0.0,32,xavier,"(-0.5, 0.5)",20,0.2739391005574997,0.88
[3],0.1,0.01,0.0,0.2,0.8,tanh,adam,0.0,32,he,"(-0.5, 0.5)",20,0.238861802012626,0.92
[3],0.1,0.01,0.0,0.2,0.8,tanh,adam,0.01,32,xavier,"(-0.5, 0.5)",20,0.3652094502036115,0.88
[3],0.1,0.01,0.0,0.2,0.8,tanh,adam,0.01,32,he,"(-0.5, 0.5)",20,0.2408974540258387,0.92
[3],0.1,0.01,0.0,0.2,0.8,relu,sgd,0.0,32,xavier,"(-0.5, 0.5)",20,0.4037640045341517,0.88
[3],0.1,0.01,0.0,0.2,0.8,relu,sgd,0.0,32,he,"(-0.5, 0.5)",20,0.48082048547652456,0.76
[3],0.1,0.01,0.0,0.2,0.8,relu,sgd,0.01,32,xavier,"(-0.5, 0.5)",20,0.5285222136172488,0.76
[3],0.1,0.01,0.0,0.2,0.8,relu,sgd,0.01,32,he,"(-0.5, 0.5)",20,0.24426956149957738,0.92
[3],0.1,0.01,0.0,0.2,0.8,relu,adam,0.0,32,xavier,"(-0.5, 0.5)",20,0.43761097226626083,0.92
[3],0.1,0.01,0.0,0.2,0.8,relu,adam,0.0,32,he,"(-0.5, 0.5)",20,0.3013041550459967,0.96
[3],0.1,0.01,0.0,0.2,0.8,relu,adam,0.01,32,xavier,"(-0.5, 0.5)",20,0.14981560911474648,1.0
[3],0.1,0.01,0.0,0.2,0.8,relu,adam,0.01,32,he,"(-0.5, 0.5)",20,0.2954216846833319,0.92
[3],0.1,0.01,0.0,0.2,0.9,tanh,sgd,0.0,32,xavier,"(-0.5, 0.5)",20,0.43117307689938167,0.8
[3],0.1,0.01,0.0,0.2,0.9,tanh,sgd,0.0,32,he,"(-0.5, 0.5)",20,0.3416393952120941,0.88
[3],0.1,0.01,0.0,0.2,0.9,tanh,sgd,0.01,32,xavier,"(-0.5, 0.5)",20,0.2752130684684294,0.84
[3],0.1,0.01,0.0,0.2,0.9,tanh,sgd,0.01,32,he,"(-0.5, 0.5)",20,0.2490287830008703,0.92
[3],0.1,0.01,0.0,0.2,0.9,tanh,adam,0.0,32,xavier,"(-0.5, 0.5)",20,0.23153240722843338,0.8
[3],0.1,0.01,0.0,0.2,0.9,tanh,adam,0.0,32,he,"(-0.5, 0.5)",20,0.16037248728682618,1.0
[3],0.1,0.01,0.0,0.2,0.9,tanh,adam,0.01,32,xavier,"(-0.5, 0.5)",20,0.448546417711918,0.84
[3],0.1,0.01,0.0,0.2,0.9,tanh,adam,0.01,32,he,"(-0.5, 0.5)",20,0.2945818500493899,0.88
[3],0.1,0.01,0.0,0.2,0.9,relu,sgd,0.0,32,xavier,"(-0.5, 0.5)",20,0.522909002553156,0.84
[3],0.1,0.01,0.0,0.2,0.9,relu,sgd,0.0,32,he,"(-0.5, 0.5)",20,0.3129923831482959,0.88
[3],0.1,0.01,0.0,0.2,0.9,relu,sgd,0.01,32,xavier,"(-0.5, 0.5)",20,0.426516182285179,0.84
[3],0.1,0.01,0.0,0.2,0.9,relu,sgd,0.01,32,he,"(-0.5, 0.5)",20,0.4532124940322232,0.76
[3],0.1,0.01,0.0,0.2,0.9,relu,adam,0.0,32,xavier,"(-0.5, 0.5)",20,0.39290931346531016,0.8
[3],0.1,0.01,0.0,0.2,0.9,relu,adam,0.0,32,he,"(-0.5, 0.5)",20,0.4337164741779005,0.88
[3],0.1,0.01,0.0,0.2,0.9,relu,adam,0.01,32,xavier,"(-0.5, 0.5)",20,0.4184669576699056,0.8
[3],0.1,0.01,0.0,0.2,0.9,relu,adam,0.01,32,he,"(-0.5, 0.5)",20,0.21007990945474309,1.0
[3],0.1,0.01,0.002,0.0,0.8,tanh,sgd,0.0,32,xavier,"(-0.5, 0.5)",20,0.4938914895652938,0.76
[3],0.1,0.01,0.002,0.0,0.8,tanh,sgd,0.0,32,he,"(-0.5, 0.5)",20,0.17508744657928993,0.96
[3],0.1,0.01,0.002,0.0,0.8,tanh,sgd,0.01,32,xavier,"(-0.5, 0.5)",20,0.2857872249529001,0.92
[3],0.1,0.01,0.002,0.0,0.8,tanh,sgd,0.01,32,he,"(-0.5, 0.5)",20,0.3781967612982269,0.8
[3],0.1,0.01,0.002,0.0,0.8,tanh,adam,0.0,32,xavier,"(-0.5, 0.5)",20,0.2526496280834584,0.92
[3],0.1,0.01,0.002,0.0,0.8,tanh,adam,0.0,32,he,"(-0.5, 0.5)",20,0.07303128192104753,1.0
[3],0.1,0.01,0.002,0.0,0.8,tanh,adam,0.01,32,xavier,"(-0.5, 0.5)",20,0.4510818801496338,0.88
[3],0.1,0.01,0.002,0.0,0.8,tanh,adam,0.01,32,he,"(-0.5, 0.5)",20,0.18597300204321407,0.92
[3],0.1,0.01,0.002,0.0,0.8,relu,sgd,0.0,32,xavier,"(-0.5, 0.5)",20,0.48566335807637145,0.84
[3],0.1,0.01,0.002,0.0,0.8,relu,sgd,0.0,32,he,"(-0.5, 0.5)",20,0.1466667097096859,0.92
[3],0.1,0.01,0.002,0.0,0.8,relu,sgd,0.01,32,xavier,"(-0.5, 0.5)",20,0.25084721854755776,0.92
[3],0.1,0.01,0.002,0.0,0.8,relu,sgd,0.01,32,he,"(-0.5, 0.5)",20,0.4624969812639654,0.8
[3],0.1,0.01,0.002,0.0,0.8,relu,adam,0.0,32,xavier,"(-0.5, 0.5)",20,0.39305308961503077,0.76
[3],0.1,0.01,0.002,0.0,0.8,relu,adam,0.0,32,he,"(-0.5, 0.5)",20,0.08260825315954864,1.0
[3],0.1,0.01,0.002,0.0,0.8,relu,adam,0.01,32,xavier,"(-0.5, 0.5)",20,0.10950757263077034,0.92
[3],0.1,0.01,0.002,0.0,0.8,relu,adam,0.01,32,he,"(-0.5, 0.5)",20,0.22463758563347822,0.92
[3],0.1,0.01,0.002,0.0,0.9,tanh,sgd,0.0,32,xavier,"(-0.5, 0.5)",20,0.06856227691246565,1.0
[3],0.1,0.01,0.002,0.0,0.9,tanh,sgd,0.0,32,he,"(-0.5, 0.5)",20,0.06760221880573487,1.0
[3],0.1,0.01,0.002,0.0,0.9,tanh,sgd,0.01,32,xavier,"(-0.5, 0.5)",20,0.07023623446321411,1.0
[3],0.1,0.01,0.002,0.0,0.9,tanh,sgd,0.01,32,he,"(-0.5, 0.5)",20,0.4678427293762318,0.84
[3],0.1,0.01,0.002,0.0,0.9,tanh,adam,0.0,32,xavier,"(-0.5, 0.5)",20,0.3819105885196288,0.88
[3],0.1,0.01,0.002,0.0,0.9,tanh,adam,0.0,32,he,"(-0.5, 0.5)",20,0.13171534579204205,0.92
[3],0.1,0.01,0.002,0.0,0.9,tanh,adam,0.01,32,xavier,"(-0.5, 0.5)",20,0.2656113022236095,0.88
[3],0.1,0.01,0.002,0.0,0.9,tanh,adam,0.01,32,he,"(-0.5, 0.5)",20,0.23508552507569472,0.92
[3],0.1,0.01,0.002,0.0,0.9,relu,sgd,0.0,32,xavier,"(-0.5, 0.5)",20,0.15383942565428593,0.88
[3],0.1,0.01,0.002,0.0,0.9,relu,sgd,0.0,32,he,"(-0.5, 0.5)",20,0.3390029955316539,0.84
[3],0.1,0.01,0.002,0.0,0.9,relu,sgd,0.01,32,xavier,"(-0.5, 0.5)",20,0.3370141403884566,0.92
[3],0.1,0.01,0.002,0.0,0.9,relu,sgd,0.01,32,he,"(-0.5, 0.5)",20,0.4346730424402137,0.76
[3],0.1,0.01,0.002,0.0,0.9,relu,adam,0.0,32,xavier,"(-0.5, 0.5)",20,0.2130519722639922,0.92
[3],0.1,0.01,0.002,0.0,0.9,relu,adam,0.0,32,he,"(-0.5, 0.5)",20,0.32612716847105483,0.88
[3],0.1,0.01,0.002,0.0,0.9,relu,adam,0.01,32,xavier,"(-0.5, 0.5)",20,0.23925393160361866,0.88
[3],0.1,0.01,0.002,0.0,0.9,relu,adam,0.01,32,he,"(-0.5, 0.5)",20,0.36232343666711353,0.8
[3],0.1,0.01,0.002,0.1,0.8,tanh,sgd,0.0,32,xavier,"(-0.5, 0.5)",20,0.35214765332638964,0.8
[3],0.1,0.01,0.002,0.1,0.8,tanh,sgd,0.0,32,he,"(-0.5, 0.5)",20,0.4119797666592748,0.8
[3],0.1,0.01,0.002,0.1,0.8,tanh,sgd,0.01,32,xavier,"(-0.5, 0.5)",20,0.3168176759425644,0.88
[3],0.1,0.01,0.002,0.1,0.8,tanh,sgd,0.01,32,he,"(-0.5, 0.5)",20,0.3578598442424442,0.8
[3],0.1,0.01,0.002,0.1,0.8,tanh,adam,0.0,32,xavier,"(-0.5, 0.5)",20,0.19564705991777634,0.96
[3],0.1,0.01,0.002,0.1,0.8,tanh,adam,0.0,32,he,"(-0.5, 0.5)",20,0.22939589592406662,0.92
[3],0.1,0.01,0.002,0.1,0.8,tanh,adam,0.01,32,xavier,"(-0.5, 0.5)",20,0.08444981630202021,1.0
[3],0.1,0.01,0.002,0.1,0.8,tanh,adam,0.01,32,he,"(-0.5, 0.5)",20,0.2872147045122263,0.92
[3],0.1,0.01,0.002,0.1,0.8,relu,sgd,0.0,32,xavier,"(-0.5, 0.5)",20,0.332554432622766,0.92
[3],0.1,0.01,0.002,0.1,0.8,relu,sgd,0.0,32,he,"(-0.5, 0.5)",20,0.504602073977107,0.76
[3],0.1,0.01,0.002,0.1,0.8,relu,sgd,0.01,32,xavier,"(-0.5, 0.5)",20,0.4352807841513203,0.76
[3],0.1,0.01,0.002,0.1,0.8,relu,sgd,0.01,32,he,"(-0.5, 0.5)",20,0.3516803010714539,0.76
[3],0.1,0.01,0.002,0.1,0.8,relu,adam,0.0,32,xavier,"(-0.5, 0.5)",20,0.1327187169821915,1.0
[3],0.1,0.01,0.002,0.1,0.8,relu,adam,0.0,32,he,"(-0.5, 0.5)",20,0.45868565537239225,0.8
[3],0.1,0.01,0.002,0.1,0.8,relu,adam,0.01,32,xavier,"(-0.5, 0.5)",20,0.37834088921395365,0.84
[3],0.1,0.01,0.002,0.1,0.8,relu,adam,0.01,32,he,"(-0.5, 0.5)",20,0.3484848443503553,0.88
[3],0.1,0.01,0.002,0.1,0.9,tanh,sgd,0.0,32,xavier,"(-0.5, 0.5)",20,0.08098214132432925,1.0
[3],0.1,0.01,0.002,0.1,0.9,tanh,sgd,0.0,32,he,"(-0.5, 0.5)",20,0.0852603749441481,1.0
[3],0.1,0.01,0.002,0.1,0.9,tanh,sgd,0.01,32,xavier,"(-0.5, 0.5)",20,0.13602953274501106,1.0
[3],0.1,0.01,0.002,0.1,0.9,tanh,sgd,0.01,32,he,"(-0.5, 0.5)",20,0.34405533512728953,0.84
[3],0.1,0.01,0.002,0.1,0.9,tanh,adam,0.0,32,xavier,"(-0.5, 0.5)",20,0.41069629202760227,0.84
[3],0.1,0.01,0.002,0.1,0.9,tanh,adam,0.0,32,he,"(-0.5, 0.5)",20,0.2936412595528426,0.92
[3],0.1,0.01,0.002,0.1,0.9,tanh,adam,0.01,32,xavier,"(-0.5, 0.5)",20,0.4604778912921753,0.8
[3],0.1,0.01,0.002,0.1,0.9,tanh,adam,0.01,32,he,"(-0.5, 0.5)",20,0.21836095891121238,0.92
