Epoch,Train Loss,Train Accuracy,Validation Loss,Validation Accuracy
1,0.720173,0.5204,0.561928,0.8750
2,0.524005,0.8469,0.299011,0.9583
3,0.349314,0.8980,0.362446,0.8750
4,0.329744,0.8878,0.270129,0.9167
5,0.242303,0.9286,0.238149,0.9583
6,0.260094,0.9286,0.247865,0.9167
7,0.222886,0.9184,0.211624,0.9167
8,0.201084,0.9286,0.222910,0.9167
9,0.191693,0.9388,0.202063,0.9583
10,0.208128,0.9286,0.233087,0.9583
11,0.221708,0.9286,0.237496,0.9583
12,0.215386,0.9286,0.238638,0.9583
13,0.200307,0.9286,0.235717,0.9583
14,0.188461,0.9286,0.216916,0.9583
15,0.174735,0.9388,0.202095,0.9583
16,0.163432,0.9388,0.150618,0.9583
17,0.310251,0.8469,0.213874,0.9583
18,0.249795,0.8980,0.316787,0.9167
19,0.195361,0.9388,0.165688,0.9583
20,0.271180,0.9286,0.158053,0.9583
21,0.219408,0.9286,0.232009,0.9583
22,0.199873,0.9286,0.291137,0.9583
23,0.190152,0.9286,0.321710,0.9583
24,0.175546,0.9490,0.358139,0.9583
25,0.160280,0.9490,0.364131,0.9167
26,0.152867,0.9490,0.404064,0.9167
27,0.137338,0.9592,0.455639,0.9167
28,0.135873,0.9592,0.457562,0.9167
29,0.129363,0.9592,0.458331,0.8750
30,0.126373,0.9592,0.472118,0.8750
31,0.122456,0.9592,0.493501,0.8750
32,0.117369,0.9592,0.531884,0.8750
33,0.112391,0.9592,0.556169,0.8750
34,0.108311,0.9694,0.560796,0.8750
35,0.104832,0.9694,0.561015,0.8750
1,0.720173,0.5204,0.561928,0.8750
2,0.524005,0.8469,0.299011,0.9583
3,0.349314,0.8980,0.362446,0.8750
4,0.329744,0.8878,0.270129,0.9167
5,0.242303,0.9286,0.238149,0.9583
6,0.260094,0.9286,0.247865,0.9167
7,0.222886,0.9184,0.211624,0.9167
8,0.201084,0.9286,0.222910,0.9167
9,0.191693,0.9388,0.202063,0.9583
10,0.208128,0.9286,0.233087,0.9583
11,0.221708,0.9286,0.237496,0.9583
12,0.215386,0.9286,0.238638,0.9583
13,0.200307,0.9286,0.235717,0.9583
14,0.188461,0.9286,0.216916,0.9583
15,0.174735,0.9388,0.202095,0.9583
16,0.163432,0.9388,0.150618,0.9583
17,0.310251,0.8469,0.213874,0.9583
18,0.249795,0.8980,0.316787,0.9167
19,0.195361,0.9388,0.165688,0.9583
20,0.271180,0.9286,0.158053,0.9583
21,0.219408,0.9286,0.232009,0.9583
22,0.199873,0.9286,0.291137,0.9583
23,0.190152,0.9286,0.321710,0.9583
24,0.175546,0.9490,0.358139,0.9583
25,0.160280,0.9490,0.364131,0.9167
26,0.152867,0.9490,0.404064,0.9167
27,0.137338,0.9592,0.455639,0.9167
28,0.135873,0.9592,0.457562,0.9167
29,0.129363,0.9592,0.458331,0.8750
30,0.126373,0.9592,0.472118,0.8750
31,0.122456,0.9592,0.493501,0.8750
32,0.117369,0.9592,0.531884,0.8750
33,0.112391,0.9592,0.556169,0.8750
34,0.108311,0.9694,0.560796,0.8750
35,0.104832,0.9694,0.561015,0.8750
1,0.685055,0.5852,0.607333,0.7059
2,0.665131,0.6148,0.643095,0.6471
3,0.646866,0.6519,0.693443,0.6176
4,0.628143,0.7037,0.745292,0.5588
5,0.613936,0.6963,0.689119,0.6176
6,0.609971,0.6963,0.680965,0.6471
7,0.581813,0.7111,0.746396,0.6471
8,0.566152,0.7037,0.791846,0.5882
9,0.549646,0.6963,0.565035,0.6471
10,0.479308,0.7630,0.598855,0.6176
11,0.402727,0.7556,0.585663,0.5882
12,0.334865,0.8148,0.604767,0.6765
13,0.320714,0.8667,0.490095,0.7353
