Epoch,Train Loss,Train Accuracy,Validation Loss,Validation Accuracy
1,0.721375,0.5408,0.583516,0.8333
2,0.585452,0.7143,0.463912,0.7917
3,0.314074,0.9286,0.452139,0.8333
4,0.177383,0.9388,0.538423,0.8750
5,0.158032,0.9592,0.610566,0.8333
6,0.183602,0.9490,0.663134,0.7917
7,0.195325,0.9286,0.769961,0.8333
8,0.210320,0.9184,0.690478,0.7917
9,0.141677,0.9592,0.622448,0.8333
10,0.133424,0.9592,0.528649,0.8333
11,0.128134,0.9592,0.479954,0.7917
12,0.125517,0.9796,0.505513,0.7917
13,0.174406,0.9490,0.602188,0.7917
14,0.171786,0.9388,0.535636,0.7917
15,0.125128,0.9490,0.551310,0.8333
16,0.096498,0.9796,0.601932,0.7917
17,0.091011,0.9796,0.635668,0.7917
18,0.086870,0.9796,0.631469,0.7917
19,0.083183,0.9796,0.625160,0.7917
20,0.080578,0.9796,0.620810,0.7917
21,0.080901,0.9796,0.628815,0.7917
22,0.076581,0.9796,0.632046,0.7917
1,0.721375,0.5408,0.583516,0.8333
2,0.585452,0.7143,0.463912,0.7917
3,0.314074,0.9286,0.452139,0.8333
4,0.177383,0.9388,0.538423,0.8750
5,0.158032,0.9592,0.610566,0.8333
6,0.183602,0.9490,0.663134,0.7917
7,0.195325,0.9286,0.769961,0.8333
8,0.210320,0.9184,0.690478,0.7917
9,0.141677,0.9592,0.622448,0.8333
10,0.133424,0.9592,0.528649,0.8333
11,0.128134,0.9592,0.479954,0.7917
12,0.125517,0.9796,0.505513,0.7917
13,0.174406,0.9490,0.602188,0.7917
14,0.171786,0.9388,0.535636,0.7917
15,0.125128,0.9490,0.551310,0.8333
16,0.096498,0.9796,0.601932,0.7917
17,0.091011,0.9796,0.635668,0.7917
18,0.086870,0.9796,0.631469,0.7917
19,0.083183,0.9796,0.625160,0.7917
20,0.080578,0.9796,0.620810,0.7917
21,0.080901,0.9796,0.628815,0.7917
22,0.076581,0.9796,0.632046,0.7917
1,0.705948,0.5735,0.689815,0.5758
2,0.635445,0.6691,0.703376,0.5455
3,0.603027,0.6838,0.639898,0.5152
4,0.520378,0.7132,0.564287,0.6364
5,0.431566,0.7353,0.505480,0.6364
6,0.410516,0.7721,0.476926,0.6970
7,0.355495,0.8015,0.467087,0.7273
8,0.355545,0.8015,0.453680,0.6667
9,0.347306,0.7868,0.459469,0.6970
10,0.338055,0.7794,0.444927,0.7273
11,0.332915,0.8015,0.395300,0.7273
12,0.285416,0.8456,0.320932,0.8788
13,0.239302,0.9191,0.173850,0.9697
14,0.113682,0.9779,0.077172,1.0000
15,0.059497,1.0000,0.049615,1.0000
16,0.041066,1.0000,0.037153,1.0000
17,0.030303,1.0000,0.029766,1.0000
18,0.024527,1.0000,0.024009,1.0000
19,0.021199,1.0000,0.020687,1.0000
20,0.018503,1.0000,0.018553,1.0000
21,0.016486,1.0000,0.016787,1.0000
22,0.014828,1.0000,0.015240,1.0000
23,0.013492,1.0000,0.014094,1.0000
24,0.012314,1.0000,0.012900,1.0000
25,0.011378,1.0000,0.011785,1.0000
26,0.010503,1.0000,0.010972,1.0000
27,0.009771,1.0000,0.010183,1.0000
28,0.009109,1.0000,0.009554,1.0000
29,0.008539,1.0000,0.008998,1.0000
30,0.008018,1.0000,0.008474,1.0000
31,0.007529,1.0000,0.008034,1.0000
32,0.007089,1.0000,0.007585,1.0000
33,0.006699,1.0000,0.007134,1.0000
34,0.006339,1.0000,0.006771,1.0000
35,0.006024,1.0000,0.006460,1.0000
36,0.005673,1.0000,0.006179,1.0000
37,0.005350,1.0000,0.005930,1.0000
38,0.005076,1.0000,0.005689,1.0000
39,0.004832,1.0000,0.005465,1.0000
40,0.004597,1.0000,0.005214,1.0000
41,0.004393,1.0000,0.005007,1.0000
42,0.004207,1.0000,0.004832,1.0000
43,0.004041,1.0000,0.004641,1.0000
44,0.003876,1.0000,0.004459,1.0000
45,0.003726,1.0000,0.004296,1.0000
46,0.003587,1.0000,0.004142,1.0000
47,0.003462,1.0000,0.004008,1.0000
48,0.003334,1.0000,0.003857,1.0000
49,0.003225,1.0000,0.003722,1.0000
50,0.003117,1.0000,0.003610,1.0000
51,0.003017,1.0000,0.003510,1.0000
52,0.002923,1.0000,0.003423,1.0000
53,0.002834,1.0000,0.003325,1.0000
54,0.002747,1.0000,0.003224,1.0000
55,0.002666,1.0000,0.003118,1.0000
56,0.002588,1.0000,0.003020,1.0000
57,0.002511,1.0000,0.002935,1.0000
58,0.002441,1.0000,0.002856,1.0000
59,0.002376,1.0000,0.002783,1.0000
60,0.002312,1.0000,0.002714,1.0000
61,0.002252,1.0000,0.002640,1.0000
62,0.002193,1.0000,0.002570,1.0000
63,0.002137,1.0000,0.002509,1.0000
64,0.002083,1.0000,0.002443,1.0000
65,0.002032,1.0000,0.002382,1.0000
66,0.001983,1.0000,0.002322,1.0000
67,0.001937,1.0000,0.002263,1.0000
68,0.001890,1.0000,0.002215,1.0000
69,0.001846,1.0000,0.002163,1.0000
70,0.001804,1.0000,0.002118,1.0000
71,0.001763,1.0000,0.002072,1.0000
72,0.001725,1.0000,0.002024,1.0000
73,0.001688,1.0000,0.001981,1.0000
74,0.001652,1.0000,0.001941,1.0000
75,0.001615,1.0000,0.001903,1.0000
76,0.001582,1.0000,0.001870,1.0000
77,0.001549,1.0000,0.001833,1.0000
78,0.001518,1.0000,0.001799,1.0000
79,0.001488,1.0000,0.001764,1.0000
80,0.001460,1.0000,0.001732,1.0000
81,0.001432,1.0000,0.001699,1.0000
82,0.001405,1.0000,0.001664,1.0000
83,0.001378,1.0000,0.001635,1.0000
84,0.001353,1.0000,0.001606,1.0000
85,0.001328,1.0000,0.001576,1.0000
86,0.001304,1.0000,0.001545,1.0000
87,0.001280,1.0000,0.001518,1.0000
88,0.001257,1.0000,0.001491,1.0000
89,0.001235,1.0000,0.001468,1.0000
90,0.001213,1.0000,0.001445,1.0000
91,0.001195,1.0000,0.001422,1.0000
92,0.001172,1.0000,0.001398,1.0000
93,0.001152,1.0000,0.001374,1.0000
94,0.001133,1.0000,0.001352,1.0000
95,0.001115,1.0000,0.001330,1.0000
96,0.001097,1.0000,0.001308,1.0000
97,0.001080,1.0000,0.001288,1.0000
98,0.001063,1.0000,0.001270,1.0000
99,0.001047,1.0000,0.001253,1.0000
100,0.001030,1.0000,0.001235,1.0000
101,0.001015,1.0000,0.001216,1.0000
102,0.000999,1.0000,0.001198,1.0000
103,0.000984,1.0000,0.001181,1.0000
104,0.000969,1.0000,0.001164,1.0000
105,0.000955,1.0000,0.001148,1.0000
106,0.000941,1.0000,0.001131,1.0000
