Epoch,Train Loss,Train Accuracy,Validation Loss,Validation Accuracy
1,0.137261,0.5556,0.117306,0.6765
2,0.123356,0.5630,0.108473,0.6765
3,0.122075,0.6074,0.111029,0.6765
4,0.117053,0.6000,0.106443,0.6765
5,0.116744,0.6148,0.103150,0.7059
6,0.114136,0.6741,0.100087,0.6765
7,0.110956,0.6593,0.096420,0.6471
8,0.098928,0.7333,0.103439,0.6765
9,0.103721,0.6741,0.093528,0.6471
10,0.090756,0.6741,0.088344,0.7059
11,0.084433,0.7481,0.079086,0.5588
12,0.077592,0.6741,0.072119,0.7059
13,0.071060,0.7630,0.066498,0.7647
14,0.069755,0.7926,0.058931,0.8235
15,0.064098,0.8074,0.052247,0.8235
16,0.052540,0.8519,0.038153,0.9118
17,0.042343,0.8963,0.031182,0.9412
18,0.036258,0.9185,0.009755,1.0000
19,0.022920,0.9407,0.005470,1.0000
20,0.017061,0.9630,0.009122,0.9706
21,0.018634,0.9704,0.005460,1.0000
22,0.015018,0.9704,0.002978,1.0000
23,0.015076,0.9630,0.002268,1.0000
24,0.015176,0.9630,0.002169,1.0000
25,0.014707,0.9704,0.002003,1.0000
26,0.014446,0.9704,0.002169,1.0000
27,0.014279,0.9704,0.002279,1.0000
28,0.014083,0.9704,0.001950,1.0000
29,0.014168,0.9704,0.001578,1.0000
30,0.014041,0.9704,0.001547,1.0000
31,0.014060,0.9704,0.002430,1.0000
32,0.014899,0.9704,0.006856,1.0000
33,0.015486,0.9704,0.002416,1.0000
34,0.014239,0.9704,0.001280,1.0000
35,0.013887,0.9704,0.001358,1.0000
36,0.014068,0.9704,0.001459,1.0000
37,0.013797,0.9704,0.001125,1.0000
38,0.013999,0.9704,0.001337,1.0000
39,0.014045,0.9704,0.001104,1.0000
40,0.013849,0.9704,0.001628,1.0000
41,0.013751,0.9704,0.001299,1.0000
42,0.013647,0.9704,0.001062,1.0000
43,0.013785,0.9704,0.001304,1.0000
44,0.013660,0.9704,0.001224,1.0000
45,0.013674,0.9704,0.001201,1.0000
46,0.013726,0.9704,0.001424,1.0000
47,0.013391,0.9704,0.003906,1.0000
48,0.014970,0.9704,0.002549,1.0000
49,0.014376,0.9704,0.000739,1.0000
50,0.013953,0.9704,0.000950,1.0000
51,0.013652,0.9704,0.001090,1.0000
52,0.013893,0.9704,0.001290,1.0000
53,0.013627,0.9704,0.000907,1.0000
54,0.013737,0.9704,0.000943,1.0000
55,0.013623,0.9704,0.001243,1.0000
56,0.013621,0.9704,0.001025,1.0000
57,0.013768,0.9704,0.000835,1.0000
58,0.013529,0.9704,0.001141,1.0000
59,0.013527,0.9704,0.001115,1.0000
60,0.013680,0.9704,0.000699,1.0000
61,0.013564,0.9704,0.000985,1.0000
62,0.013606,0.9704,0.002195,1.0000
63,0.014254,0.9704,0.002765,1.0000
64,0.013417,0.9704,0.000949,1.0000
65,0.013609,0.9704,0.000918,1.0000
66,0.013225,0.9704,0.002685,1.0000
67,0.013740,0.9704,0.001509,1.0000
68,0.013439,0.9704,0.000725,1.0000
69,0.013580,0.9704,0.000948,1.0000
70,0.013619,0.9704,0.000893,1.0000
71,0.013621,0.9704,0.001012,1.0000
72,0.013408,0.9704,0.001257,1.0000
73,0.013841,0.9704,0.000760,1.0000
74,0.013676,0.9704,0.000869,1.0000
75,0.013524,0.9704,0.001047,1.0000
76,0.013414,0.9704,0.000906,1.0000
77,0.013459,0.9704,0.000893,1.0000
78,0.013510,0.9704,0.000920,1.0000
79,0.013478,0.9704,0.001421,1.0000
