Epoch,Train Loss,Train Accuracy,Validation Loss,Validation Accuracy
1,0.125619,0.6074,0.114519,0.6765
2,0.122661,0.6074,0.108181,0.6765
3,0.120350,0.6074,0.114603,0.6765
4,0.118239,0.6148,0.096569,0.6765
5,0.107310,0.6074,0.078986,0.7941
6,0.094325,0.7111,0.071442,0.7353
7,0.071693,0.8519,0.049332,0.8824
8,0.042641,0.9556,0.036764,0.8824
9,0.025792,0.9926,0.012226,1.0000
10,0.017565,0.9926,0.008503,1.0000
11,0.014179,1.0000,0.007055,1.0000
12,0.012736,1.0000,0.006359,1.0000
13,0.012216,1.0000,0.005922,1.0000
14,0.011934,1.0000,0.005678,1.0000
15,0.011776,1.0000,0.005530,1.0000
16,0.011736,1.0000,0.005428,1.0000
17,0.011659,1.0000,0.005367,1.0000
18,0.011654,1.0000,0.005339,1.0000
19,0.011674,1.0000,0.005331,1.0000
20,0.011723,1.0000,0.005298,1.0000
21,0.011714,1.0000,0.005298,1.0000
22,0.011748,1.0000,0.005289,1.0000
23,0.011802,1.0000,0.005298,1.0000
24,0.011844,1.0000,0.005293,1.0000
25,0.011865,1.0000,0.005294,1.0000
26,0.011888,1.0000,0.005296,1.0000
27,0.011894,1.0000,0.005301,1.0000
28,0.011912,1.0000,0.005297,1.0000
29,0.011945,1.0000,0.005294,1.0000
30,0.011930,1.0000,0.005283,1.0000
31,0.011924,1.0000,0.005277,1.0000
32,0.011936,1.0000,0.005279,1.0000
33,0.011943,1.0000,0.005265,1.0000
34,0.011876,1.0000,0.005292,1.0000
35,0.011944,1.0000,0.005264,1.0000
36,0.011914,1.0000,0.005261,1.0000
37,0.011897,1.0000,0.005276,1.0000
38,0.011916,1.0000,0.005247,1.0000
39,0.011887,1.0000,0.005257,1.0000
40,0.011881,1.0000,0.005258,1.0000
41,0.011891,1.0000,0.005257,1.0000
42,0.011868,1.0000,0.005247,1.0000
43,0.011864,1.0000,0.005225,1.0000
44,0.011833,1.0000,0.005239,1.0000
45,0.011853,1.0000,0.005204,1.0000
46,0.011761,1.0000,0.005240,1.0000
47,0.011836,1.0000,0.005199,1.0000
48,0.011777,1.0000,0.005188,1.0000
49,0.011725,1.0000,0.005197,1.0000
50,0.011746,1.0000,0.005177,1.0000
51,0.011710,1.0000,0.005196,1.0000
52,0.011727,1.0000,0.005160,1.0000
53,0.011668,1.0000,0.005155,1.0000
54,0.011678,1.0000,0.005134,1.0000
55,0.011652,1.0000,0.005120,1.0000
56,0.011607,1.0000,0.005106,1.0000
57,0.011571,1.0000,0.005098,1.0000
58,0.011574,1.0000,0.005104,1.0000
59,0.011529,1.0000,0.005099,1.0000
60,0.011509,1.0000,0.005079,1.0000
61,0.011483,1.0000,0.005075,1.0000
62,0.011478,1.0000,0.005048,1.0000
63,0.011438,1.0000,0.005059,1.0000
64,0.011429,1.0000,0.005038,1.0000
65,0.011391,1.0000,0.005022,1.0000
66,0.011390,1.0000,0.005029,1.0000
67,0.011374,1.0000,0.004984,1.0000
68,0.011314,1.0000,0.004971,1.0000
69,0.011288,1.0000,0.004959,1.0000
70,0.011248,1.0000,0.004946,1.0000
71,0.011223,1.0000,0.004954,1.0000
72,0.011220,1.0000,0.004941,1.0000
73,0.011209,1.0000,0.004929,1.0000
74,0.011197,1.0000,0.004934,1.0000
75,0.011167,1.0000,0.004917,1.0000
76,0.011121,1.0000,0.004928,1.0000
77,0.011117,1.0000,0.004898,1.0000
78,0.011110,1.0000,0.004871,1.0000
79,0.011051,1.0000,0.004870,1.0000
80,0.011026,1.0000,0.004862,1.0000
81,0.011018,1.0000,0.004869,1.0000
82,0.011036,1.0000,0.004834,1.0000
83,0.010982,1.0000,0.004833,1.0000
84,0.010970,1.0000,0.004840,1.0000
85,0.010955,1.0000,0.004825,1.0000
86,0.010913,1.0000,0.004842,1.0000
87,0.010942,1.0000,0.004797,1.0000
88,0.010878,1.0000,0.004802,1.0000
89,0.010859,1.0000,0.004808,1.0000
