Epoch,Train Loss,Train Accuracy,Validation Loss,Validation Accuracy
23,0.010814,0.9590,0.023266,0.9375
24,0.010297,0.9672,0.025112,0.9375
25,0.006600,0.9836,0.025300,0.9375
26,0.005583,0.9836,0.020516,0.9468
27,0.004247,0.9918,0.021775,0.9444
28,0.010192,0.9672,0.021810,0.9491
29,0.008964,0.9754,0.021650,0.9444
30,0.006620,0.9836,0.023077,0.9491
31,0.010250,0.9672,0.020061,0.9491
32,0.004617,0.9918,0.020955,0.9444
33,0.008118,0.9754,0.019852,0.9514
34,0.007900,0.9836,0.024329,0.9375
35,0.004753,0.9918,0.022241,0.9375
36,0.005331,0.9836,0.023486,0.9352
37,0.004616,0.9918,0.024593,0.9306
38,0.009532,0.9836,0.021120,0.9352
39,0.008043,0.9836,0.020397,0.9421
40,0.003995,0.9918,0.022645,0.9398
41,0.005632,0.9836,0.021948,0.9421
42,0.013365,0.9672,0.019591,0.9421
43,0.003062,0.9918,0.021643,0.9398
44,0.004564,0.9836,0.021876,0.9398
45,0.004157,0.9918,0.021171,0.9398
46,0.006042,0.9836,0.020159,0.9421
47,0.004297,0.9836,0.020430,0.9444
48,0.007649,0.9672,0.022325,0.9421
49,0.003464,0.9918,0.023072,0.9444
50,0.004226,0.9836,0.021386,0.9468
51,0.006531,0.9754,0.020382,0.9491
52,0.002191,0.9918,0.021484,0.9468
53,0.003921,0.9836,0.019745,0.9514
54,0.005397,0.9754,0.023869,0.9375
55,0.008947,0.9754,0.024128,0.9398
56,0.012450,0.9672,0.016276,0.9583
57,0.006336,0.9836,0.021988,0.9444
58,0.004157,0.9836,0.022464,0.9444
59,0.006235,0.9836,0.021367,0.9491
60,0.003769,0.9918,0.020803,0.9514
61,0.004845,0.9836,0.021170,0.9491
62,0.000721,1.0000,0.021456,0.9468
63,0.006700,0.9754,0.021666,0.9514
64,0.005232,0.9836,0.022827,0.9352
65,0.003216,0.9918,0.022761,0.9375
66,0.002424,0.9836,0.022350,0.9537
67,0.002982,0.9836,0.024229,0.9491
68,0.010585,0.9754,0.021573,0.9514
69,0.003690,0.9918,0.022685,0.9468
70,0.005043,0.9754,0.026972,0.9282
71,0.004849,0.9836,0.024079,0.9375
72,0.002501,0.9836,0.022464,0.9375
73,0.003671,0.9836,0.023066,0.9514
74,0.004304,0.9836,0.021916,0.9491
75,0.001486,0.9918,0.022901,0.9352
76,0.002347,0.9918,0.023686,0.9398
77,0.002598,0.9836,0.023902,0.9398
78,0.003659,0.9754,0.022865,0.9491
79,0.004042,0.9836,0.026309,0.9352
80,0.002501,0.9836,0.025882,0.9421
81,0.004324,0.9918,0.024599,0.9398
82,0.004230,0.9918,0.021869,0.9491
83,0.003260,0.9918,0.023662,0.9468
84,0.001410,1.0000,0.022744,0.9444
85,0.003703,0.9918,0.023692,0.9398
86,0.011249,0.9672,0.025503,0.9306
87,0.002557,0.9918,0.025419,0.9306
88,0.007553,0.9836,0.026115,0.9329
89,0.003221,0.9918,0.025060,0.9375
90,0.006591,0.9836,0.020251,0.9444
91,0.004582,0.9918,0.026580,0.9329
92,0.001875,1.0000,0.027795,0.9306
93,0.010903,0.9672,0.021877,0.9491
94,0.007311,0.9836,0.026951,0.9375
95,0.004867,0.9836,0.027190,0.9375
96,0.004463,0.9754,0.029449,0.9306
97,0.003804,0.9918,0.026201,0.9329
98,0.003244,0.9918,0.027547,0.9352
99,0.007646,0.9754,0.027931,0.9329
100,0.005477,0.9836,0.029387,0.9306
1,0.125599,0.5410,0.124115,0.5278
2,0.112017,0.5820,0.082066,0.9190
3,0.062379,0.9180,0.030056,0.9722
4,0.033800,0.9344,0.016071,0.9722
5,0.031149,0.9344,0.018030,0.9653
6,0.031899,0.9262,0.015915,0.9676
7,0.028526,0.9344,0.014984,0.9722
8,0.028726,0.9344,0.016694,0.9630
9,0.032668,0.9262,0.013981,0.9722
10,0.028976,0.9426,0.016938,0.9583
11,0.026405,0.9262,0.020344,0.9491
12,0.033507,0.9180,0.025737,0.9398
13,0.026703,0.9426,0.021646,0.9421
14,0.020696,0.9426,0.015552,0.9653
15,0.020417,0.9426,0.038383,0.8981
16,0.027799,0.9098,0.018195,0.9583
17,0.024609,0.9426,0.012708,0.9722
18,0.023035,0.9344,0.024000,0.9398
19,0.020879,0.9426,0.025935,0.9375
20,0.022385,0.9344,0.021031,0.9537
21,0.020385,0.9426,0.016756,0.9653
22,0.023143,0.9262,0.026534,0.9306
23,0.022618,0.9508,0.034148,0.9120
24,0.021338,0.9344,0.029328,0.9329
25,0.020998,0.9262,0.021074,0.9421
26,0.019277,0.9344,0.023470,0.9352
27,0.016744,0.9508,0.032144,0.9306
28,0.017222,0.9672,0.026455,0.9306
29,0.019362,0.9508,0.022489,0.9329
30,0.016792,0.9508,0.025731,0.9352
31,0.018448,0.9508,0.027307,0.9236
32,0.016236,0.9426,0.025415,0.9236
33,0.016112,0.9508,0.025410,0.9259
34,0.016354,0.9426,0.026026,0.9282
35,0.016390,0.9508,0.026324,0.9213
36,0.016417,0.9508,0.026810,0.9190
37,0.017179,0.9590,0.030173,0.9120
38,0.016867,0.9590,0.027392,0.9282
39,0.017040,0.9508,0.027383,0.9236
40,0.015106,0.9508,0.026688,0.9213
41,0.015713,0.9508,0.027712,0.9259
42,0.015790,0.9426,0.026915,0.9213
43,0.015168,0.9508,0.025425,0.9375
