n_hidden,learning_rate,reg_lambda,l1_lambda,dropout_rate,momentum,activation,optimizer,lr_decay,batch_size,weight_init,init_range,patience,val_loss,val_accuracy
[3],0.16,0.0,0.0,0.1,0.8,sigmoid,sgd,0.0,8,gaussian,"(-0.5, 0.5)",15,0.028789208972969212,0.92
[3],0.16,0.0,0.0,0.1,0.8,sigmoid,sgd,0.0,8,gaussian,"(-0.1, 0.1)",15,0.014957866967591079,1.0
[3],0.16,0.0,0.0,0.1,0.9000000000000001,sigmoid,sgd,0.0,4,gaussian,"(-0.5, 0.5)",15,0.0587700972595479,0.8
[3],0.16,0.0,0.0,0.1,0.9000000000000001,sigmoid,sgd,0.0,4,gaussian,"(-0.1, 0.1)",15,0.02723634265194289,0.92
[3],0.16,0.0,0.0,0.1,0.9000000000000001,sigmoid,sgd,0.0,8,gaussian,"(-0.5, 0.5)",15,0.023315836764008613,0.92
[3],0.16,0.0,0.0,0.1,0.9000000000000001,sigmoid,sgd,0.0,8,gaussian,"(-0.1, 0.1)",15,0.015604949935821738,1.0
[3],0.16,0.0,0.0,0.1,0.75,sigmoid,sgd,0.0,4,gaussian,"(-0.5, 0.5)",15,0.030629413706898187,0.92
[3],0.16,0.0,0.0,0.1,0.75,sigmoid,sgd,0.0,4,gaussian,"(-0.1, 0.1)",15,0.024427375011076554,0.92
[3],0.16,0.0,0.0,0.1,0.75,sigmoid,sgd,0.0,8,gaussian,"(-0.5, 0.5)",15,0.027118454843794756,0.92
[3],0.16,0.0,0.0,0.1,0.75,sigmoid,sgd,0.0,8,gaussian,"(-0.1, 0.1)",15,0.025582721084386636,0.92
[3],0.16,0.0,0.0,0.2,0.8,sigmoid,sgd,0.0,4,gaussian,"(-0.5, 0.5)",15,0.04606960467324803,0.84
[3],0.16,0.0,0.0,0.2,0.8,sigmoid,sgd,0.0,4,gaussian,"(-0.1, 0.1)",15,0.019679911887246694,0.96
[3],0.16,0.0,0.0,0.2,0.8,sigmoid,sgd,0.0,8,gaussian,"(-0.5, 0.5)",15,0.027996367680908022,0.88
[3],0.16,0.0,0.0,0.2,0.8,sigmoid,sgd,0.0,8,gaussian,"(-0.1, 0.1)",15,0.019787724630809325,0.92
[3],0.16,0.0,0.0,0.2,0.9000000000000001,sigmoid,sgd,0.0,4,gaussian,"(-0.5, 0.5)",15,0.060016061804090616,0.8
[3],0.16,0.0,0.0,0.2,0.9000000000000001,sigmoid,sgd,0.0,4,gaussian,"(-0.1, 0.1)",15,0.024307450529198783,0.96
[3],0.16,0.0,0.0,0.2,0.9000000000000001,sigmoid,sgd,0.0,8,gaussian,"(-0.5, 0.5)",15,0.025104572330247533,0.96
[3],0.16,0.0,0.0,0.2,0.9000000000000001,sigmoid,sgd,0.0,8,gaussian,"(-0.1, 0.1)",15,0.024967493932454444,0.92
[3],0.16,0.0,0.0,0.2,0.75,sigmoid,sgd,0.0,4,gaussian,"(-0.5, 0.5)",15,0.04379604883959462,0.84
[3],0.16,0.0,0.0,0.2,0.75,sigmoid,sgd,0.0,4,gaussian,"(-0.1, 0.1)",15,0.017420341924076342,0.96
[3],0.16,0.0,0.0,0.2,0.75,sigmoid,sgd,0.0,8,gaussian,"(-0.5, 0.5)",15,0.02714464673326303,0.92
[3],0.16,0.0,0.0,0.2,0.75,sigmoid,sgd,0.0,8,gaussian,"(-0.1, 0.1)",15,0.019520519028787965,0.96
[3],0.01,0.0,0.0,0.0,0.9000000000000001,sigmoid,sgd,0.0,8,gaussian,"(-0.1, 0.1)",15,0.0695563821245181,0.9166666666666666
[4],0.16,0.0,0.0,0.0,0.7,sigmoid,sgd,0.0,4,gaussian,"(-0.5, 0.5)",15,0.023046069060749037,0.9583333333333334
[4],0.16,0.0,0.0,0.0,0.7,sigmoid,sgd,0.0,4,gaussian,"(-0.1, 0.1)",15,0.022484421383561517,0.9583333333333334
[4],0.16,0.0,0.0,0.0,0.7,sigmoid,sgd,0.0,8,gaussian,"(-0.5, 0.5)",15,0.02131211631581752,0.9583333333333334
[4],0.16,0.0,0.0,0.0,0.7,sigmoid,sgd,0.0,8,gaussian,"(-0.1, 0.1)",15,0.022370107508058904,0.9583333333333334
[4],0.16,0.0,0.0,0.0,0.8500000000000001,sigmoid,sgd,0.0,4,gaussian,"(-0.5, 0.5)",15,0.027098646435060963,0.9583333333333334
[4],0.16,0.0,0.0,0.0,0.8500000000000001,sigmoid,sgd,0.0,4,gaussian,"(-0.1, 0.1)",15,0.026893014936595006,0.9166666666666666
[4],0.16,0.0,0.0,0.0,0.8500000000000001,sigmoid,sgd,0.0,8,gaussian,"(-0.5, 0.5)",15,0.022662442553026272,0.9583333333333334
[4],0.16,0.0,0.0,0.0,0.8500000000000001,sigmoid,sgd,0.0,8,gaussian,"(-0.1, 0.1)",15,0.021618075710985413,0.9583333333333334
[4],0.16,0.0,0.0,0.25,0.8,sigmoid,sgd,0.0,4,gaussian,"(-0.5, 0.5)",15,0.020756657431168724,0.9583333333333334
[4],0.16,0.0,0.0,0.25,0.8,sigmoid,sgd,0.0,4,gaussian,"(-0.1, 0.1)",15,0.025998775760783008,0.9583333333333334
[4],0.16,0.0,0.0,0.25,0.8,sigmoid,sgd,0.0,8,gaussian,"(-0.5, 0.5)",15,0.020694726819826734,0.9583333333333334
[4],0.16,0.0,0.0,0.25,0.8,sigmoid,sgd,0.0,8,gaussian,"(-0.1, 0.1)",15,0.021694855746561426,0.9583333333333334
[4],0.16,0.0,0.0,0.25,0.7,sigmoid,sgd,0.0,4,gaussian,"(-0.5, 0.5)",15,0.020249496180733736,0.9583333333333334
[4],0.16,0.0,0.0,0.25,0.7,sigmoid,sgd,0.0,4,gaussian,"(-0.1, 0.1)",15,0.019539894866726405,0.9583333333333334
[4],0.16,0.0,0.0,0.25,0.7,sigmoid,sgd,0.0,8,gaussian,"(-0.5, 0.5)",15,0.019897592832767055,0.9583333333333334
[4],0.16,0.0,0.0,0.25,0.7,sigmoid,sgd,0.0,8,gaussian,"(-0.1, 0.1)",15,0.01965387045098455,0.9583333333333334
[4],0.16,0.0,0.0,0.25,0.8500000000000001,sigmoid,sgd,0.0,4,gaussian,"(-0.5, 0.5)",15,0.0211754460252382,0.9583333333333334
[4],0.16,0.0,0.0,0.25,0.8500000000000001,sigmoid,sgd,0.0,4,gaussian,"(-0.1, 0.1)",15,0.028028164930627625,0.9583333333333334
[4],0.16,0.0,0.0,0.25,0.8500000000000001,sigmoid,sgd,0.0,8,gaussian,"(-0.5, 0.5)",15,0.021257946437076968,0.9583333333333334
[4],0.16,0.0,0.0,0.25,0.8500000000000001,sigmoid,sgd,0.0,8,gaussian,"(-0.1, 0.1)",15,0.02270473720292418,0.9583333333333334
[4],0.16,0.0,0.0,0.25,0.75,sigmoid,sgd,0.0,4,gaussian,"(-0.5, 0.5)",15,0.02052416800462317,0.9583333333333334
[4],0.16,0.0,0.0,0.25,0.75,sigmoid,sgd,0.0,4,gaussian,"(-0.1, 0.1)",15,0.02165345424999739,0.9583333333333334
[4],0.16,0.0,0.0,0.25,0.75,sigmoid,sgd,0.0,8,gaussian,"(-0.5, 0.5)",15,0.02022018072882826,0.9583333333333334
[4],0.16,0.0,0.0,0.25,0.75,sigmoid,sgd,0.0,8,gaussian,"(-0.1, 0.1)",15,0.020290520114260344,0.9583333333333334
[4],0.16,0.0,0.0,0.15000000000000002,0.8,sigmoid,sgd,0.0,4,gaussian,"(-0.5, 0.5)",15,0.022392802698069505,0.9583333333333334
[4],0.16,0.0,0.0,0.15000000000000002,0.8,sigmoid,sgd,0.0,4,gaussian,"(-0.1, 0.1)",15,0.024141870386148775,0.9583333333333334
[4],0.16,0.0,0.0,0.15000000000000002,0.8,sigmoid,sgd,0.0,8,gaussian,"(-0.5, 0.5)",15,0.02099981134938855,0.9583333333333334
[4],0.16,0.0,0.0,0.15000000000000002,0.8,sigmoid,sgd,0.0,8,gaussian,"(-0.1, 0.1)",15,0.021449935617720958,0.9583333333333334
[4],0.16,0.0,0.0,0.15000000000000002,0.7,sigmoid,sgd,0.0,4,gaussian,"(-0.5, 0.5)",15,0.021086533430308738,0.9583333333333334
[4],0.16,0.0,0.0,0.15000000000000002,0.7,sigmoid,sgd,0.0,4,gaussian,"(-0.1, 0.1)",15,0.022073129148748278,0.9583333333333334
[4],0.16,0.0,0.0,0.15000000000000002,0.7,sigmoid,sgd,0.0,8,gaussian,"(-0.5, 0.5)",15,0.020026673016148706,0.9583333333333334
[4],0.16,0.0,0.0,0.15000000000000002,0.7,sigmoid,sgd,0.0,8,gaussian,"(-0.1, 0.1)",15,0.020595624392982587,0.9583333333333334
[4],0.16,0.0,0.0,0.15000000000000002,0.8500000000000001,sigmoid,sgd,0.0,4,gaussian,"(-0.5, 0.5)",15,0.02380517316483371,0.9583333333333334
[4],0.16,0.0,0.0,0.15000000000000002,0.8500000000000001,sigmoid,sgd,0.0,4,gaussian,"(-0.1, 0.1)",15,0.02463323183578753,0.9583333333333334
[4],0.16,0.0,0.0,0.15000000000000002,0.8500000000000001,sigmoid,sgd,0.0,8,gaussian,"(-0.5, 0.5)",15,0.021580529287138592,0.9583333333333334
[4],0.16,0.0,0.0,0.15000000000000002,0.8500000000000001,sigmoid,sgd,0.0,8,gaussian,"(-0.1, 0.1)",15,0.022715370847419366,0.9583333333333334
[4],0.16,0.0,0.0,0.15000000000000002,0.75,sigmoid,sgd,0.0,4,gaussian,"(-0.5, 0.5)",15,0.02157217093214575,0.9583333333333334
[4],0.16,0.0,0.0,0.15000000000000002,0.75,sigmoid,sgd,0.0,4,gaussian,"(-0.1, 0.1)",15,0.023601092490864034,0.9583333333333334
[4],0.16,0.0,0.0,0.15000000000000002,0.75,sigmoid,sgd,0.0,8,gaussian,"(-0.5, 0.5)",15,0.0204713238284572,0.9583333333333334
[4],0.16,0.0,0.0,0.15000000000000002,0.75,sigmoid,sgd,0.0,8,gaussian,"(-0.1, 0.1)",15,0.0210649666757473,0.9583333333333334
[2],0.16,0.0,0.0,0.0,0.8,sigmoid,sgd,0.0,4,gaussian,"(-0.5, 0.5)",15,0.022777099702678747,0.9583333333333334
[2],0.16,0.0,0.0,0.0,0.8,sigmoid,sgd,0.0,4,gaussian,"(-0.1, 0.1)",15,0.021033136561469244,0.9583333333333334
[2],0.16,0.0,0.0,0.0,0.8,sigmoid,sgd,0.0,8,gaussian,"(-0.5, 0.5)",15,0.023162635779129036,0.9583333333333334
[2],0.16,0.0,0.0,0.0,0.8,sigmoid,sgd,0.0,8,gaussian,"(-0.1, 0.1)",15,0.021578211362461863,0.9583333333333334
[2],0.16,0.0,0.0,0.0,0.7,sigmoid,sgd,0.0,4,gaussian,"(-0.5, 0.5)",15,0.022915321231296987,0.9583333333333334
[2],0.16,0.0,0.0,0.0,0.7,sigmoid,sgd,0.0,4,gaussian,"(-0.1, 0.1)",15,0.02211520825135714,0.9583333333333334
[2],0.16,0.0,0.0,0.0,0.7,sigmoid,sgd,0.0,8,gaussian,"(-0.5, 0.5)",15,0.02286138824457051,0.9583333333333334
[2],0.16,0.0,0.0,0.0,0.7,sigmoid,sgd,0.0,8,gaussian,"(-0.1, 0.1)",15,0.021299161483739473,0.9583333333333334
[2],0.16,0.0,0.0,0.0,0.8500000000000001,sigmoid,sgd,0.0,4,gaussian,"(-0.5, 0.5)",15,0.023325287653085836,0.9583333333333334
[2],0.16,0.0,0.0,0.0,0.8500000000000001,sigmoid,sgd,0.0,4,gaussian,"(-0.1, 0.1)",15,0.019791572761608662,0.9583333333333334
[2],0.16,0.0,0.0,0.0,0.8500000000000001,sigmoid,sgd,0.0,8,gaussian,"(-0.5, 0.5)",15,0.023197450575080675,0.9583333333333334
[2],0.16,0.0,0.0,0.0,0.8500000000000001,sigmoid,sgd,0.0,8,gaussian,"(-0.1, 0.1)",15,0.022417636596341172,0.9583333333333334
[2],0.16,0.0,0.0,0.0,0.75,sigmoid,sgd,0.0,4,gaussian,"(-0.5, 0.5)",15,0.022793143677877475,0.9583333333333334
[2],0.16,0.0,0.0,0.0,0.75,sigmoid,sgd,0.0,4,gaussian,"(-0.1, 0.1)",15,0.02240099294975904,0.9583333333333334
[2],0.16,0.0,0.0,0.0,0.75,sigmoid,sgd,0.0,8,gaussian,"(-0.5, 0.5)",15,0.02306575814245723,0.9583333333333334
[2],0.16,0.0,0.0,0.0,0.75,sigmoid,sgd,0.0,8,gaussian,"(-0.1, 0.1)",15,0.02126870472072713,0.9583333333333334
[2],0.16,0.0,0.0,0.25,0.8,sigmoid,sgd,0.0,4,gaussian,"(-0.5, 0.5)",15,0.04040144228583487,0.875
[2],0.16,0.0,0.0,0.25,0.8,sigmoid,sgd,0.0,4,gaussian,"(-0.1, 0.1)",15,0.023678944755248735,0.9583333333333334
[2],0.16,0.0,0.0,0.25,0.8,sigmoid,sgd,0.0,8,gaussian,"(-0.5, 0.5)",15,0.04266632545446536,0.9583333333333334
[2],0.16,0.0,0.0,0.25,0.8,sigmoid,sgd,0.0,8,gaussian,"(-0.1, 0.1)",15,0.024201636484298256,0.9583333333333334
[2],0.16,0.0,0.0,0.25,0.7,sigmoid,sgd,0.0,4,gaussian,"(-0.5, 0.5)",15,0.03666855328456646,0.9583333333333334
[2],0.16,0.0,0.0,0.25,0.7,sigmoid,sgd,0.0,4,gaussian,"(-0.1, 0.1)",15,0.02372384764949888,0.9583333333333334
[2],0.16,0.0,0.0,0.25,0.7,sigmoid,sgd,0.0,8,gaussian,"(-0.5, 0.5)",15,0.04365563202326885,0.9583333333333334
[2],0.16,0.0,0.0,0.25,0.7,sigmoid,sgd,0.0,8,gaussian,"(-0.1, 0.1)",15,0.0350551077980386,0.9583333333333334
[2],0.16,0.0,0.0,0.25,0.8500000000000001,sigmoid,sgd,0.0,4,gaussian,"(-0.5, 0.5)",15,0.039333827453056004,0.9166666666666666
[2],0.16,0.0,0.0,0.25,0.8500000000000001,sigmoid,sgd,0.0,4,gaussian,"(-0.1, 0.1)",15,0.02368988033984334,0.9583333333333334
[2],0.16,0.0,0.0,0.25,0.8500000000000001,sigmoid,sgd,0.0,8,gaussian,"(-0.5, 0.5)",15,0.03672336432618394,0.9583333333333334
[2],0.16,0.0,0.0,0.25,0.8500000000000001,sigmoid,sgd,0.0,8,gaussian,"(-0.1, 0.1)",15,0.023934163810181402,0.9583333333333334
[2],0.16,0.0,0.0,0.25,0.75,sigmoid,sgd,0.0,4,gaussian,"(-0.5, 0.5)",15,0.037785178247855024,0.9166666666666666
[2],0.16,0.0,0.0,0.25,0.75,sigmoid,sgd,0.0,4,gaussian,"(-0.1, 0.1)",15,0.0238243417350249,0.9583333333333334
[2],0.16,0.0,0.0,0.25,0.75,sigmoid,sgd,0.0,8,gaussian,"(-0.5, 0.5)",15,0.044519099040042844,0.9583333333333334
[2],0.16,0.0,0.0,0.25,0.75,sigmoid,sgd,0.0,8,gaussian,"(-0.1, 0.1)",15,0.03683609566891638,0.9166666666666666
[2],0.16,0.0,0.0,0.15000000000000002,0.8,sigmoid,sgd,0.0,4,gaussian,"(-0.5, 0.5)",15,0.03617808461198931,0.9583333333333334
[2],0.16,0.0,0.0,0.15000000000000002,0.8,sigmoid,sgd,0.0,4,gaussian,"(-0.1, 0.1)",15,0.03493517711046138,0.9166666666666666
[2],0.16,0.0,0.0,0.15000000000000002,0.8,sigmoid,sgd,0.0,8,gaussian,"(-0.5, 0.5)",15,0.0394620608742056,0.9583333333333334
[2],0.16,0.0,0.0,0.15000000000000002,0.8,sigmoid,sgd,0.0,8,gaussian,"(-0.1, 0.1)",15,0.03086974286939227,0.9583333333333334
[2],0.16,0.0,0.0,0.15000000000000002,0.7,sigmoid,sgd,0.0,4,gaussian,"(-0.5, 0.5)",15,0.04172884647211925,0.9166666666666666
[2],0.16,0.0,0.0,0.15000000000000002,0.7,sigmoid,sgd,0.0,4,gaussian,"(-0.1, 0.1)",15,0.033052040102499014,0.9583333333333334
[2],0.16,0.0,0.0,0.15000000000000002,0.7,sigmoid,sgd,0.0,8,gaussian,"(-0.5, 0.5)",15,0.038495424673126194,0.9583333333333334
[2],0.16,0.0,0.0,0.15000000000000002,0.7,sigmoid,sgd,0.0,8,gaussian,"(-0.1, 0.1)",15,0.029187105491179144,0.9583333333333334
[2],0.16,0.0,0.0,0.15000000000000002,0.8500000000000001,sigmoid,sgd,0.0,4,gaussian,"(-0.5, 0.5)",15,0.034861247374487724,0.9166666666666666
[2],0.16,0.0,0.0,0.15000000000000002,0.8500000000000001,sigmoid,sgd,0.0,4,gaussian,"(-0.1, 0.1)",15,0.03720470284809103,0.875
[2],0.16,0.0,0.0,0.15000000000000002,0.8500000000000001,sigmoid,sgd,0.0,8,gaussian,"(-0.5, 0.5)",15,0.03952658439612397,0.9583333333333334
[2],0.16,0.0,0.0,0.15000000000000002,0.8500000000000001,sigmoid,sgd,0.0,8,gaussian,"(-0.1, 0.1)",15,0.032034003689988544,0.9583333333333334
[2],0.16,0.0,0.0,0.15000000000000002,0.75,sigmoid,sgd,0.0,4,gaussian,"(-0.5, 0.5)",15,0.04050806927071325,0.9166666666666666
[2],0.16,0.0,0.0,0.15000000000000002,0.75,sigmoid,sgd,0.0,4,gaussian,"(-0.1, 0.1)",15,0.033645117771643605,0.9166666666666666
[2],0.16,0.0,0.0,0.15000000000000002,0.75,sigmoid,sgd,0.0,8,gaussian,"(-0.5, 0.5)",15,0.03907652022572142,0.9583333333333334
[2],0.16,0.0,0.0,0.15000000000000002,0.75,sigmoid,sgd,0.0,8,gaussian,"(-0.1, 0.1)",15,0.029735623522784718,0.9583333333333334
[3],0.16,0.0,0.0,0.05,0.75,sigmoid,sgd,0.0,2,gaussian,"(-0.5, 0.5)",15,0.028697645241057276,0.92
[3],0.16,0.0,0.0,0.05,0.75,sigmoid,sgd,0.0,2,gaussian,"(-0.1, 0.1)",15,0.038633203558179174,0.92
[3],0.16,0.0,0.0,0.05,0.7,sigmoid,sgd,0.0,2,gaussian,"(-0.5, 0.5)",15,0.03007153895150142,0.92
[3],0.16,0.0,0.0,0.05,0.7,sigmoid,sgd,0.0,2,gaussian,"(-0.1, 0.1)",15,0.03674469084083687,0.92
[3],0.16,0.0,0.0,0.05,0.8,sigmoid,sgd,0.0,2,gaussian,"(-0.5, 0.5)",15,0.028997590297195824,0.92
[3],0.16,0.0,0.0,0.05,0.8,sigmoid,sgd,0.0,2,gaussian,"(-0.1, 0.1)",15,0.03952826544223608,0.88
[3],0.16,0.0,0.0,0.05,0.8500000000000001,sigmoid,sgd,0.0,2,gaussian,"(-0.5, 0.5)",15,0.030474370880930718,0.92
[3],0.16,0.0,0.0,0.05,0.8500000000000001,sigmoid,sgd,0.0,2,gaussian,"(-0.1, 0.1)",15,0.04424077812635195,0.88
[3],0.16,0.0,0.0,0.1,0.75,sigmoid,sgd,0.0,2,gaussian,"(-0.5, 0.5)",15,0.03035636714546811,0.92
[3],0.16,0.0,0.0,0.1,0.75,sigmoid,sgd,0.0,2,gaussian,"(-0.1, 0.1)",15,0.028801360381199105,0.96
[3],0.16,0.0,0.0,0.1,0.7,sigmoid,sgd,0.0,2,gaussian,"(-0.5, 0.5)",15,0.030582900137254555,0.96
[3],0.16,0.0,0.0,0.1,0.7,sigmoid,sgd,0.0,2,gaussian,"(-0.1, 0.1)",15,0.027486652909766433,0.96
[3],0.16,0.0,0.0,0.1,0.8,sigmoid,sgd,0.0,2,gaussian,"(-0.5, 0.5)",15,0.03383343947907162,0.92
[3],0.16,0.0,0.0,0.1,0.8,sigmoid,sgd,0.0,2,gaussian,"(-0.1, 0.1)",15,0.03101910114199562,0.96
[3],0.16,0.0,0.0,0.1,0.8500000000000001,sigmoid,sgd,0.0,2,gaussian,"(-0.5, 0.5)",15,0.027689668557023484,0.96
[3],0.16,0.0,0.0,0.1,0.8500000000000001,sigmoid,sgd,0.0,2,gaussian,"(-0.1, 0.1)",15,0.03079549954295087,0.92
[3],0.16,0.0,0.0,0.0,0.75,sigmoid,sgd,0.0,2,gaussian,"(-0.5, 0.5)",15,0.03150986624570177,0.96
[3],0.16,0.0,0.0,0.0,0.75,sigmoid,sgd,0.0,2,gaussian,"(-0.1, 0.1)",15,0.028210773165458926,0.96
[3],0.16,0.0,0.0,0.0,0.7,sigmoid,sgd,0.0,2,gaussian,"(-0.5, 0.5)",15,0.035377050862703444,0.92
[3],0.16,0.0,0.0,0.0,0.7,sigmoid,sgd,0.0,2,gaussian,"(-0.1, 0.1)",15,0.029189968472641076,0.96
[3],0.16,0.0,0.0,0.0,0.8,sigmoid,sgd,0.0,2,gaussian,"(-0.5, 0.5)",15,0.02721265527317456,0.96
[3],0.16,0.0,0.0,0.0,0.8,sigmoid,sgd,0.0,2,gaussian,"(-0.1, 0.1)",15,0.026822423126964968,0.96
[3],0.16,0.0,0.0,0.0,0.8500000000000001,sigmoid,sgd,0.0,2,gaussian,"(-0.5, 0.5)",15,0.026650679592481304,0.96
[3],0.16,0.0,0.0,0.0,0.8500000000000001,sigmoid,sgd,0.0,2,gaussian,"(-0.1, 0.1)",15,0.026938324711401403,0.96
[3],0.16,0.0,0.0,0.15000000000000002,0.75,sigmoid,sgd,0.0,2,gaussian,"(-0.5, 0.5)",15,0.030016929668738018,0.96
[3],0.16,0.0,0.0,0.15000000000000002,0.75,sigmoid,sgd,0.0,2,gaussian,"(-0.1, 0.1)",15,0.024093886202381752,0.96
[3],0.16,0.0,0.0,0.15000000000000002,0.7,sigmoid,sgd,0.0,2,gaussian,"(-0.5, 0.5)",15,0.029595669674232918,0.96
[3],0.16,0.0,0.0,0.15000000000000002,0.7,sigmoid,sgd,0.0,2,gaussian,"(-0.1, 0.1)",15,0.023785097356495748,0.96
[3],0.16,0.0,0.0,0.15000000000000002,0.8,sigmoid,sgd,0.0,2,gaussian,"(-0.5, 0.5)",15,0.037009903709855664,0.92
[3],0.16,0.0,0.0,0.15000000000000002,0.8,sigmoid,sgd,0.0,2,gaussian,"(-0.1, 0.1)",15,0.02853620007369107,0.96
[3],0.16,0.0,0.0,0.15000000000000002,0.8500000000000001,sigmoid,sgd,0.0,2,gaussian,"(-0.5, 0.5)",15,0.03842743629117495,0.92
[3],0.16,0.0,0.0,0.15000000000000002,0.8500000000000001,sigmoid,sgd,0.0,2,gaussian,"(-0.1, 0.1)",15,0.027061824534532892,0.96
[3],0.16,0.0,0.0,0.2,0.7,sigmoid,sgd,0.0,2,gaussian,"(-0.1, 0.1)",15,0.02816823437187432,0.92
[3],0.16,0.0,0.0,0.2,0.7,sigmoid,sgd,0.0,2,gaussian,"(-0.5, 0.5)",15,0.051631174359978535,0.84
[3],0.16,0.0,0.0,0.2,0.75,sigmoid,sgd,0.0,2,gaussian,"(-0.1, 0.1)",15,0.01249411198019256,1.0
[3],0.16,0.0,0.0,0.2,0.75,sigmoid,sgd,0.0,2,gaussian,"(-0.5, 0.5)",15,0.061771439244808796,0.8
[3],0.16,0.0,0.0,0.2,0.8,sigmoid,sgd,0.0,2,gaussian,"(-0.1, 0.1)",15,0.024672295090141207,0.92
[3],0.16,0.0,0.0,0.2,0.8,sigmoid,sgd,0.0,2,gaussian,"(-0.5, 0.5)",15,0.0581444772810603,0.8
[3],0.16,0.0,0.0,0.2,0.8500000000000001,sigmoid,sgd,0.0,2,gaussian,"(-0.1, 0.1)",15,0.03254926709729508,0.92
[3],0.16,0.0,0.0,0.2,0.8500000000000001,sigmoid,sgd,0.0,2,gaussian,"(-0.5, 0.5)",15,0.06571629426856881,0.76
[3],0.16,0.0,0.0,0.25,0.7,sigmoid,sgd,0.0,2,gaussian,"(-0.1, 0.1)",15,0.039526116222368735,0.84
[3],0.16,0.0,0.0,0.25,0.7,sigmoid,sgd,0.0,2,gaussian,"(-0.5, 0.5)",15,0.046963719838621784,0.84
[3],0.16,0.0,0.0,0.25,0.75,sigmoid,sgd,0.0,2,gaussian,"(-0.1, 0.1)",15,0.05210877246387498,0.8
[3],0.16,0.0,0.0,0.25,0.75,sigmoid,sgd,0.0,2,gaussian,"(-0.5, 0.5)",15,0.047895631201981655,0.84
[3],0.16,0.0,0.0,0.25,0.8,sigmoid,sgd,0.0,2,gaussian,"(-0.1, 0.1)",15,0.05264082399611269,0.8
[3],0.16,0.0,0.0,0.25,0.8,sigmoid,sgd,0.0,2,gaussian,"(-0.5, 0.5)",15,0.05322003401481339,0.84
[3],0.16,0.0,0.0,0.25,0.8500000000000001,sigmoid,sgd,0.0,2,gaussian,"(-0.1, 0.1)",15,0.04232353281889869,0.84
[3],0.16,0.0,0.0,0.25,0.8500000000000001,sigmoid,sgd,0.0,2,gaussian,"(-0.5, 0.5)",15,0.044215667013014874,0.84
[4],0.16,0.0,0.0,0.2,0.7,sigmoid,sgd,0.0,2,gaussian,"(-0.1, 0.1)",15,0.0167540116474526,1.0
[4],0.16,0.0,0.0,0.2,0.7,sigmoid,sgd,0.0,2,gaussian,"(-0.5, 0.5)",15,0.024849073947559846,0.96
[4],0.16,0.0,0.0,0.25,0.7,sigmoid,sgd,0.0,2,gaussian,"(-0.1, 0.1)",15,0.01249080072396366,1.0
[4],0.16,0.0,0.0,0.25,0.7,sigmoid,sgd,0.0,2,gaussian,"(-0.5, 0.5)",15,0.01081410446172673,1.0
[3],0.16,0.0,0.0,0.2,0.9000000000000001,sigmoid,sgd,0.0,2,gaussian,"(-0.1, 0.1)",15,0.023799338279394122,0.9583333333333334
[3],0.16,0.0,0.0,0.2,0.9000000000000001,sigmoid,sgd,0.0,2,gaussian,"(-0.5, 0.5)",15,0.02305788218444167,0.9583333333333334
[3],0.16,0.0,0.0,0.25,0.9000000000000001,sigmoid,sgd,0.0,2,gaussian,"(-0.1, 0.1)",15,0.026311445397555793,0.9583333333333334
[3],0.16,0.0,0.0,0.25,0.9000000000000001,sigmoid,sgd,0.0,2,gaussian,"(-0.5, 0.5)",15,0.023797341154647513,0.9583333333333334
[3],0.16,0.0,0.0,0.05,0.9000000000000001,sigmoid,sgd,0.0,2,gaussian,"(-0.1, 0.1)",15,0.02180373493195818,0.9583333333333334
[3],0.16,0.0,0.0,0.05,0.9000000000000001,sigmoid,sgd,0.0,2,gaussian,"(-0.5, 0.5)",15,0.020813614028128435,0.9583333333333334
[3],0.16,0.0,0.0,0.0,0.9000000000000001,sigmoid,sgd,0.0,2,gaussian,"(-0.1, 0.1)",15,0.02218553621576229,0.9583333333333334
[3],0.16,0.0,0.0,0.0,0.9000000000000001,sigmoid,sgd,0.0,2,gaussian,"(-0.5, 0.5)",15,0.0367773703961824,0.9166666666666666
[4],0.16,0.0,0.0,0.05,0.9000000000000001,sigmoid,sgd,0.0,2,gaussian,"(-0.1, 0.1)",15,0.01913597510682845,0.9583333333333334
[4],0.16,0.0,0.0,0.05,0.9000000000000001,sigmoid,sgd,0.0,2,gaussian,"(-0.5, 0.5)",15,0.022346179409096386,0.9583333333333334
[4],0.01,0.0,0.0,0.05,0.8,sigmoid,sgd,0.0,2,gaussian,"(-0.5, 0.5)",15,0.06487381143774928,0.875
[4],0.01,0.0,0.0,0.05,0.8,sigmoid,sgd,0.0,2,gaussian,"(-0.1, 0.1)",15,0.05907323686390029,0.875
[4],0.01,0.0,0.0,0.05,0.8500000000000001,sigmoid,sgd,0.0,2,gaussian,"(-0.5, 0.5)",15,0.05988237043392669,0.875
[4],0.01,0.0,0.0,0.05,0.8500000000000001,sigmoid,sgd,0.0,2,gaussian,"(-0.1, 0.1)",15,0.05984445167753472,0.875
[4],0.01,0.0,0.0,0.05,0.9000000000000001,sigmoid,sgd,0.0,2,gaussian,"(-0.5, 0.5)",15,0.06139102878658184,0.875
[4],0.01,0.0,0.0,0.05,0.9000000000000001,sigmoid,sgd,0.0,2,gaussian,"(-0.1, 0.1)",15,0.06174902962151488,0.8333333333333334
