Epoch,Train Loss,Train Accuracy,Validation Loss,Validation Accuracy
1,0.124088,0.5816,0.072998,0.8333
2,0.082869,0.7449,0.063533,0.7917
3,0.032856,0.9388,0.058628,0.8750
4,0.021547,0.9490,0.061722,0.8750
5,0.018251,0.9388,0.061573,0.8750
6,0.018648,0.9592,0.086264,0.7917
7,0.018238,0.9592,0.061237,0.8750
8,0.020879,0.9592,0.059353,0.8333
9,0.022710,0.9490,0.061245,0.8750
10,0.026307,0.9184,0.060479,0.8333
11,0.019990,0.9490,0.059421,0.8750
12,0.016682,0.9694,0.068854,0.7917
13,0.013634,0.9592,0.079309,0.7917
14,0.010415,0.9796,0.068106,0.8333
15,0.014481,0.9592,0.084652,0.7917
16,0.012995,0.9694,0.085915,0.7917
17,0.014526,0.9592,0.069792,0.8333
18,0.014334,0.9694,0.087226,0.7917
19,0.011218,0.9592,0.090087,0.7917
20,0.010371,0.9796,0.072985,0.8333
21,0.015762,0.9592,0.066128,0.7917
22,0.015443,0.9694,0.080742,0.7917
