n_hidden,learning_rate,reg_lambda,l1_lambda,dropout_rate,momentum,activation,optimizer,lr_decay,batch_size,weight_init,init_range,patience,val_loss,val_accuracy,trial_number
[4],0.01,0.0,0.0,0.15000000000000002,0.7,sigmoid,sgd,0.9500000000000004,2,gaussian,"(-0.1, 0.1)",15,0.12465732143253788,0.52,112
[4],0.16,0.0,0.0,0.15000000000000002,0.7,sigmoid,sgd,0.55,12,gaussian,"(-0.5, 0.5)",15,0.12344198125950254,0.56,113
[3],0.16,0.0,0.0,0.2,0.75,sigmoid,sgd,0.8500000000000003,2,gaussian,"(-0.1, 0.1)",15,0.036449676940075386,0.92,114
[3],0.01,0.0,0.0,0.05,0.8500000000000001,sigmoid,sgd,0.7000000000000002,10,gaussian,"(-0.5, 0.5)",15,0.12528038659690086,0.48,115
[3],0.16,0.0,0.0,0.0,0.8,sigmoid,sgd,0.9500000000000004,4,gaussian,"(-0.1, 0.1)",15,0.040942490798021716,0.92,116
[3],0.16,0.0,0.0,0.1,0.8500000000000001,sigmoid,sgd,0.7500000000000002,4,gaussian,"(-0.5, 0.5)",15,0.038372266997264835,0.92,117
[4],0.01,0.0,0.0,0.1,0.8,sigmoid,sgd,0.6500000000000001,4,gaussian,"(-0.1, 0.1)",15,0.12467530199759663,0.52,118
[3],0.16,0.0,0.0,0.0,0.9000000000000001,sigmoid,sgd,0.6000000000000001,4,gaussian,"(-0.1, 0.1)",15,0.033858553587911615,0.92,119
[4],0.01,0.0,0.0,0.15000000000000002,0.8,sigmoid,sgd,0.6500000000000001,12,gaussian,"(-0.5, 0.5)",15,0.12612154146563725,0.48,120
[4],0.01,0.0,0.0,0.1,0.9000000000000001,sigmoid,sgd,0.9000000000000004,12,gaussian,"(-0.1, 0.1)",15,0.12496633868080559,0.52,121
[3],0.01,0.0,0.0,0.1,0.7,sigmoid,sgd,0.7000000000000002,2,gaussian,"(-0.5, 0.5)",15,0.12491967888379142,0.56,122
[4],0.01,0.0,0.0,0.15000000000000002,0.7,sigmoid,sgd,0.8000000000000003,2,gaussian,"(-0.5, 0.5)",15,0.12540671035750275,0.52,123
[3],0.16,0.0,0.0,0.0,0.8,sigmoid,sgd,0.7500000000000002,4,gaussian,"(-0.1, 0.1)",15,0.037252747583665154,0.92,124
[4],0.16,0.0,0.0,0.25,0.75,sigmoid,sgd,0.5,8,gaussian,"(-0.1, 0.1)",15,0.09565599174628858,0.84,125
[4],0.01,0.0,0.0,0.1,0.75,sigmoid,sgd,0.8000000000000003,12,gaussian,"(-0.1, 0.1)",15,0.12530458920069504,0.52,126
[3],0.16,0.0,0.0,0.2,0.9000000000000001,sigmoid,sgd,0.8000000000000003,2,gaussian,"(-0.1, 0.1)",15,0.029817512631869218,0.92,127
[4],0.01,0.0,0.0,0.25,0.7,sigmoid,sgd,0.8500000000000003,2,gaussian,"(-0.5, 0.5)",15,0.1254821020543811,0.56,128
[4],0.01,0.0,0.0,0.1,0.7,sigmoid,sgd,0.6000000000000001,2,gaussian,"(-0.5, 0.5)",15,0.12527916673075937,0.52,129
[3],0.16,0.0,0.0,0.25,0.8500000000000001,sigmoid,sgd,0.5,8,gaussian,"(-0.1, 0.1)",15,0.04550801004157819,0.92,130
[3],0.01,0.0,0.0,0.1,0.8,sigmoid,sgd,0.6500000000000001,8,gaussian,"(-0.1, 0.1)",15,0.12518597095535136,0.48,131
[4],0.16,0.0,0.0,0.0,0.8,sigmoid,sgd,0.7500000000000002,4,gaussian,"(-0.5, 0.5)",15,0.055557191305720094,0.92,132
[4],0.16,0.0,0.0,0.0,0.8500000000000001,sigmoid,sgd,0.7500000000000002,2,gaussian,"(-0.5, 0.5)",15,0.04085042045068165,0.92,133
[4],0.16,0.0,0.0,0.15000000000000002,0.9000000000000001,sigmoid,sgd,0.8500000000000003,2,gaussian,"(-0.5, 0.5)",15,0.04185035820037228,0.92,134
[4],0.01,0.0,0.0,0.0,0.8500000000000001,sigmoid,sgd,0.9500000000000004,10,gaussian,"(-0.1, 0.1)",15,0.12512386619475793,0.52,135
[3],0.01,0.0,0.0,0.25,0.8,sigmoid,sgd,0.8500000000000003,8,gaussian,"(-0.5, 0.5)",15,0.12530470120582105,0.44,136
[3],0.01,0.0,0.0,0.2,0.8,sigmoid,sgd,0.55,2,gaussian,"(-0.5, 0.5)",15,0.1247114950660295,0.52,137
[4],0.01,0.0,0.0,0.1,0.8,sigmoid,sgd,0.6500000000000001,2,gaussian,"(-0.1, 0.1)",15,0.12422224123362426,0.52,138
[4],0.01,0.0,0.0,0.25,0.8500000000000001,sigmoid,sgd,0.9000000000000004,12,gaussian,"(-0.5, 0.5)",15,0.12617323340226683,0.48,139
[3],0.01,0.0,0.0,0.1,0.9000000000000001,sigmoid,sgd,0.6500000000000001,10,gaussian,"(-0.5, 0.5)",15,0.12521386680614152,0.44,140
[4],0.16,0.0,0.0,0.2,0.75,sigmoid,sgd,0.8500000000000003,12,gaussian,"(-0.5, 0.5)",15,0.12425093028065477,0.56,141
[3],0.01,0.0,0.0,0.1,0.7,sigmoid,sgd,0.9000000000000004,12,gaussian,"(-0.1, 0.1)",15,0.12531994686064749,0.48,142
[4],0.01,0.0,0.0,0.0,0.9000000000000001,sigmoid,sgd,0.7500000000000002,4,gaussian,"(-0.5, 0.5)",15,0.12529648923409037,0.52,143
[3],0.16,0.0,0.0,0.05,0.9000000000000001,sigmoid,sgd,0.9000000000000004,4,gaussian,"(-0.1, 0.1)",15,0.032976140653671125,0.92,144
[4],0.01,0.0,0.0,0.0,0.7,sigmoid,sgd,0.9500000000000004,2,gaussian,"(-0.5, 0.5)",15,0.1254755184386215,0.52,145
[4],0.16,0.0,0.0,0.05,0.8500000000000001,sigmoid,sgd,0.6000000000000001,10,gaussian,"(-0.5, 0.5)",15,0.1011382510913206,0.68,146
[4],0.01,0.0,0.0,0.1,0.9000000000000001,sigmoid,sgd,0.8000000000000003,4,gaussian,"(-0.1, 0.1)",15,0.12434541104925786,0.52,147
[4],0.01,0.0,0.0,0.15000000000000002,0.7,sigmoid,sgd,0.55,2,gaussian,"(-0.5, 0.5)",15,0.12524229381875027,0.52,148
[4],0.01,0.0,0.0,0.05,0.8,sigmoid,sgd,0.9000000000000004,10,gaussian,"(-0.5, 0.5)",15,0.1261029452749262,0.52,149
[4],0.01,0.0,0.0,0.0,0.8500000000000001,sigmoid,sgd,0.5,2,gaussian,"(-0.5, 0.5)",15,0.1244688039070388,0.56,150
[4],0.16,0.0,0.0,0.2,0.7,sigmoid,sgd,0.7500000000000002,10,gaussian,"(-0.1, 0.1)",15,0.12190276238400682,0.52,151
[4],0.01,0.0,0.0,0.2,0.9000000000000001,sigmoid,sgd,0.8000000000000003,12,gaussian,"(-0.5, 0.5)",15,0.12605088097902292,0.52,152
[3],0.01,0.0,0.0,0.0,0.8500000000000001,sigmoid,sgd,0.6500000000000001,12,gaussian,"(-0.1, 0.1)",15,0.12509916132093427,0.52,153
[3],0.01,0.0,0.0,0.05,0.8,sigmoid,sgd,0.7500000000000002,12,gaussian,"(-0.1, 0.1)",15,0.1252665466522118,0.48,154
[4],0.16,0.0,0.0,0.2,0.8,sigmoid,sgd,0.7500000000000002,8,gaussian,"(-0.5, 0.5)",15,0.11103595060557153,0.6,155
[4],0.01,0.0,0.0,0.2,0.8500000000000001,sigmoid,sgd,0.6000000000000001,12,gaussian,"(-0.1, 0.1)",15,0.1250057707161862,0.52,156
[3],0.01,0.0,0.0,0.2,0.7,sigmoid,sgd,0.8000000000000003,4,gaussian,"(-0.1, 0.1)",15,0.12509330043747716,0.52,157
[4],0.16,0.0,0.0,0.25,0.7,sigmoid,sgd,0.9000000000000004,10,gaussian,"(-0.1, 0.1)",15,0.12343109577211826,0.52,158
[4],0.16,0.0,0.0,0.2,0.8,sigmoid,sgd,0.7000000000000002,12,gaussian,"(-0.1, 0.1)",15,0.11483769974111593,0.52,159
[4],0.16,0.0,0.0,0.25,0.75,sigmoid,sgd,0.9000000000000004,8,gaussian,"(-0.1, 0.1)",15,0.11523378558770117,0.52,160
[4],0.16,0.0,0.0,0.1,0.75,sigmoid,sgd,0.7500000000000002,10,gaussian,"(-0.5, 0.5)",15,0.12266922682759918,0.6,161
[3],0.01,0.0,0.0,0.2,0.8,sigmoid,sgd,0.6500000000000001,2,gaussian,"(-0.1, 0.1)",15,0.12489440513267701,0.56,162
[3],0.01,0.0,0.0,0.15000000000000002,0.8,sigmoid,sgd,0.9000000000000004,4,gaussian,"(-0.5, 0.5)",15,0.12513862765364733,0.48,163
[4],0.01,0.0,0.0,0.1,0.8,sigmoid,sgd,0.9000000000000004,2,gaussian,"(-0.5, 0.5)",15,0.12523866280702728,0.56,164
[3],0.01,0.0,0.0,0.15000000000000002,0.8500000000000001,sigmoid,sgd,0.7000000000000002,12,gaussian,"(-0.5, 0.5)",15,0.12532676448485952,0.44,165
[4],0.16,0.0,0.0,0.25,0.9000000000000001,sigmoid,sgd,0.6500000000000001,2,gaussian,"(-0.1, 0.1)",15,0.030611076553849755,0.92,166
[4],0.16,0.0,0.0,0.25,0.75,sigmoid,sgd,0.6000000000000001,12,gaussian,"(-0.5, 0.5)",15,0.12273904947004359,0.56,167
[4],0.01,0.0,0.0,0.15000000000000002,0.7,sigmoid,sgd,0.6500000000000001,2,gaussian,"(-0.5, 0.5)",15,0.12531741962113702,0.52,168
[3],0.16,0.0,0.0,0.1,0.8,sigmoid,sgd,0.6500000000000001,2,gaussian,"(-0.5, 0.5)",15,0.032390965200986915,0.92,169
[4],0.01,0.0,0.0,0.15000000000000002,0.9000000000000001,sigmoid,sgd,0.9500000000000004,4,gaussian,"(-0.1, 0.1)",15,0.12442886883051528,0.52,170
