Epoch,Train Loss,Train Accuracy,Validation Loss,Validation Accuracy
1,0.135814,0.5152,0.140285,0.5200
2,0.105476,0.6667,0.129935,0.6400
3,0.088925,0.7374,0.118476,0.6400
4,0.081152,0.7677,0.134749,0.5600
5,0.096035,0.6869,0.141004,0.5200
6,0.097165,0.6364,0.126349,0.6000
7,0.075992,0.7980,0.089665,0.8400
8,0.059572,0.8586,0.073536,0.8400
9,0.054673,0.8788,0.065922,0.8400
10,0.058519,0.8485,0.064784,0.8400
11,0.050774,0.8586,0.064882,0.8400
12,0.052840,0.8586,0.067184,0.8400
13,0.045465,0.8889,0.069159,0.8800
14,0.042547,0.8990,0.062734,0.8400
15,0.035755,0.9192,0.066024,0.8400
16,0.032375,0.9293,0.065035,0.8400
17,0.028928,0.9293,0.062139,0.8400
18,0.024789,0.9394,0.058680,0.8400
19,0.021952,0.9495,0.057769,0.8400
20,0.016010,0.9697,0.046379,0.8800
21,0.014032,0.9596,0.086630,0.7600
22,0.025407,0.9394,0.064946,0.8400
23,0.016261,0.9495,0.046069,0.8800
24,0.012352,0.9697,0.041323,0.8800
25,0.007686,0.9798,0.031811,0.9200
26,0.005820,0.9798,0.017087,0.9200
27,0.003978,0.9899,0.011741,0.9600
28,0.002519,1.0000,0.010369,0.9600
29,0.001528,1.0000,0.008503,0.9600
30,0.001105,1.0000,0.005760,1.0000
31,0.000827,1.0000,0.004891,1.0000
32,0.000674,1.0000,0.004873,1.0000
33,0.000551,1.0000,0.005619,1.0000
34,0.000465,1.0000,0.005265,1.0000
35,0.000388,1.0000,0.004119,1.0000
36,0.000326,1.0000,0.003486,1.0000
37,0.000288,1.0000,0.002505,1.0000
38,0.000240,1.0000,0.001845,1.0000
39,0.000206,1.0000,0.001557,1.0000
40,0.000176,1.0000,0.001512,1.0000
41,0.000156,1.0000,0.001737,1.0000
42,0.000143,1.0000,0.002782,1.0000
43,0.000133,1.0000,0.003211,1.0000
44,0.000124,1.0000,0.002971,1.0000
45,0.000116,1.0000,0.002632,1.0000
46,0.000109,1.0000,0.002270,1.0000
47,0.000092,1.0000,0.001956,1.0000
48,0.000078,1.0000,0.001640,1.0000
49,0.000071,1.0000,0.001408,1.0000
50,0.000065,1.0000,0.001303,1.0000
51,0.000060,1.0000,0.001162,1.0000
52,0.000056,1.0000,0.000994,1.0000
53,0.000054,1.0000,0.000734,1.0000
54,0.000049,1.0000,0.000698,1.0000
55,0.000044,1.0000,0.000924,1.0000
56,0.000041,1.0000,0.000890,1.0000
57,0.000038,1.0000,0.000863,1.0000
58,0.000036,1.0000,0.000899,1.0000
59,0.000035,1.0000,0.000903,1.0000
60,0.000033,1.0000,0.000894,1.0000
61,0.000032,1.0000,0.000892,1.0000
62,0.000030,1.0000,0.000879,1.0000
63,0.000029,1.0000,0.000701,1.0000
64,0.000028,1.0000,0.000439,1.0000
65,0.000027,1.0000,0.000372,1.0000
66,0.000026,1.0000,0.000384,1.0000
67,0.000025,1.0000,0.000400,1.0000
68,0.000024,1.0000,0.000398,1.0000
