Epoch,Train Loss,Train Accuracy,Validation Loss,Validation Accuracy
1,0.127133,0.5455,0.123903,0.5200
2,0.099017,0.7576,0.123990,0.7200
3,0.073441,0.8182,0.104609,0.7200
4,0.060366,0.8485,0.093549,0.7200
5,0.062200,0.8384,0.108452,0.6800
6,0.058071,0.8283,0.092817,0.7200
7,0.056367,0.8485,0.101264,0.7200
8,0.050178,0.8889,0.091827,0.7600
9,0.037523,0.9192,0.083933,0.7600
10,0.043055,0.9091,0.090162,0.8000
11,0.042145,0.9091,0.094502,0.7600
12,0.036676,0.9192,0.081604,0.8000
13,0.034880,0.9192,0.078419,0.8000
14,0.035635,0.9091,0.080242,0.7600
15,0.038076,0.8788,0.077992,0.7600
16,0.028864,0.9192,0.077787,0.8000
17,0.032883,0.9192,0.075636,0.8400
18,0.030263,0.9394,0.074731,0.8400
19,0.032063,0.9394,0.074877,0.8400
20,0.029368,0.9394,0.071251,0.8400
21,0.029751,0.9394,0.069134,0.8800
22,0.035307,0.9192,0.067412,0.8800
23,0.030441,0.9293,0.064228,0.8800
24,0.026822,0.9394,0.068230,0.8800
25,0.035790,0.8990,0.066447,0.8800
26,0.029772,0.9394,0.063572,0.8800
27,0.027060,0.9495,0.065100,0.8800
28,0.027837,0.9394,0.067863,0.8800
29,0.034497,0.9192,0.069774,0.8800
30,0.030242,0.9192,0.070324,0.8000
31,0.038196,0.8788,0.071999,0.8400
32,0.029593,0.9495,0.069926,0.8800
33,0.031570,0.9192,0.072695,0.8000
34,0.032667,0.8889,0.069273,0.8800
35,0.030538,0.9394,0.066213,0.8800
36,0.027889,0.9394,0.065686,0.8800
37,0.028930,0.9495,0.066623,0.8800
38,0.030610,0.9394,0.065205,0.8800
39,0.030981,0.9192,0.063634,0.8800
40,0.024277,0.9596,0.064331,0.8800
41,0.027550,0.9394,0.064786,0.8800
42,0.030918,0.9495,0.065319,0.8800
43,0.029991,0.9192,0.063815,0.8800
44,0.032873,0.9293,0.064012,0.8800
45,0.027161,0.9293,0.066266,0.8000
46,0.029276,0.9091,0.069255,0.8000
47,0.028736,0.9192,0.070702,0.8000
48,0.029516,0.9091,0.069638,0.8000
49,0.029637,0.9091,0.067097,0.8000
50,0.029407,0.9192,0.065888,0.8800
51,0.028494,0.9495,0.064751,0.8800
52,0.028373,0.9394,0.064697,0.8800
53,0.027456,0.9495,0.064700,0.8800
54,0.027940,0.9394,0.064555,0.8800
55,0.028859,0.9394,0.063246,0.8800
56,0.024913,0.9495,0.064690,0.8800
57,0.025546,0.9495,0.065779,0.8800
58,0.033557,0.9192,0.064984,0.8800
59,0.024883,0.9495,0.064134,0.8800
60,0.027844,0.9293,0.064281,0.8800
61,0.028611,0.9293,0.064497,0.8800
62,0.028835,0.9394,0.064022,0.8800
63,0.032540,0.9293,0.064219,0.8800
64,0.027576,0.9495,0.065095,0.8800
65,0.025924,0.9495,0.065816,0.8800
66,0.027751,0.9394,0.063034,0.8800
67,0.032225,0.9394,0.063173,0.8800
68,0.028640,0.9293,0.063262,0.8800
69,0.027825,0.9394,0.063834,0.8800
70,0.028408,0.9394,0.063052,0.8800
71,0.027185,0.9495,0.060909,0.8800
72,0.027157,0.9394,0.059802,0.8800
73,0.027774,0.9394,0.059416,0.8800
74,0.026419,0.9495,0.059828,0.8800
75,0.027387,0.9394,0.059840,0.8800
76,0.027173,0.9394,0.060674,0.8800
77,0.029321,0.9394,0.060377,0.8800
78,0.032495,0.9091,0.060857,0.8800
79,0.020348,0.9697,0.061544,0.8800
80,0.030501,0.9394,0.061572,0.8800
81,0.030335,0.9394,0.062231,0.8800
82,0.027342,0.9495,0.061901,0.8800
83,0.027510,0.9293,0.063296,0.8800
84,0.046366,0.8384,0.078675,0.8000
85,0.050920,0.8788,0.066257,0.8800
86,0.031101,0.9293,0.064070,0.8800
87,0.028928,0.9293,0.063443,0.8800
88,0.024104,0.9394,0.062706,0.8800
89,0.029180,0.9394,0.061728,0.8800
90,0.027079,0.9394,0.062100,0.8800
91,0.026047,0.9495,0.062228,0.8800
92,0.028615,0.9394,0.060725,0.8800
93,0.028878,0.9394,0.059667,0.8800
94,0.022788,0.9596,0.060151,0.8800
95,0.026139,0.9394,0.060868,0.8800
96,0.025449,0.9495,0.060731,0.8800
97,0.034122,0.9091,0.061676,0.8800
98,0.025909,0.9495,0.061644,0.8800
99,0.023359,0.9394,0.063970,0.8800
100,0.023884,0.9596,0.065071,0.8800
101,0.026977,0.9394,0.063366,0.8800
102,0.027797,0.9293,0.063822,0.8800
1,0.127133,0.5455,0.123903,0.5200
2,0.099017,0.7576,0.123990,0.7200
3,0.073441,0.8182,0.104609,0.7200
4,0.060366,0.8485,0.093549,0.7200
5,0.062200,0.8384,0.108452,0.6800
6,0.058071,0.8283,0.092817,0.7200
7,0.056367,0.8485,0.101264,0.7200
8,0.050178,0.8889,0.091827,0.7600
9,0.037523,0.9192,0.083933,0.7600
10,0.043055,0.9091,0.090162,0.8000
11,0.042145,0.9091,0.094502,0.7600
12,0.036676,0.9192,0.081604,0.8000
13,0.034880,0.9192,0.078419,0.8000
14,0.035635,0.9091,0.080242,0.7600
15,0.038076,0.8788,0.077992,0.7600
16,0.028864,0.9192,0.077787,0.8000
17,0.032883,0.9192,0.075636,0.8400
18,0.030263,0.9394,0.074731,0.8400
19,0.032063,0.9394,0.074877,0.8400
20,0.029368,0.9394,0.071251,0.8400
21,0.029751,0.9394,0.069134,0.8800
22,0.035307,0.9192,0.067412,0.8800
23,0.030441,0.9293,0.064228,0.8800
24,0.026822,0.9394,0.068230,0.8800
25,0.035790,0.8990,0.066447,0.8800
26,0.029772,0.9394,0.063572,0.8800
27,0.027060,0.9495,0.065100,0.8800
28,0.027837,0.9394,0.067863,0.8800
29,0.034497,0.9192,0.069774,0.8800
30,0.030242,0.9192,0.070324,0.8000
31,0.038196,0.8788,0.071999,0.8400
32,0.029593,0.9495,0.069926,0.8800
33,0.031570,0.9192,0.072695,0.8000
34,0.032667,0.8889,0.069273,0.8800
35,0.030538,0.9394,0.066213,0.8800
36,0.027889,0.9394,0.065686,0.8800
37,0.028930,0.9495,0.066623,0.8800
38,0.030610,0.9394,0.065205,0.8800
39,0.030981,0.9192,0.063634,0.8800
40,0.024277,0.9596,0.064331,0.8800
41,0.027550,0.9394,0.064786,0.8800
42,0.030918,0.9495,0.065319,0.8800
43,0.029991,0.9192,0.063815,0.8800
44,0.032873,0.9293,0.064012,0.8800
45,0.027161,0.9293,0.066266,0.8000
46,0.029276,0.9091,0.069255,0.8000
47,0.028736,0.9192,0.070702,0.8000
48,0.029516,0.9091,0.069638,0.8000
49,0.029637,0.9091,0.067097,0.8000
50,0.029407,0.9192,0.065888,0.8800
51,0.028494,0.9495,0.064751,0.8800
52,0.028373,0.9394,0.064697,0.8800
53,0.027456,0.9495,0.064700,0.8800
54,0.027940,0.9394,0.064555,0.8800
55,0.028859,0.9394,0.063246,0.8800
56,0.024913,0.9495,0.064690,0.8800
57,0.025546,0.9495,0.065779,0.8800
58,0.033557,0.9192,0.064984,0.8800
59,0.024883,0.9495,0.064134,0.8800
60,0.027844,0.9293,0.064281,0.8800
61,0.028611,0.9293,0.064497,0.8800
62,0.028835,0.9394,0.064022,0.8800
63,0.032540,0.9293,0.064219,0.8800
64,0.027576,0.9495,0.065095,0.8800
65,0.025924,0.9495,0.065816,0.8800
66,0.027751,0.9394,0.063034,0.8800
67,0.032225,0.9394,0.063173,0.8800
68,0.028640,0.9293,0.063262,0.8800
69,0.027825,0.9394,0.063834,0.8800
70,0.028408,0.9394,0.063052,0.8800
71,0.027185,0.9495,0.060909,0.8800
72,0.027157,0.9394,0.059802,0.8800
73,0.027774,0.9394,0.059416,0.8800
74,0.026419,0.9495,0.059828,0.8800
75,0.027387,0.9394,0.059840,0.8800
76,0.027173,0.9394,0.060674,0.8800
77,0.029321,0.9394,0.060377,0.8800
78,0.032495,0.9091,0.060857,0.8800
79,0.020348,0.9697,0.061544,0.8800
80,0.030501,0.9394,0.061572,0.8800
81,0.030335,0.9394,0.062231,0.8800
82,0.027342,0.9495,0.061901,0.8800
83,0.027510,0.9293,0.063296,0.8800
84,0.046366,0.8384,0.078675,0.8000
85,0.050920,0.8788,0.066257,0.8800
86,0.031101,0.9293,0.064070,0.8800
87,0.028928,0.9293,0.063443,0.8800
88,0.024104,0.9394,0.062706,0.8800
89,0.029180,0.9394,0.061728,0.8800
90,0.027079,0.9394,0.062100,0.8800
91,0.026047,0.9495,0.062228,0.8800
92,0.028615,0.9394,0.060725,0.8800
93,0.028878,0.9394,0.059667,0.8800
94,0.022788,0.9596,0.060151,0.8800
95,0.026139,0.9394,0.060868,0.8800
96,0.025449,0.9495,0.060731,0.8800
97,0.034122,0.9091,0.061676,0.8800
98,0.025909,0.9495,0.061644,0.8800
99,0.023359,0.9394,0.063970,0.8800
100,0.023884,0.9596,0.065071,0.8800
101,0.026977,0.9394,0.063366,0.8800
102,0.027797,0.9293,0.063822,0.8800
1,0.127133,0.5455,0.123903,0.5200
2,0.099017,0.7576,0.123990,0.7200
3,0.073441,0.8182,0.104609,0.7200
4,0.060366,0.8485,0.093549,0.7200
5,0.062200,0.8384,0.108452,0.6800
6,0.058071,0.8283,0.092817,0.7200
7,0.056367,0.8485,0.101264,0.7200
8,0.050178,0.8889,0.091827,0.7600
9,0.037523,0.9192,0.083933,0.7600
10,0.043055,0.9091,0.090162,0.8000
11,0.042145,0.9091,0.094502,0.7600
12,0.036676,0.9192,0.081604,0.8000
13,0.034880,0.9192,0.078419,0.8000
14,0.035635,0.9091,0.080242,0.7600
15,0.038076,0.8788,0.077992,0.7600
16,0.028864,0.9192,0.077787,0.8000
17,0.032883,0.9192,0.075636,0.8400
18,0.030263,0.9394,0.074731,0.8400
19,0.032063,0.9394,0.074877,0.8400
20,0.029368,0.9394,0.071251,0.8400
21,0.029751,0.9394,0.069134,0.8800
22,0.035307,0.9192,0.067412,0.8800
23,0.030441,0.9293,0.064228,0.8800
24,0.026822,0.9394,0.068230,0.8800
25,0.035790,0.8990,0.066447,0.8800
26,0.029772,0.9394,0.063572,0.8800
27,0.027060,0.9495,0.065100,0.8800
28,0.027837,0.9394,0.067863,0.8800
29,0.034497,0.9192,0.069774,0.8800
30,0.030242,0.9192,0.070324,0.8000
31,0.038196,0.8788,0.071999,0.8400
32,0.029593,0.9495,0.069926,0.8800
33,0.031570,0.9192,0.072695,0.8000
34,0.032667,0.8889,0.069273,0.8800
35,0.030538,0.9394,0.066213,0.8800
36,0.027889,0.9394,0.065686,0.8800
37,0.028930,0.9495,0.066623,0.8800
38,0.030610,0.9394,0.065205,0.8800
39,0.030981,0.9192,0.063634,0.8800
40,0.024277,0.9596,0.064331,0.8800
41,0.027550,0.9394,0.064786,0.8800
42,0.030918,0.9495,0.065319,0.8800
43,0.029991,0.9192,0.063815,0.8800
44,0.032873,0.9293,0.064012,0.8800
45,0.027161,0.9293,0.066266,0.8000
46,0.029276,0.9091,0.069255,0.8000
47,0.028736,0.9192,0.070702,0.8000
48,0.029516,0.9091,0.069638,0.8000
49,0.029637,0.9091,0.067097,0.8000
50,0.029407,0.9192,0.065888,0.8800
51,0.028494,0.9495,0.064751,0.8800
52,0.028373,0.9394,0.064697,0.8800
53,0.027456,0.9495,0.064700,0.8800
54,0.027940,0.9394,0.064555,0.8800
55,0.028859,0.9394,0.063246,0.8800
56,0.024913,0.9495,0.064690,0.8800
57,0.025546,0.9495,0.065779,0.8800
58,0.033557,0.9192,0.064984,0.8800
59,0.024883,0.9495,0.064134,0.8800
60,0.027844,0.9293,0.064281,0.8800
61,0.028611,0.9293,0.064497,0.8800
62,0.028835,0.9394,0.064022,0.8800
63,0.032540,0.9293,0.064219,0.8800
64,0.027576,0.9495,0.065095,0.8800
65,0.025924,0.9495,0.065816,0.8800
66,0.027751,0.9394,0.063034,0.8800
67,0.032225,0.9394,0.063173,0.8800
68,0.028640,0.9293,0.063262,0.8800
69,0.027825,0.9394,0.063834,0.8800
70,0.028408,0.9394,0.063052,0.8800
71,0.027185,0.9495,0.060909,0.8800
72,0.027157,0.9394,0.059802,0.8800
73,0.027774,0.9394,0.059416,0.8800
74,0.026419,0.9495,0.059828,0.8800
75,0.027387,0.9394,0.059840,0.8800
76,0.027173,0.9394,0.060674,0.8800
77,0.029321,0.9394,0.060377,0.8800
78,0.032495,0.9091,0.060857,0.8800
79,0.020348,0.9697,0.061544,0.8800
80,0.030501,0.9394,0.061572,0.8800
81,0.030335,0.9394,0.062231,0.8800
82,0.027342,0.9495,0.061901,0.8800
83,0.027510,0.9293,0.063296,0.8800
84,0.046366,0.8384,0.078675,0.8000
85,0.050920,0.8788,0.066257,0.8800
86,0.031101,0.9293,0.064070,0.8800
87,0.028928,0.9293,0.063443,0.8800
88,0.024104,0.9394,0.062706,0.8800
89,0.029180,0.9394,0.061728,0.8800
90,0.027079,0.9394,0.062100,0.8800
91,0.026047,0.9495,0.062228,0.8800
92,0.028615,0.9394,0.060725,0.8800
93,0.028878,0.9394,0.059667,0.8800
94,0.022788,0.9596,0.060151,0.8800
95,0.026139,0.9394,0.060868,0.8800
96,0.025449,0.9495,0.060731,0.8800
97,0.034122,0.9091,0.061676,0.8800
98,0.025909,0.9495,0.061644,0.8800
99,0.023359,0.9394,0.063970,0.8800
100,0.023884,0.9596,0.065071,0.8800
101,0.026977,0.9394,0.063366,0.8800
102,0.027797,0.9293,0.063822,0.8800
1,0.127133,0.5455,0.123903,0.5200
2,0.099017,0.7576,0.123990,0.7200
3,0.073441,0.8182,0.104609,0.7200
4,0.060366,0.8485,0.093549,0.7200
5,0.062200,0.8384,0.108452,0.6800
6,0.058071,0.8283,0.092817,0.7200
7,0.056367,0.8485,0.101264,0.7200
8,0.050178,0.8889,0.091827,0.7600
9,0.037523,0.9192,0.083933,0.7600
10,0.043055,0.9091,0.090162,0.8000
11,0.042145,0.9091,0.094502,0.7600
12,0.036676,0.9192,0.081604,0.8000
13,0.034880,0.9192,0.078419,0.8000
14,0.035635,0.9091,0.080242,0.7600
15,0.038076,0.8788,0.077992,0.7600
16,0.028864,0.9192,0.077787,0.8000
17,0.032883,0.9192,0.075636,0.8400
18,0.030263,0.9394,0.074731,0.8400
19,0.032063,0.9394,0.074877,0.8400
20,0.029368,0.9394,0.071251,0.8400
21,0.029751,0.9394,0.069134,0.8800
22,0.035307,0.9192,0.067412,0.8800
23,0.030441,0.9293,0.064228,0.8800
