Epoch,Train Loss,Train Accuracy,Validation Loss,Validation Accuracy
1,0.116548,0.6290,0.112090,0.6690
2,0.082917,0.8065,0.102652,0.7060
3,0.070920,0.8226,0.101272,0.7384
4,0.057544,0.8629,0.081694,0.7477
5,0.055608,0.8548,0.083006,0.7662
6,0.053205,0.8548,0.071210,0.7963
7,0.044589,0.8952,0.076134,0.7870
8,0.041800,0.9032,0.054234,0.8727
9,0.035040,0.9274,0.053162,0.8750
10,0.033942,0.9274,0.048864,0.8935
11,0.030825,0.9355,0.036632,0.9097
12,0.016603,0.9758,0.019423,0.9769
13,0.005946,1.0000,0.018289,0.9583
14,0.004099,1.0000,0.011477,0.9792
15,0.001489,1.0000,0.009090,0.9792
16,0.000860,1.0000,0.008209,0.9815
17,0.000538,1.0000,0.007916,0.9838
18,0.000273,1.0000,0.006809,0.9861
19,0.000201,1.0000,0.005862,0.9861
20,0.000157,1.0000,0.005592,0.9861
21,0.000121,1.0000,0.005367,0.9861
22,0.000100,1.0000,0.005063,0.9861
23,0.000085,1.0000,0.004995,0.9861
24,0.000073,1.0000,0.004827,0.9861
25,0.000063,1.0000,0.004637,0.9861
26,0.000055,1.0000,0.004600,0.9861
27,0.000049,1.0000,0.004493,0.9884
28,0.000042,1.0000,0.004242,0.9884
29,0.000039,1.0000,0.004021,0.9884
30,0.000035,1.0000,0.003827,0.9884
31,0.000031,1.0000,0.003732,0.9884
32,0.000028,1.0000,0.003820,0.9884
33,0.000025,1.0000,0.003692,0.9884
34,0.000023,1.0000,0.003599,0.9884
35,0.000021,1.0000,0.003495,0.9884
36,0.000019,1.0000,0.003438,0.9884
37,0.000018,1.0000,0.003275,0.9884
38,0.000016,1.0000,0.003154,0.9907
39,0.000015,1.0000,0.003078,0.9907
40,0.000014,1.0000,0.002985,0.9907
41,0.000013,1.0000,0.002869,0.9907
42,0.000012,1.0000,0.002813,0.9907
43,0.000011,1.0000,0.002696,0.9907
44,0.000010,1.0000,0.002693,0.9907
45,0.000010,1.0000,0.002559,0.9907
46,0.000009,1.0000,0.002550,0.9907
47,0.000008,1.0000,0.002465,0.9931
48,0.000008,1.0000,0.002332,0.9931
49,0.000007,1.0000,0.002290,0.9931
50,0.000007,1.0000,0.002315,0.9931
51,0.000007,1.0000,0.002212,0.9931
52,0.000006,1.0000,0.002097,0.9931
53,0.000006,1.0000,0.002030,0.9931
54,0.000006,1.0000,0.001994,0.9931
55,0.000005,1.0000,0.001933,0.9931
56,0.000005,1.0000,0.001912,0.9931
57,0.000005,1.0000,0.001851,0.9931
58,0.000004,1.0000,0.001780,0.9954
59,0.000004,1.0000,0.001754,0.9954
60,0.000004,1.0000,0.001674,0.9954
61,0.000004,1.0000,0.001624,0.9977
62,0.000004,1.0000,0.001614,0.9977
63,0.000003,1.0000,0.001586,0.9977
64,0.000003,1.0000,0.001549,0.9977
65,0.000003,1.0000,0.001525,0.9977
66,0.000003,1.0000,0.001490,0.9977
67,0.000003,1.0000,0.001441,0.9977
68,0.000003,1.0000,0.001415,0.9977
69,0.000003,1.0000,0.001379,0.9977
70,0.000003,1.0000,0.001357,0.9977
71,0.000002,1.0000,0.001290,0.9977
72,0.000002,1.0000,0.001262,0.9977
73,0.000002,1.0000,0.001243,0.9977
74,0.000002,1.0000,0.001216,0.9977
75,0.000002,1.0000,0.001173,0.9977
76,0.000002,1.0000,0.001136,0.9977
77,0.000002,1.0000,0.001114,0.9977
78,0.000002,1.0000,0.001087,0.9977
79,0.000002,1.0000,0.001078,0.9977
80,0.000002,1.0000,0.001069,0.9977
81,0.000002,1.0000,0.001032,0.9977
82,0.000002,1.0000,0.001006,0.9977
83,0.000002,1.0000,0.000995,0.9977
84,0.000001,1.0000,0.000963,0.9977
85,0.000001,1.0000,0.000939,0.9977
86,0.000001,1.0000,0.000926,0.9977
87,0.000001,1.0000,0.000898,0.9977
88,0.000001,1.0000,0.000888,0.9977
89,0.000001,1.0000,0.000870,0.9977
90,0.000001,1.0000,0.000854,0.9977
91,0.000001,1.0000,0.000835,0.9977
92,0.000001,1.0000,0.000791,0.9977
93,0.000001,1.0000,0.000766,0.9977
94,0.000001,1.0000,0.000756,0.9977
95,0.000001,1.0000,0.000731,0.9977
96,0.000001,1.0000,0.000713,0.9977
97,0.000001,1.0000,0.000699,0.9977
98,0.000001,1.0000,0.000678,0.9977
99,0.000001,1.0000,0.000653,0.9977
100,0.000001,1.0000,0.000630,0.9977
101,0.000001,1.0000,0.000620,0.9977
102,0.000001,1.0000,0.000602,0.9977
103,0.000001,1.0000,0.000590,0.9977
104,0.000001,1.0000,0.000570,0.9977
105,0.000001,1.0000,0.000552,0.9977
106,0.000001,1.0000,0.000531,0.9977
107,0.000001,1.0000,0.000521,0.9977
108,0.000001,1.0000,0.000498,0.9977
109,0.000001,1.0000,0.000475,0.9977
110,0.000001,1.0000,0.000455,0.9977
111,0.000001,1.0000,0.000439,0.9977
112,0.000001,1.0000,0.000432,0.9977
113,0.000001,1.0000,0.000423,0.9977
114,0.000001,1.0000,0.000396,0.9977
115,0.000001,1.0000,0.000389,0.9977
116,0.000001,1.0000,0.000367,0.9977
117,0.000001,1.0000,0.000341,0.9977
118,0.000001,1.0000,0.000337,0.9977
119,0.000001,1.0000,0.000324,0.9977
120,0.000000,1.0000,0.000309,1.0000
121,0.000000,1.0000,0.000294,1.0000
122,0.000000,1.0000,0.000284,1.0000
123,0.000000,1.0000,0.000272,1.0000
124,0.000000,1.0000,0.000265,1.0000
125,0.000000,1.0000,0.000256,1.0000
126,0.000000,1.0000,0.000242,1.0000
127,0.000000,1.0000,0.000227,1.0000
128,0.000000,1.0000,0.000213,1.0000
129,0.000000,1.0000,0.000205,1.0000
130,0.000000,1.0000,0.000195,1.0000
131,0.000000,1.0000,0.000186,1.0000
132,0.000000,1.0000,0.000175,1.0000
133,0.000000,1.0000,0.000166,1.0000
134,0.000000,1.0000,0.000160,1.0000
135,0.000000,1.0000,0.000153,1.0000
136,0.000000,1.0000,0.000145,1.0000
137,0.000000,1.0000,0.000137,1.0000
138,0.000000,1.0000,0.000130,1.0000
139,0.000000,1.0000,0.000126,1.0000
140,0.000000,1.0000,0.000116,1.0000
141,0.000000,1.0000,0.000109,1.0000
142,0.000000,1.0000,0.000103,1.0000
143,0.000000,1.0000,0.000099,1.0000
144,0.000000,1.0000,0.000094,1.0000
145,0.000000,1.0000,0.000088,1.0000
146,0.000000,1.0000,0.000083,1.0000
147,0.000000,1.0000,0.000080,1.0000
148,0.000000,1.0000,0.000074,1.0000
149,0.000000,1.0000,0.000072,1.0000
150,0.000000,1.0000,0.000069,1.0000
